smiles,IC50
COc1ccc2nc3c(c(N)c2c1)CCCC3,10500.0
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(F)c3)CC1)C2,54.0
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,10.0
C[C@@H]([C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@@H]4C(=CC3=CC[C@]12C)CC[C@H](N(C)C)C4(C)C)N(C)C,29800.0
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3C[C@H]4OC[C@@]5(C)[C@@H](NC(=O)c6ccccc6)C=C[C@@](O)(CC3=CC[C@]2(C)[C@H]1[C@H](C)N(C)C)[C@@H]45,14000.0
Oc1cccc(C2=Nc3ccccc3SC(c3ccc(Cl)cc3)C2)c1,18800.0
Oc1cccc(C2=Nc3ccccc3SC(c3ccccc3)C2)c1,40000.0
CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3[C@H](C1)C2.Cl.Cl.Cl,1.33
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2.Cl,1.32
CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2.Cl,0.69
O=C(CCCCC1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,0.25
Cl.O=[N+]([O-])c1ccc(-n2cc(COc3ccc(/C=N/Nc4c5c(nc6ccccc46)CCCC5)cc3)nn2)cc1,1050.0
CN1c2ccc(OC(=O)Nc3ccccc3)cc2[C@]2(C)CC[N+](C)(C)C12.[Br-],25.4
c1ccc(-c2ccc(NCCN3CCCCC3)nn2)cc1,13000.0
c1ccc(-c2ccc(NCCCN3CCOCC3)nn2)cc1,410000.0
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],200.0
CN(CCOCCNC(=S)Nc1ccc(OC(F)(F)F)cc1)Cc1ccccc1,1000.0
CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)cc(-c4ccccc4)oc3c2)c1,5.7
CCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)cc(-c4ccccc4)oc3c2)c1,31.0
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,11.0
CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)[C@@H](C)c2ccccc2OC)=CC1=O)[C@H](C)c1ccccc1OC,0.36
Cl.Cl.Cl.O=C(CCc1ccc2nc(-c3ccccc3)c3c(c2c1)OCCC3)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,14.4
Nc1c2c(nc3ccccc13)CCCC2,420.0
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)C2N3C)cc1,760.0
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CC[N+](C)(C)C2N3C)cc1.[Br-],145.0
C(=C\C[n+]1ccccc1)\C[n+]1ccccc1.[Cl-].[Cl-],1990000.0
CNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,0.82
CCN1CC[C@@]2(C)c3cc(OC(=O)NC(C)(C)C)ccc3C[C@@H]12,12487.0
COc1ccc(N(CCC2CCN(Cc3ccccc3)CC2)C(C)=O)cc1,700.0
CCCCCCNC(=O)Oc1cccc(CN(C)CCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,100.0
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,8.0
O=c1oc2cc(OCCCCN3CCN(Cc4ccccc4)CC3)ccc2c2ccccc12,8200.0
COc1cccc(CN2CCC(/C=C3\Cc4ccc(OC)cc4C3=O)CC2)c1,34500.0
CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3[C@@H](C1)C2.Cl.Cl.Cl.Cl,11.5
CN(CCC(=O)N1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1)c1ccccc1,70.3
COC(=O)CC1=NO[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2[C@H]1c1ccccc1,6300.0
O=C(NP(=O)(NN1CCOCC1)NN1CCOCC1)c1ccccc1,18620000.0
O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2ccccc2)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1,19650.0
O=C1/C(=C/c2ccccc2F)CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C1=C\c1ccccc1F,34370.0
C=CC(=O)N1C/C(=C\c2ccc(Cl)cc2)C(=O)/C(=C/c2ccc(Cl)cc2)C1,22040.0
C=CC(=O)N1C/C(=C\c2ccccc2OC)C(=O)/C(=C/c2ccccc2OC)C1,8720.0
CC(C)C1=N[C@H]2CC[C@]34C[C@]35C(=O)C[C@]3(C)[C@@H]([C@H](C)N(C)CCCN6C(=O)c7ccccc7C6=O)[C@H](O)C[C@@]3(C)[C@@H]5CC[C@H]4[C@]2(C)CS1,14.0
O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCCCCCCNc4c5c(nc6ccccc46)CCCC5)CC3)cccc21,1.3
O=C1C(NCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)=CC(=O)c2c(O)cccc21,0.72
COc1cc(C2c3ccc4ccccc4c3Oc3nc4c(c(N)c32)CCCC4)cc(OC)c1OC,3510.0
CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,2680.0
COC(=O)C(CC1=C(c2ccc(OC)cc2)CC(C)(C)ON1C(C)=O)C(=O)OC,14350.0
C#CCN(C)Cc1ccc(OC(=O)N(C)C)c2ncccc12,520.0
CCOC(OCC)c1ccc(/C=C2\CC/C(=C\c3ccc(C(OCC)OCC)cc3)C2=O)cc1,76640.0
CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)C[C@@H]4C=C(C)C[C@H]5C4)c3[C@@H](C1)C2,72.5
COc1cc2oc(-c3cccc(OCC(=O)NCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3)cc(=O)c2c(OC)c1OC,32.5
CCc1nc(C(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc2c1[nH]c1ccccc12,98.2
O=C(COc1ccc(Cl)cc1Cl)Nc1ccc(CN2CCCCC2)cc1,30.0
COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)cc1)C2,1140.0
O=C(CCc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,0.02
CN(CCCNC(=O)CCc1c[nH]c2ccccc12)CCCNc1c2c(nc3ccccc13)CCCC2,147.0
O=C(/C=C/c1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,18.0
CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cc2ccccc2s1,270.0
CCN(CCCCCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1)Cc1ccccc1,5800.0
C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,29.0
CC1=CC2Cc3nc4cc(Cl)ccc4c(Cl)c3C(C1)C2,22400.0
Cc1ccc(/C=C2/CNCC3=C2N=C2SC=C(c4ccc(Br)cc4)N2C3c2ccc(C)cc2)cc1,2270.0
COc1cc([N+](C)(C)C)ccc1C,122461.62
CN(Cc1ccccc1)Cc1ccc(/C=C2\Cc3ccc(OCCCCCN4CCCCC4)cc3C2=O)cc1,200.0
CCN(CC)CCCCOc1ccc2c(c1)C/C(=C\c1ccc(CN(C)Cc3ccccc3)cc1)C2=O,3950.0
Cc1nc(C(=O)NCCCCNc2c3c(nc4ccccc24)CCCC3)cc2c1[nH]c1ccccc12,325.0
CC1c2[nH]c3ccccc3c2C[C@@H](C(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)N1C(=O)OC(C)(C)C,526.0
CNC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1.[I-],77.0
COC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1.[I-],20.0
COc1cc2[se]n(-c3ccc(OCCCCN4CCCCC4)cc3)c(=O)c2cc1OC,3410.0
COc1cc2[se]n(-c3ccc(CCN4CCCC4)cc3)c(=O)c2cc1OC,13940.0
CN1CC[C@@H](C(=O)N2C/C(=C\c3cccc4ccccc34)C(=O)[C@@]3(C2)[C@H](c2cccc4ccccc24)CN(C)[C@]32C(=O)Nc3ccccc32)[C@@]12C(=O)Nc1ccccc12,4930.0
CN1CC[C@@H](C(=O)N2C/C(=C\c3ccccc3Cl)C(=O)[C@@]3(C2)[C@H](c2ccccc2Cl)CN(C)[C@]32C(=O)Nc3ccccc32)[C@@]12C(=O)Nc1ccccc12,5190.0
Cc1cc(=O)oc2cc(OCCCCCSC(=S)N3CCCCC3)ccc12,210.0
C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)C1CCN(Cc2ccccc2)CC1,64200.0
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,9.0
COc1c(O)cc(C2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc1O,22900.0
COc1cccc(/C=C/C(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)c1,4670.0
O=C(/C=C/c1ccc(O)cc1)NCCC1CCN(Cc2ccccc2)CC1,1010.0
COc1ccc2c(c1OC)C(=O)C(C)C2,87.1
CC(C)NC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1.[I-],58.0
COC(=O)CNC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1.[I-],93.0
CN(C)S(=O)(=O)NC1CCc2c(O)cccc2C1,30.85
C/C=C1\C2C=C(C(F)(F)F)CC1(N)c1ccc(O)nc1C2,400.0
C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,400.0
COc1cc2c(cc1OC)CN(Cc1ccc(O)c(/C=N/O)c1)CC2,559300.0
COc1cc2c(cc1OC)CN(CC1CCN(Cc3cc(F)cc(/C=N/O)c3O)CC1)CC2,658100.0
COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CC2CCCCC2)CC1,16.0
COC(=O)C1=C(Nc2ccccc2)C[C@@H](c2ccccc2)N(c2ccccc2)[C@@H]1c1ccccc1,6516.28
CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,10540.0
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,2400.0
COc1cc(C(C#N)N2CCN(C)CC2)cc(OC)c1OC,406000.0
COc1cc(C(C#N)N2CCCC2)ccc1O,358200.0
COc1cc(C(C#N)N2CCOCC2)ccc1O,409200.0
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,61.0
O=C1C(NCCNc2c3c(nc4ccccc24)CCCC3)=CC(=O)c2c(O)cccc21,24.7
COc1ccc2nc3c(c(N)c2c1)CCCC3,10500.0
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2.Cl,4.36
COc1cc2ccnc3c2c(c1OC)C(Br)OC3=O,15.0
COc1cc2cc(C(=O)CCC3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],8.0
CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCNc4c5c(nc6cc(Cl)ccc46)C[C@@H]4C=C(C)C[C@H]5C4)c3[C@@H](C1)C2,192.0
COc1ccccc1CNCCCCCCNCCCCCCCNCCCCCCNCc1ccccc1OC,4466.84
CCn1c2ccccc2c2cc(/C=C/c3ccc4ccccc4[n+]3C)ccc21.[I-],300.0
COc1cc(/C=C/c2ccc3ccccc3[n+]2C)cc(OC)c1O.[I-],1700.0
Cc1ccc(O)cc1,1.82
CN(C)Cc1cc2c(cc1OC(=O)Nc1ccccc1)[C@]1(C)CCN(C)[C@@H]1N2C,780.4
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2,56.7
Nc1c2c(nc3ccccc13)CCCC2,317.0
Nc1c2c(nc3cc(Cl)ccc13)CCCC2,13.2
CN(C)C(=O)Oc1cccc(-c2cn3c(Cl)cccc3[n+]2C)c1.[Cl-],12600.0
C[n+]1c(-c2ccccc2)cn2cc(C(N)=O)ccc21.[I-],9500.0
CCCCCN1CCc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc21,47.0
COc1ccc(CN2CCC(CCC(=O)c3ccc4c(c3)CCN4)CC2)cc1,13300.0
O=C(CCC1CCN(Cc2ccc(Cl)cc2)CC1)c1ccc2c(c1)CCN2,6360.0
CCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)[C@@H]1C2,154.0
O=C(NCCC1CCN(Cc2ccccc2)CC1)c1ccccc1,560.0
COc1cc2cc(-c3ccc(CN(C)Cc4ccccc4)cc3)c(=O)oc2cc1OC,44.0
S=C1/C(=C/c2ccccc2)Oc2ccccc21,6390.0
CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,110.0
NC(=O)c1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,8.8
O=C1c2ccccc2C(=O)N1CCC1CCN(Cc2ccccc2)CC1,80.0
C#CCNC1CCc2ccc(OC(=O)N(C)c3ccccc3)cc21.Cl,550.0
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc(O)c4ncccc34)CC1)C2,20900.0
CCN(CCCCCCN1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(CCCCCCN(CC)Cc3ccccc3OC)C4=O)cc2C1=O)Cc1ccccc1OC,14.0
COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCN1CCCC1,37140.0
COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCN1CCCC1,6210.0
C#CCNC1CCc2c(OC(=O)N(C)C)cccc21.Cl,53.0
Cc1ccccc1CN1CCC(C(=O)Nc2nc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3)s2)CC1,1100.0
COc1cc2nc3c(c(N)c2cc1OC)CCCC3,5128.61
CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1OC)CCCC3,234.0
CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1)CCCC3,122.0
CCN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1OC,590.0
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,2010.0
COc1cccc(C(=O)N2c3ccccc3Sc3ccc(Cl)cc32)c1,4600.0
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,2010.0
Cc1ccc(C)c(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c1,26.0
COc1ccc2[nH]cc(CCNC(=O)CCCCCCNc3c4c(nc5ccccc35)CCCC4)c2c1,0.65
CC(C)CCSC(=O)OCC[N+](C)(C)C.[Cl-],50000.0
C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](N(C)C(=O)/C=C/c5ccccc5)CC[C@]4(C)[C@H]3CC[C@]12C)N(C)C,19498.45
C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C,810.0
CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,22.0
COc1cccc(C2C([N+](=O)[O-])C(Cc3c[nH]cn3)NC23c2ccccc2-c2nc4ccccc4nc23)c1,9200.0
Cc1ccccc1C,4900.0
[Br-].[Br-].c1ccc2c[n+](CCCCCC[n+]3ccc4ccccc4c3)ccc2c1,300.0
COc1cc(CN2CCC(CCC(=O)c3cc(Cl)c(N)cc3OC)CC2)ccc1O,535.0
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,40.0
Nc1cccc(Cl)c1Oc1ccc(CNc2ccc(O)cc2)cc1,8810.0
O=[N+]([O-])C1C(Cc2c[nH]cn2)NC2(c3ccccc3-c3nc4ccccc4nc32)C1c1ccc(Br)cc1,16250.0
COc1ccc(C2C([N+](=O)[O-])C(Cc3c[nH]cn3)NC23c2ccccc2-c2nc4ccccc4nc23)cc1,2050.0
CC(=O)Nc1nc(NCc2ccccc2)c2ccccc2n1,7500.0
CCNc1nc(NCc2ccccc2)c2ccccc2n1,7500.0
c1ccc(CNc2nc(NC3CC3)nc3ccccc23)cc1,6600.0
CCCNc1nc(NCCc2ccc(OC)c(OC)c2)c2ccccc2n1,7000.0
CNc1nc(NCCc2ccccc2)c2ccccc2n1,8700.0
COc1ccc(CNc2nc(CC(N)=O)nc3ccccc23)cc1OC,7400.0
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,10.0
CCCCCn1nc(OCc2ccc(OC)cc2)c2cc([N+](=O)[O-])ccc21,9700.0
O=[N+]([O-])c1ccc2c(c1)c(OCc1ccccc1)nn2Cc1ccccc1,7300.0
CC[C@H]1O[C@@H]2O[C@H](/C=C/C=C/C=C/c3oc(=O)cc(OC/C=C(\C)C(=O)OC)c3C)[C@H](O)[C@]2(C)[C@@]1(C)O,14900.0
Nc1c2c(nc3ccccc13)C1CCC2C1,31.5
N#CC1=C(N)N2CCCNC2=C([N+](=O)[O-])C12C(=O)c1ccc(Br)c3c(Br)ccc2c13,6710.0
O=c1c2ccccc2[se]n1-c1ccc(CN2CCCCC2)cc1,10850.0
CCNCc1ccc2nc(-c3cccnc3)c3c(c2c1)NCCC3,15800.0
CCNCc1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)NCCC3,556.0
CCOC(=O)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)N(Cc1ccccc1)C(=O)CC3,4150.0
CN(CCCOc1ccc2cc(-c3ccc(Cl)cc3)c(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,900.0
CCCCCCCNC(=O)Oc1cccc(Cn2cc(COc3ccc4ccc(=O)oc4c3)nn2)c1,1044.0
CCCCCCc1ccc(NC(=O)Oc2cccc(CN(C)CCCOc3ccc4ccc(=O)oc4c3)c2)cc1,3800.0
Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccccc4Br)cc3)ccc12.[Br-],78.1
Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccc([N+](=O)[O-])cc4)cc3)ccc12.[Br-],1077.0
C/C(=C\C[C@]12C[C@H]3C[C@@H]4C(C)(C)CC[C@@]4(C1=O)C(=O)[C@](C(=O)c1ccccc1)(C2=O)C3(C)C)CC/C=C/C(C)C,9800.0
Cc1cc2ccc(OCc3ccc(CN(C)Cc4ccccc4)cc3)cc2oc1=O.Cl,500.0
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(C(F)(F)F)c3)CC1)C2,2120.0
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(Br)n3)CC1)C2,1980.0
C[C@@]12CCNC1Nc1ccc(OC(=O)Nc3ccccc3)cc12,22.1
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2Cc1ccccc1,161.0
CC(C)NCc1cccc2[nH]c3ccccc3c12,18000.0
C=CCN1CC[C@@]2(C)c3cc(OC(=O)NC)ccc3N(C)[C@@H]12,32.0
CCN(CC)CCOc1ccc(/C=C2\COc3ccccc3C2=O)cc1,3290.0
C[n+]1ccccc1/C=N/O.[Cl-],366000.0
CCNc1c2c(nc3ccc(OC)cc13)CCCC2.Cl,66000.0
C[C@H](CCC(=O)O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O,24040.0
CC(C)=CCC/C(C)=C/Cc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)c(O)cc1O,16210.0
O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2c([nH]c3ccccc32)c(-c2ccccc2)n1,159.0
CN1CC2C(=O)N(c3ccc(F)cc3)C(=O)C2C12C(=O)c1ccccc1C2=O,50120.0
COc1cc2cc(C(=O)CCc3cc[n+](Cc4ccc(F)cc4)cc3)sc2cc1OC,2.6
CC1=CC2Cc3nc(O)ccc3C(N)(C1)/C2=C/C(F)(F)F,2000.0
CN1c2ccc(OC(=O)Nc3ccccc3)cc2[C@]2(C)CCNC12,13.8
CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,7600.0
COc1cc(N)c(Cl)cc1/C(CCC1CCN(CC2CCCCC2)CC1)=N/O,24.0
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,30.0
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,40.0
O=C(Cc1ccccc1)N1c2ccccc2[Se]c2ccccc21,6400.0
Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,80.0
CCOC(=O)C1=C(Nc2ccc(F)cc2)C[C@@H](c2ccc(Cl)cc2)N(c2ccc(F)cc2)[C@@H]1c1ccc(Cl)cc1,550000.0
COC(=O)C1=C(Nc2ccc(Cl)cc2)C[C@@H](c2ccc(C)cc2)N(c2ccc(Cl)cc2)[C@@H]1c1ccc(C)cc1,2150000.0
COC(=O)C1=C(Nc2ccc(C)cc2)C[C@@H](c2ccc(C)cc2)N(c2ccc(C)cc2)[C@@H]1c1ccc(C)cc1,6776.42
COC(=O)C1=C(Nc2ccc(Br)cc2)C[C@@H](c2ccc(Cl)cc2)N(c2ccc(Br)cc2)[C@@H]1c1ccc(Cl)cc1,879.02
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cc(N)c4ccccc4n3)CC1)C2,710.0
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,300.0
N#Cc1cc(C#N)c(NC2CCN(Cc3ccccc3)CC2)nc1N,3100.0
COc1cc(/C=C/C(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1O,65.2
Nc1c2c(nc3ccccc13)CCCC2,116.8
Cl.Nc1c2c(nc3ccccc13)CCCC2,1026.0
COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCCCN1CCCCC1,4120.0
Nc1c2c(nc3ccccc13)CCCC2,19.95
CN(C)C(=O)NC1CCc2cc(O)ccc2C1,7.16
CN(C)c1ccccc1CNCCCCCCCNc1c2c(nc3ccccc13)CCCC2,5.18
CN1c2ccccc2C(N2CCOCC2)c2ccccc21,12300.0
CN1c2ccccc2C(n2cnc([N+](=O)[O-])n2)c2ccccc21,16700.0
COc1ccc(C(=O)c2ccc(CN(C)Cc3cccc([N+](=O)[O-])c3)cc2)cc1OC,4270.0
CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[I-].[I-],32300.0
Cl.Nc1c2c(nc3cc(Cl)ccc13)CCCC2,8.32
N#CC1=C(N)N(Cc2ccccc2)C(NCc2ccccc2)=C([N+](=O)[O-])C12C(=O)c1cccc3cccc2c13,5960.0
CC1(C)CNC2=C([N+](=O)[O-])C3(C(=O)Nc4ccc(F)cc43)C(C#N)=C(N)N2C1,1070.0
Cc1ccc2c(c1)C1(C(=O)N2)C(C#N)=C(N)N2CCCNC2=C1[N+](=O)[O-],940.0
Cc1ccc2c(c1)C1(C(=O)N2)C(C#N)=C(N)N2CCNC2=C1[N+](=O)[O-],3860.0
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],31.0
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,16.1
COc1cc2cc(NC(=O)[C@@H]3CCC[C@H](NCc4ccccc4)C3)c(=O)oc2cc1OC,19.2
CCCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,16.0
CN(Cc1ccccc1)Cc1ccc(C(=O)c2ccc(NC(=O)CCCCN3CCCCC3)cc2)cc1,217.0
CN(Cc1ccccc1)Cc1ccc(C(=O)c2ccc(OCCCCCCN3CCCCC3)cc2)cc1,210.0
CCN(CC)CCCCCCCOc1ccc(C(=O)c2ccc(CN(C)Cc3ccccc3)cc2)cc1,810.0
CN(Cc1ccccc1)Cc1ccc(C(=O)c2ccc(OCCCCCCCN3CCCCC3)cc2)cc1,110.0
COc1ccc(/C=N/c2ccc3oc(=O)ccc3c2)cc1,135.1
COc1ccc2c(ccc[n+]2Cc2ccccc2)c1.[I-],5290.0
Cc1ccc(N)cc1,36.31
COc1cc(C)cc(OC)c1OC,4897.79
CC(C)C1CCN(c2nccc(NCc3cccc4ccccc34)n2)CC1,16700.0
c1ccc(C(Nc2ccnc(N3CCN(C4CCCCC4)CC3)n2)c2ccccc2)cc1,10000.0
CC(C)c1ccc(NC(=O)OCC2CCN(Cc3ccccc3)CC2)cc1,2248.0
COc1cc(/C=C/C(=O)NCC(=O)Nc2ccccc2F)ccc1O,17230.0
COc1cc(/C=C/C(=O)NCC(=O)Nc2ccc3[nH]ccc3c2)ccc1O,5740.0
Cl.O/N=C/C1=NCCN1Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,85000.0
Cl.O/N=C/C1=NCCCN1Cc1ccccc1,28000.0
CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc(F)c1)CC(C)(C)CC3,1836.0
CCOC(=O)C1=C(C)N(C)c2nc3c(c(N)c2C1c1ccccc1Cl)CC(C)(C)CC3,1860.0
COc1cc(/C=C/C(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OCc1nc(C)c(C)nc1C,108.4
CN(C)Cc1ccc(CSCCNC(=NC#N)NCCSCc2ccc(CN(C)C)o2)o1,290.0
Nc1c2c(nc3ccccc13)CCCC2,180.0
COc1ccccc1CN(C)CCCN(C)CCCNCCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,952.0
CCN(CCCN1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1)C1CCCCC1,194.0
COc1cc2c(cc1OC)SC(C(=O)CC(O)C1CC[N+](C)(Cc3ccccc3)CC1)C2,190.0
COc1cccc([N+]2=Cc3c(cccc3OC)CC2)c1.[Br-],5230.0
COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,1450.0
Nc1c2c(nc3ccccc13)CCCC2,75.0
Nc1c2c(nc3cc(Cl)ccc13)CCCC2,17.6
Clc1cccc2c1CN1CCCCCC1=N2,1700.0
CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2,0.78
CCC1=CC2Cc3nc4cccc(F)c4c(N)c3C(C1)C2,29.5
Oc1ccc(-c2oc3cc(O)c4c5c3c2-c2cc(O)cc(O)c2[C@H](c2ccc(O)cc2)[C@@H]5[C@H](c2ccc(O)cc2)[C@@H]4c2cc(O)cc(O)c2)cc1,8400.0
CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,0.3
CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,1535.0
