SMILES,pXC50
Cc1sc(NN=C2CCC(C)C2)nc1-c1ccccc1,5.64
CC(=O)COc1ccc2oc(=O)c(-c3ccc(C)cc3)cc2c1,5.26
Cc1cccc(COc2ccc(-c3nnn(CCC#N)n3)cc2)c1,6.7
Cc1ccccc1C=NNc1nc(-c2ccc(F)cc2)cs1,6.72
O=[N+]([O-])c1ccc(-c2csc(NN=C3CCCC3)n2)cc1,7.03
O=C(NCCN1CCOCC1)c1ccc(Cl)nc1,4.47
O=C(C=Cc1ccc(O)cc1)c1ccc(O)cc1O,4.33
Clc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,6.68
O=C(C=CC=Cc1ccccc1)c1ccccc1O,6.98
CC(C)NC(=O)c1cc2ccccc2oc1=O,4.98
O=C(CCc1ccccc1Br)N=c1[nH]c2ccccc2c(=O)s1,7.19382
CC(=O)c1cc(OCc2cccc(C)c2)ccc1OCCCC#N,7.0
N#Cc1ccc(SCc2ccccc2)cc1C#N,6.78
Oc1occ2ccc(OCCc3ccccc3)cc12,7.33
COc1ccc(C2CC(c3ccc(OCC=C(C)C)cc3O)=NN2C(C)=O)cc1,4.22
O=C(Cc1sc(O)nc1O)Nc1ccccc1,4.66
O=C(c1ccc(O)cc1)c1cc2cc(Br)cc(O)c2oc1=O,3.91
CNC(=S)N1N=C2CCCCC2C1c1ccco1,5.68
Cn1c(=O)c2c(nc(SCCc3cccc(Cl)c3)n2C)n(C)c1=O,7.37
C#CCNNCC=Cc1ccccc1,4.99
O=C1CCc2ccc(OCCCc3ccccc3)cc2N1,6.89
O=C(Cl)c1cc2cc(Br)ccc2cc1O,6.96
Cc1ccc(C2CC(c3ccccc3O)=NN2C(=O)Oc2ccccc2)cc1,4.25
CC(C)(C)c1ccc(OCC(F)=CCN)cc1,5.19382
COc1cc(C2CC(c3ccccc3O)=NN2C(=S)Nc2ccccc2C)ccc1O,3.7
CSc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1,6.92082
NC1CC1c1cc(F)cc(F)c1OCc1ccccc1,4.77
O=C1c2cc(Cl)ccc2OCC1Cc1ccc(Cl)cc1,5.51286
NC(=O)C1CCCN1C=C1CC(=O)Oc2cc(OCc3ccccc3)ccc21,6.42022
CN(C(=O)c1cc2ccc(OCc3ccccc3)cc2oc1=O)c1ccccc1,5.63
CCOC(=O)c1cc2cc(Br)cc(Br)c2oc1=O,3.82
CCN(CCCCCCOc1ccc(C=Cc2cc(OC)cc(OC)c2)cc1)Cc1cccc(F)c1,4.01
O=C1C(=Cc2ccc(O)c(O)c2)COc2ccccc21,6.85226
Cn1c(=O)c2c(c3ccc(-c4cccc(Cl)c4)cc3n2C)n(C)c1=O,5.86
Cc1ccc(C2=NN(C(N)=S)CC2)cc1,4.74
CCCN1CCC(c2ccc(C(F)(F)F)cc2)CC1,4.89
COc1ccc(NC(=S)N2N=C(c3ccc(O)cc3O)CC2c2ccc(O)cc2)cc1,3.34
Fc1ccc(-c2csc(NN=Cc3cccs3)n2)cc1,6.47063
C#CCN(C)CC(O)COc1ccccc1-c1ccccc1,3.63
C#CCN(C)Cc1cc2cc(OCCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C,5.57
COc1cc(C=Cc2ccc(OCCCCCCN3CCCCC3)cc2)cc(OC)c1,4.85
CN1N=C(c2ccccc2)CC1c1cccc(F)c1,7.22185
COc1cccc(COc2ccc(-c3nn(CCC#N)c(=S)o3)cc2)c1,7.0
Nc1ccc(OCc2ccccc2)cc1,5.26
O=C(C=Cc1ccccc1)Nc1ccccc1,5.25
Fc1ccc(-c2nc3ccc(N4CCCCC4)nc3s2)cc1,7.58
Cc1ccc2oc(=O)c(C(=O)O)cc2c1,7.72011
O=C(NCCN1CCOCC1)c1cnccc1Cl,4.13
Cc1cc2cc(NC(=O)C=Cc3ccccc3)ccc2[nH]1,5.1
C#CCNCCc1cccc(OC(=O)N(C)CCC)c1,6.54
O=C(NCCN1CCOCC1)c1cccnc1Br,6.49485
COc1cccc(C=CC(=O)c2ccc(C)o2)c1,5.5544
Cn1c(=O)c2c(nc3n2CCCN3CC(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)n(C)c1=O,4.63
CC(=O)c1cc(OCc2cccc(Br)c2)ccc1O,6.24
CN(CCOc1ccc(Cc2sc(O)nc2O)cc1)c1ccccn1,5.24
CCNC(=S)N1N=C(c2ccc(OC)cc2)CC1c1ccc[nH]1,4.66
NCC=C1CC(=O)Oc2cc(OCc3cccc(Cl)c3)ccc21,6.60206
Cc1c(C)c2ccc(OS(=O)(=O)c3ccccc3)cc2oc1=O,5.96
Cc1ccc2c(c1)OC(c1ccccc1)CC2=O,6.96
COc1ccc(C=CC(=O)CC(=O)c2ccccc2O)cc1,3.82
C#CCN1CCc2nc3ccccc3c(N)c2C1,3.21
CN=CC1CC(=O)Oc2cc(OCc3cccc(Br)c3)ccc21,7.96019
COc1ccc(C2CC(c3ccccc3)=NN2C(C)=O)cc1OC,4.6
CN1N=C(c2ccc(O)cc2O)CC1c1ccccc1Cl,6.52288
CC(NCc1ccc(OCc2ccc([N+](=O)[O-])cc2)cc1)C(N)=O,4.77
Clc1ccc(-c2csc(NN=Cc3ccccc3)n2)cc1,3.82
C#CCN(C)C(CF)Cc1ccccc1,6.77
NC(=O)Cc1cc(=O)oc2cc(OCc3cccc(F)c3)ccc12,7.30103
C#CCN(C)Cc1ccc(O)c2ncccc12,5.82391
COc1ccc2c(=O)cc(-c3ccc(F)cc3)oc2c1,5.29
CC1CCC(=NNc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)CC1,6.44
CC(=O)Oc1ccc(C=CC=CC(=O)N2CCCCC2)cc1OC(C)=O,6.12494
CCCOc1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12,7.21
CCN(CC)CCCCCCOc1ccc(C=Cc2cc(OC)cc(OC)c2)cc1,5.0
COc1cccc(-c2csc(NN=C3CCC(C)C3)n2)c1,6.64
O=Cc1coc2ccccc2c1=O,4.63
c1ccc2cc(-c3csc(NN=C4CCCC4)n3)ccc2c1,5.66
O=C1NC(=O)c2cc(Sc3ccc(Br)cc3)ccc21,6.44
CNC(=O)c1ccc2c(c1)Oc1ccccc1S2(=O)=O,5.52
c1ccc(NCc2ccccn2)cc1,4.01
CC(=NNc1nc(-c2ccc(C#N)cc2)cs1)c1ccccc1,3.82
C#CCN(C)C(C)Cc1cccc(OC(=O)N(C)C2CCCCC2)c1,6.55
COc1cccc(C(=O)C=CC2=Cc3cc(Br)ccc3OC2)c1,4.45
COc1ccc(C2=NN(C(N)=S)CC2)cc1,4.81
Cc1c(C)c2ccc(OCC(O)c3ccccc3)cc2oc1=O,6.52
Oc1occ2ccc(OCc3ccc(Br)cc3)cc12,8.62
O=C(C=CCc1ccc(Cl)c(Cl)c1)N=c1[nH]c2ccccc2c(=O)s1,5.33348
Fc1ccc(-c2csc(NN=Cc3ccc4c(c3)OCO4)n2)c(F)c1,5.93181
CCOC(=O)c1cc2ccc(OC)cc2oc1=O,4.63
COc1ccc(C=CC=CC(=O)c2cc(F)ccc2O)cc1,6.14
CCOC(=O)c1cc2ccc(OCc3ccc(C(C)(C)C)cc3)cc2oc1=O,5.43
O=C(CCCc1ccccc1)N=c1[nH]c2cc(Cl)ccc2c(=O)s1,5.91364
CC(=NNc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1ccccn1,7.57398
N#CCCn1nnc(-c2ccc(OCc3ccccc3)cc2)n1,8.7
CC(=O)NCC1CN(c2ccc(C=C(F)c3cncnc3)c(F)c2)C(=O)O1,3.32
Cn1c(=O)c2c(cc(C=Cc3ccc(C#N)cc3)n2C)n(C)c1=O,6.26496
COc1ccccc1C1CC(c2ccc(O)cc2O)=NN1C(C)=O,3.89
COc1cccc(-c2cc3cc(C)ccc3oc2=O)c1,9.1
O=C(C=Cc1ccccc1)c1cc(F)ccc1O,6.18
Oc1ccc(C2=NN(c3ccccc3)CC2)cc1,5.52
CC(=O)COc1ccc2c(c1C)OC(=O)C1CCCC=C21,4.76
O=C1c2ccccc2-c2nnc(COc3ccccc3)cc21,5.60033
Cc1ccc(C(=O)N=C2Cc3cc(C)ccc3OC2=O)cc1,6.77
O=C1NC(=O)c2cc(OCCc3ccc(Br)cc3)ccc21,7.54
Cc1ccc(C(=O)C=Cc2ccc(C(F)(F)F)cc2)o1,6.56067
CC(=O)c1cc(OCc2cccc(C(F)(F)F)c2)ccc1OCCCO,7.52
CCN(CC)C(=O)CCCCc1ccc2c(c1)OCO2,5.76
CC(C)=CCOc1ccc(C2=NN(C(N)=S)C(c3ccccc3)C2)c(O)c1,4.28
CC(=O)NCC1CN(c2ccc(C=C(F)c3cccnc3)c(F)c2)C(=O)O1,4.01
N#Cc1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1,5.66
O=C1c2ccccc2-c2nnc(-c3cccc(Cl)c3)cc21,8.34008
CC1CCCCC1=NNc1nc(-c2ccc(F)cc2F)cs1,7.4437
O=C1NC(=S)NC1=Cc1c[nH]c2ccc(Br)cc12,5.59057
O=C(Sc1ccc(Br)cc1)c1cc2cc(Br)c(Br)cc2oc1=O,4.6
COc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1OC,6.07
O=C1c2ccccc2-c2nnc(-c3ccc([N+](=O)[O-])cc3)cc21,6.3
Cc1sc(NN=Cc2ccc3c(c2)OCO3)nc1-c1ccccc1,5.18243
c1ccc2c(c1)Oc1ccc(C3=NCCN3)cc1S2,5.0
O=C(C=CC=Cc1ccc(Cl)cc1)c1ccccc1O,6.07
N#Cc1ccc(Sc2ccc(Br)cc2)cc1C#N,7.10237
C=C(Br)COc1ccc2c(oc(=O)c3ccccc32)c1C,8.83
N#Cc1c(F)c(F)c(NC(=O)c2cc3ccc(OCc4ccccc4)cc3oc2=O)c(F)c1F,4.78
CCOc1ccc(C2CNCCS2)cc1,5.66354
C#CCN(C)C(C)Cc1ccc(OCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1,6.28483
O=C(c1ccccc1)c1cc2cccc(O)c2oc1=O,4.57
Nc1nc(O)c(Cc2ccccc2)s1,4.62
O=C1c2ccccc2-c2nnc(-c3cc(Cl)cc(Cl)c3)cc21,6.15
N#CCCn1nc(-c2ccc(OCc3ccccc3)cc2)sc1=O,8.1
Cc1ccc(COc2ccc(-c3nn(CCC#N)c(=O)o3)cc2)cc1,7.82
COc1ccc2c(c1)cc(CNCc1ccccc1)n2C,4.0
Oc1occ2ccc(OCc3ccc(F)cc3)cc12,8.19382
Cc1ccc(C2CC(c3ccccc3)=NN2c2nc3ccccc3c(=O)n2C)cc1,5.1
COc1cc(COc2ccc(OCCCC#N)c(C(C)=O)c2)cc(OC)c1,6.52
Cn1c(=O)c2c(nc(SCCc3ccc(C(F)(F)F)cc3)n2C)n(C)c1=O,7.72125
COc1cccc(C=CC(=O)N=c2[nH]c3ccccc3c(=O)s2)c1,6.55129
CC(=CCC1=CC(c2ccc(F)cc2)=CC1)c1ccc2ccccc2c1,3.82
NC(=O)COc1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12,8.51
COc1ccc(-c2csc(NN=C3CCC(C)CC3)n2)cc1,4.51
Cc1c(C)c2ccc(OCc3cccc(O)c3)cc2oc1=O,8.01
CCCCNC(=O)C=CC=Cc1ccc2c(c1)OCO2,6.48149
O=c1c2c3ccc4ccccc4c3[nH][nH]c=2c2ccccc12,5.0
CCN=C1CC(=O)Oc2cc(OCc3cccc(Cl)c3)ccc21,7.55006
CC(C)(C)OC(=O)N1CCN(C(=S)SCc2cn(Cc3ccccc3F)nn2)CC1,3.1
O=C(COc1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12)N1CCOCC1,4.89
O=C(C=Cc1cc(O)c(O)c([N+](=O)[O-])c1)c1ccccc1,4.3
C=CCCC(C)=NNc1nc(-c2ccc3ccccc3c2)cs1,5.4045
O=C(NNc1ccccc1)c1cc2ccccc2oc1=O,5.34486
O=[N+]([O-])c1ccc(C2CC(c3c4ccccc4cc4ccccc34)=NN2)cc1,8.64
CN1N=C(c2ccc(O)cc2)CC1c1ccccc1F,5.52
S=C(c1ccc2c(c1)OCO2)N1CCCCC1,4.81
CCN(CCCCCCOc1ccc(C=Cc2cc(OC)cc(OC)c2)cc1)Cc1ccccc1,4.23
CC1(c2ccccc2)OC(C=CCOc2ccc3ccc(=O)oc3c2)=CC1=O,5.82
CNc1nc(O)c(C=C2C=Nc3ccccc32)n1C,4.47
N#Cc1ccc(Sc2ccc(Cl)cc2)cc1C#N,6.9431
CC(=O)c1cc(OCc2cccc(Cl)c2)ccc1OCCCC#N,7.52
COc1cc(OC)cc(C(=O)C=CC2=Cc3cc(Br)ccc3OC2)c1,4.78
Cn1c(=O)c2c(nc3n2CCCN3CCc2ccc(Cl)cc2)n(C)c1=O,6.20482
Cc1ccc(CCOc2ccc3coc(O)c3c2)cc1,7.09151
CN(C)C(=O)c1ccc(OCC(F)=CCN)cc1,4.72
N#CCCCCn1nnc(-c2ccc(-c3ccccc3)cc2)n1,5.22
Cc1ccc(-c2c(N)n[nH]c3c4ccccc4nc2-3)cc1,3.8
CC(=NNc1nc2ccccc2nc1Cc1ccccc1)c1cccs1,3.07
O=C1CCCc2cc(OCCCc3ccccc3)ccc21,7.49485
CN=C1N(C)C(=O)C(=Cc2c[nH]c3ccccc23)N1C,5.04494
Cc1ccc(COc2ccc3c(C)c(C)c(=O)oc3c2)cc1,8.86012
Cc1cc2cc(NC(=O)c3ccccc3)ccc2[nH]1,5.78
C(=NNc1nc(-c2ccc3ccccc3c2)cs1)c1cccnc1,5.32239
CN(C)c1ccc(O)c(CNc2ccc(C=Cc3cc(O)cc(O)c3)cc2)c1,4.85
CC(=O)c1cc(OCc2cccc(F)c2)ccc1OCCCC#N,7.0
CCCN=CC1CC(=O)Oc2cc(OCc3cccc(Cl)c3)ccc21,6.69001
O=C(O)c1cc(=O)c2cc(Cl)ccc2o1,3.0
Cc1nnc(COc2ccc3c(C)c(C)c(=O)oc3c2)o1,7.82
Cc1ccccc1NC(=S)N1N=C(c2ccccc2)CC1c1ccccc1O,4.66
N#Cc1ccc(SCc2ccc(F)cc2)cc1,6.35
N#Cc1ccc(-c2csc(NN=Cc3ccncc3)n2)cc1,5.1707
Cn1c(CNCc2ccccc2)cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc21,4.0
O=C(c1ccccc1)c1nc2ccccc2n2c(-c3ccccc3Cl)nnc12,3.42
CC(=NNc1nc(-c2ccc3ccccc3c2)cs1)c1ccco1,5.64016
NC(=O)C(NCc1ccc(OCc2cccc(F)c2)cc1)c1ccccc1,5.0
CC(=NNc1nc(-c2ccc3ccccc3c2)cs1)c1cccs1,4.84
COc1ccc(C(C=Cc2ccco2)=NN=c2[nH]c3ccccc3c(=O)n2C)cc1,4.04
C#CCNC1CCc2ccc(OC(=O)N(C)C)cc2C1,3.0
CCCNC(=S)N1N=C(c2ccc(OC)cc2)CC1c1ccc[nH]1,4.54
O=S1(=O)c2cc(C3=NCCN3)ccc2Oc2ccc(C3=NCCN3)cc21,5.3
C#CCn1c(=O)c2c(nc3n2CCCN3c2cc(OC)cc(OC)c2)n(C)c1=O,4.63
O=C1CCCc2cc(OCc3ccc(Cl)cc3)ccc21,8.1549
O=C(Nc1ccccc1Cc1ccccc1)c1cc2ccc(OCc3ccccc3)cc2oc1=O,4.2
Fc1ccc(-c2csc(NN=Cc3cccc4ccccc34)n2)cc1,4.89
COc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1OC,5.63264
Cn1c(=O)c2c(nc(COc3cccc(Br)c3)n2C)n(C)c1=O,6.83
CCN(CC)C(=O)C=CC=Cc1ccc2c(c1)OCO2,7.11
CN=C1N=C(Cc2c[nH]c3ccccc23)C(=O)N1,5.22
O=C(C=Cc1ccc2c(c1)OCO2)NC1CCCCC1,6.18
Cn1c(=O)c2c(nc(S(O)=Cc3ccccc3)n2C)n(C)c1=O,3.88
CN1N=C(c2ccc(O)cc2O)CC1c1ccc(Cl)cc1,6.47
C#CCN(C)Cc1cc2cc(O)ccc2n1C,6.09
c1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,7.57
CN1N=C(c2ccccc2)CC1c1ccc(F)cc1,6.85387
CC1CC(=O)c2cnc(Nc3ccc(Cl)cc3)nc2C1,8.6
COc1cc(-c2cc3c(nn2)-c2ccccc2C3=O)ccc1O,5.0
COc1cccc(-c2csc(NN=Cc3cccc4c3OCO4)n2)c1,3.82
C(=NNc1nc(-c2ccc3ccccc3c2)cs1)c1cccs1,5.33442
Cn1c(=O)c2c(nc(SCc3ccc(F)cc3)n2C)n(C)c1=O,6.46
CCOC(=O)N1N=C(c2ccccc2O)CC1c1ccccc1,4.96
CCCSc1ccc(CC(C)N)cc1,1.82
Cc1ccc(C2CC(=O)c3ccccc3O2)cc1,5.68403
CN(C)c1ccc(-c2c(N)n[nH]c3c4ccccc4nc2-3)cc1,3.0
COc1ccc(C2OC(c3ccc(C)cc3)=NN2C(C)=O)cc1,4.13
CC(=O)NCC1CN(c2ccc(C=C(Br)c3ccccc3)c(F)c2)C(=O)O1,5.03
CC1CCC(=NNc2nc(-c3ccc(Cl)cc3)cs2)CC1,5.62
Cc1cccc(COc2ccc(-c3nnn(CCO)n3)cc2)c1,6.52
COc1ccc2cc(C(C)=O)c(=O)oc2c1,4.81
COc1ccc2c(=S)cc(-c3ccc(C)cc3)oc2c1,5.12
CC(C)=CCOc1ccc(C(=O)C=Cc2ccc(Cl)cc2)c(O)c1,5.90309
C#CCCCCOc1ccc2oc(=O)c(C(=O)OC)cc2c1,6.91009
CN(C(=O)c1cc(=O)c2ccccc2o1)c1ccccc1,4.0
c1ccc(CNCc2cn(Cc3ccccc3)c3ccccc23)cc1,3.44
Cc1sc(NN=Cc2cc3ccccc3oc2=O)nc1-c1ccccc1,5.52
CCCC(C)=NNc1nc(-c2ccc3ccccc3c2)cs1,5.51
COc1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1OC,6.0
C#CCNC1CCc2ccc(OC(=O)N(C)C)cc21,3.28
O=Cc1coc2ccc(OCc3cccc(Br)c3)cc2c1=O,8.4318
COC(=O)c1cc2ccc(OCC=C(C)CCC=C(C)C)cc2oc1=O,7.10292
Cn1c(=O)c2c(cc(OCc3ccc(Cl)cc3)n2C)n(C)c1=O,7.32
CC(=O)N=C1CC(=O)Oc2cc(OCc3cccc(Cl)c3)ccc21,7.41005
COc1ccc(C=C2COc3cc(OCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)ccc3C2=O)cc1,5.87
O=C1NC(=O)c2cc(SCc3ccccc3)ccc21,8.35
NC(=O)c1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12,6.63001
O=C(c1ccccc1)c1nc2ccccc2n2cnnc12,3.03
O=C(CCCc1cccc(Cl)c1)N=c1[nH]c2ccccc2c(=O)s1,5.16241
c1ccc2cc(-c3csc(NN=C4CCCCCCC4)n3)ccc2c1,5.12205
O=C1NC(=O)c2cc(Sc3ccc(Cl)cc3)ccc21,6.34008
Cn1c(=O)c2c(nc(S(O)=CCc3ccc(Br)cc3)n2C)n(C)c1=O,6.33
CC(C(N)=O)c1cc(=O)oc2cc(OCc3ccccc3)ccc12,7.0
O=C1c2ccc(OCCCC(F)(F)F)cc2-c2nnc(-c3cccc(C(F)(F)F)c3)cc21,5.12
O=c1cc(C=NO)c2ccc(OCc3cccc(Cl)c3)cc2o1,6.66
Cc1c(C)c2ccc(OCCc3ccccc3)cc2oc1=O,8.25
COc1ccc(C=C2COc3cc(OCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)ccc3C2=O)cc1,5.81
CC(=O)Nc1ccc2c(c1)S(=O)(=O)c1ccccc1N2,4.66
Fc1ccc(-c2csc(NN=Cc3ccc(Cl)cc3)n2)cc1,5.88
COc1ccc(C2=NN(C(C)=O)C(c3ccccc3C)C2)c(OC)c1,4.4
Cc1c(C)c2ccc(OCc3nnc(C(C)C)s3)cc2oc1=O,9.05
CN1N=C(c2ccc(O)cc2O)CC1c1cccc(Cl)c1,6.74473
O=C(NCCN1CCOCC1)c1cncc(Br)c1,4.26
COc1cc2c(cc1OC)C(C)N(C)CC2,2.8
C#CCN1CCN(Cc2ccnc3c(O)cccc23)CC1,4.19
CCCNC(=S)N1N=C2CCCCC2C1c1cccs1,5.54
Cc1cc(=O)oc2cc(O)ccc12,4.09
Cn1c(=O)c2c(nc(CSc3ccc(Br)cc3)n2C)n(C)c1=O,5.39254
CC(C(N)=O)c1cc(=O)oc2cc(OCc3cccc(F)c3)ccc12,7.0
O=C1c2ccccc2-c2nnc(-c3ccc(N4CCCCC4)cc3)cc21,6.0
NC(=S)N1N=C(c2ccccc2)CC1c1ccc(Cl)cc1,6.0942
CCCC(C)=NNc1nc(-c2cccc(OC)c2)cs1,6.06
CC(C)NC(=O)c1cc2cc(Br)cc(Br)c2oc1=O,4.99
CNC(=S)N1CCC(c2ccc(F)cc2)=N1,4.29
Cn1c(=NN=C(C=Cc2cccs2)c2ccc(Cl)cc2)[nH]c2ccccc2c1=O,4.16
COc1ccc(NC(=S)N2N=C(c3ccccc3O)CC2c2ccccc2O)cc1,4.39
O=C1c2cc(O)ccc2-c2nnc(-c3cccc(C(F)(F)F)c3)cc21,5.29
Cc1nccc2c1[nH]c1cc(OCCc3ccccc3)ccc12,5.81
CC(=O)N1N=C(c2ccc(O)cc2O)CC1c1ccc(Cl)cc1,3.92
N#Cc1ccc2c(c1)Oc1ccccc1S2(=O)=O,5.6
Cc1c(C)c2ccc(OCCOc3ccccc3)cc2oc1=O,7.57
O=c1oc2ccccc2cc1-c1ccccc1,4.93
CC(=NNc1nc(-c2ccc(C#N)cc2)cs1)c1ccncc1,6.3606
Cc1cccc(-c2cc3cc(C)ccc3oc2=O)c1,7.82362
COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1ccccc1Cl,5.65
COc1cc(C=C2COc3ccccc3C2=O)cc(OC)c1OC,4.68
Cc1ccc(-c2csc(NN=C3CCC(C)CC3)n2)cc1,5.26
CC(=O)c1cc2cc(O)ccc2oc1=O,4.19
O=C(SCc1ccco1)c1cc2ccccc2oc1=O,6.68
COc1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1,7.13001
Cn1c(N2N=C(c3ccccc3)CC2c2ccccc2)nc2ccccc2c1=O,4.6
COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1cccc(Cl)c1,5.6
Cn1c(N)nc(O)c1C=C1C=Nc2cc(Br)ccc21,4.45
CCn1nnc(-c2ccc3c(=O)c4cc(O)ccc4oc3c2)n1,7.0
COc1ccc2cc(C(=O)c3ccccc3)c(=O)oc2c1,3.82
CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)OC1c1ccc(Cl)cc1,6.915
C#CCNCCc1cccc(OC(=O)N(C)C)c1,4.62
COCC(COc1ccc(OCc2cccc(C(F)(F)F)c2)cc1C(C)=O)OC(C)=O,7.52
c1cc2c(cc1C1=NCCN1)Sc1cc(C3=NCCN3)ccc1O2,5.0
O=c1ccc2ccc(OCc3cccc(Cl)c3)cc2o1,7.77006
Cc1ccc(C2=NN(C(N)=S)CC2C)cc1,3.82
Fc1ccc(-c2csc(NN=C3CCCCC3)n2)c(F)c1,6.19
CC(=O)N1N=C(c2ccc(OCC=C(C)C)cc2O)CC1c1ccc(Cl)cc1,5.06
COCC(COc1ccc(OCc2cccc(C(F)(F)F)c2)cc1C(C)=O)OC(=O)OC,6.7
Cn1c(=O)c2c(nc(CCSc3ccc(Cl)cc3)n2C)n(C)c1=O,5.11
COc1ccc(C2CC(c3ccc(O)cc3)=NN2C(C)=O)c(OC)c1,4.7
NC(=S)N1N=C(c2ccc[nH]2)CC1c1ccco1,4.16
CC1=C(C=NN(C)C(N)=S)C(C)(C)CC=C1,3.93
C#CCn1c(=O)c2c(nc3n2CCCN3Cc2ccc(OC)cc2)n(C)c1=O,5.0
N#Cc1ccc(SCCc2ccccc2)cc1C#N,6.91
OCCn1nnc(-c2ccccc2)n1,4.05
Cc1cc2cc(NC(=O)c3ccc(Cl)c(Cl)c3)ccc2[nH]1,7.52
CC1CCCC(=NNc2nc(-c3ccc(Cl)cc3Cl)cs2)C1,5.02
COc1ccc2c(c1)C(=O)c1ccc(-c3nnc(C)o3)cc1S2(=O)=O,7.0
O=C(Nc1ccc(C(F)(F)F)cc1)c1coc2ccccc2c1=O,6.96
Cn1c(=O)c2c(nc(CSc3cccc(Br)c3)n2C)n(C)c1=O,5.31
CN=CC1CC(=O)Oc2cc(OS(=O)(=O)c3cccc(Cl)c3)ccc21,5.77
Fc1ccc(-c2csc(NN=Cc3ccco3)n2)c(F)c1,6.66438
CC(NCc1ccc(OCc2ccccc2)cc1)C(N)=O,6.59
C#CCCCOc1ccc2oc(=O)c(C(=O)OC)cc2c1,5.84164
CC#CCNCCCCC(NC(=O)c1ccccc1)C(=O)OC(C)(C)C,3.32
Cc1sc(NN=C2CCCCC2)nc1-c1ccccc1,5.75
NC(=O)C1CCCN1c1cc(=O)oc2cc(OCc3ccccc3)ccc12,4.79
Cc1ccc(C(=O)C=Cc2cccc(Cl)c2)o1,6.53165
COc1ccc(C2(F)CC2N)cc1,5.29243
O=C(c1ccccc1)c1nc2ccccc2n2c(-c3ccc([N+](=O)[O-])cc3)nnc12,3.64
Nc1cccc(OCc2ccccc2)c1,5.0
O=c1ccoc2ccc(OCc3ccccc3)cc12,6.25
CC(C)(C)c1cc(Cc2sc(O)nc2O)cc(C(C)(C)C)c1O,5.62342
OCCn1nnc(-c2ccc(Cl)cc2)n1,4.42
Nc1cccc(-c2cc3c(nn2)-c2ccccc2C3=O)c1,4.49
O=C(C=Cc1ccccc1)Nc1cccc(Br)c1,6.35
CC(CC(C)C)=NNc1nc(-c2ccccc2)c(C)s1,5.56
Oc1ccccc1C1=NN(C(=S)Nc2ccccc2)C(c2ccccc2Cl)C1,3.34
Clc1ccccc1-c1nc2ccc(N3CCCCC3)nc2s1,6.77
COc1ccc(C=NNc2nc(-c3ccc(F)cc3)cs2)cc1OC,5.62
Oc1occ2ccc(OCCOc3ccc(F)cc3)cc12,8.13077
OCCn1nnc(-c2ccc(OCc3ccc(Cl)cc3)cc2)n1,6.49
O=C1CCc2cc(OCc3cccc(Br)c3)ccc2N1,7.07
O=C(Nc1ccccc1)c1cc2ccccc2oc1=O,6.12
O=C(O)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,5.9431
Cc1ccc(COc2ccc(-c3nnn(CCO)n3)cc2)cc1,5.1
COc1cc(NC(C)CCCN)c2ncccc2c1,4.02
Oc1ccccc1C1=NNC(c2ccccc2O)C1,6.11
c1ccc2c(c1)nnc1c3ccccc3[nH]c21,3.91
c1ccc(-c2ncc3c4ccccc4cc-3[nH]2)cc1,4.89
COc1cc(C=Cc2ccc(OCCCCCCN(C)C)cc2)cc(OC)c1,5.12378
CC1CCC(=NNc2nc(-c3ccc4ccccc4c3)cs2)C1,5.46
CN(C)c1ccc(N=Nc2ccccn2)cc1,7.1549
COc1cc(NC(=O)c2cc3ccc(OCc4ccccc4)cc3oc2=O)cc(OC)c1,5.47366
N#Cc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,7.28001
N#CCCCCCCn1nnc(-c2ccc(-c3ccccc3)cc2)n1,5.27
CC(=CCN(C)C)c1ccccc1,2.21
CN1C(=N)N(C)C(=Cc2c[nH]c3cccc(Br)c23)C1=O,4.29
COc1cccc(-c2csc(NN=C(C)C)n2)c1,5.29499
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,4.22
CC(C)=NNc1nc(-c2ccc3ccccc3c2)cs1,5.45
