SMILES,pXC50
CCN(CC)CCCOc1ccc(-c2nc3ccccc3n2CCCCCCn2c(-c3ccc(OCCCN(CC)CC)cc3)nc3ccccc32)cc1,6.88
FC(F)(F)c1cccc(N2CCN(CCC3CCC(Nc4ncccn4)CC3)CC2)c1,7.49
COc1ccccc1N1CCN(Cc2ccccc2CNC(=O)c2ccc3ccccc3c2)CC1,6.12
COc1ccc(N2CCN(Cc3ccc4c(c3)OCC(=O)N4)CC2)cc1,5.75
COc1c(C(=O)NCCN2CC=C(c3ccccc3)CC2)cc(Br)c2ccccc12,7.7
Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4ccccc4)n2C)CC3)no1,8.80134
C1C2C3CC4C2C(NCC25C6C7C8C6C2C8C75)C2C1C3C42,5.27043
CCCN(CCCCCCCN(CCC)C1CCc2c(O)cccc2C1)C1CCc2c(O)cccc2C1,8.96
Clc1ccc2c(c1)N=C(N1CCN(Cc3ccc(OCCCN4CCCCC4)cc3)CC1)c1ccccc1N2,6.6517
Clc1nccc2c(CN3CCN(c4ccccc4)CC3)c[nH]c12,5.21467
COc1ccc2c(c1OC)OC(=O)C1CN(Cc3ccccc3)CC=C21,5.89
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1I,8.42022
O=C(OCCN1CCCC1)N1c2ccccc2Sc2ccccc21,6.0
CCCN(CCC)C1Cc2cccc(O)c2C1,7.38
COc1c(C(=O)NC2CCN(C3CCCCCC3)C2)cc(Br)c2ccccc12,8.54
Cc1ccc2c(c1)Sc1ccccc1N2CC1CCCN(C)C1,5.23
COc1cc2c(cc1OC)CN(CCNC(=O)c1cc(C)ccc1OC)CC2,5.42481
CCCN(CCC1CCC(NC(=O)C=Cc2cccc(F)c2)CC1)C1CCc2nc(N)sc2C1,8.0
Cc1ccc2c(-c3nnc(SCCCN4CC5CC5(c5ccc(C#N)cc5)C4)n3C)cccc2n1,7.50004
CCN(CC)C(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,9.20761
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccc(Cl)cc3)o2)CC1,8.2
CC(=O)NCC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,4.9
Cc1[nH]c2ccccc2c1CN1CCC(O)(c2ccc(Cl)cc2)CC1,7.69465
O=C(CC(=O)C1CCN(Cc2ccccc2)CC1)c1ccc(Cl)cc1,6.29
COc1ccccc1N1CCN(CCCCNC(=O)c2ccn3nccc3c2)CC1,8.55
COc1c(C(=O)NCC2CCN(Cc3ccccc3)C2)cc(Br)c2ccccc12,6.39
CCOc1ccccc1N1CCN(Cc2cccnc2)CC1,7.38
C#Cc1cccn1C1CCN(Cc2ccccc2)CC1,5.10237
O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2ccccc2c1,8.21467
COc1ccc2c(c1)CCCN(C)CCc1ccccc1C2,5.50362
COc1cccc(N2CCN(CCC3CCC(NC(=O)c4cccs4)CC3)CC2)c1,8.85
OC1(c2ccc(Cl)cc2)CC2CCC(C1)N2Cc1coc2ccccc12,9.15
COc1ccc2c(c1)Sc1ccccc1N2CC1CCCN(C)C1,5.07
COc1cccc(-c2nnc(SCCCN3CCc4ccc(-c5cc(C)on5)cc4CC3)n2C)c1,9.10018
COc1c(C(=O)NCCN2CCN(c3ccccc3)CC2)cc(Br)c2ccccc12,7.62
Cc1ccc2c(-c3nnc(SCCC(C)N4CCc5cc6nc(C)oc6c(C)c5CC4)n3C)cccc2n1,6.6
CCCN(CCN1CCN(C(=O)c2cnc3ccccc3c2)CC1)C1CCc2c(O)cccc2C1,8.29
Clc1ccc(CN2CC=C(c3nc4ccc(Cl)cc4[nH]3)CC2)cc1,6.05
O=C1c2ccccc2CC1CCN1CCN(c2ccc(Cl)cc2)CC1,5.34352
COc1cc(CNC2C3C4CC5C6C4CC3C6C52)cc(OC)c1OC,5.98
CCOc1c(C(=O)NCCN2CCN(c3ccccc3OC)CC2)cc(Br)c2ccccc12,7.1
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1,9.30103
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(I)s1,8.85387
COc1cc(NC(=O)C2CC2)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)C1,7.68
CCCN(CCN1CCN(C(=O)c2cc3ccccc3[nH]2)CC1)C1CCc2nc(N)sc2C1,9.59
C#Cc1cccc(C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)c1,8.21
COc1cccc(C(=O)NCCCCN2CCN(c3cccc4ccccc34)CC2)c1,9.27
C#Cc1ccc(C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)cc1,9.0
COc1ccccc1N1CCN(CCCCOc2ccc3c(c2)OC(=O)C2CCC=C32)CC1,6.75
CCCN(CCC)C1CCc2nc(OC)ccc2C1,6.8
Fc1ccc(-c2cncc(CN3CCN(c4ncccn4)CC3)c2)cc1,6.82
CCCCCN(CCc1ccccc1)CCc1cccc(O)c1,5.96
Cc1cccc(N2CCN(CCN(C)CC34CCC(CC3)C4(C)C)C2=O)c1,7.7
COc1ccccc1N1CCN(CCCCOc2ccc3ccc(O)nc3c2)CC1,8.27
Cc1c(-c2ccccc2)nc(O)n1C1CCN(CCCc2ccccc2)CC1,5.72
COc1ccc2oc(C(=O)NCCC(F)CN3CCN(c4ccccc4OC)CC3)cc2c1,7.86
CCCCn1cc(CCCOc2ccc(CN3CCN(c4ccccc4OC)CC3)cc2OC)nn1,6.21467
Clc1cc(Cl)c(OCC#CI)cc1Cl,6.78
c1ccc(CCN2CCC3=C(CCc4ccccc43)C2)cc1,7.08
Cc1c(C(=O)N(CCCN2CCCCC2)c2ccccc2)oc2ccccc12,5.17
COc1cccc(N2CCN(CCCCN3CCc4ccccc4C3=O)CC2)c1,7.39
CCOCCOCc1ccc(C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)cc1,7.8
COCCCOc1ccnc(C=S(O)c2nc3ccccc3[nH]2)c1C,6.1
Fc1ccc(OCCCNCCOc2ccc(Cl)cc2)cc1,7.01002
COc1ccccc1N1CCN(CCCCNC(=O)c2cccc3ccccc23)CC1,7.49
O=C(NCCCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1)c1cccs1,7.41005
COc1cccc(C2CCCN(CCN3CCN(c4cccc(Cl)c4)C3=O)C2)c1,6.2
CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,6.39
O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2c1Cc1ccccc1-2,6.77
O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2c1-c1ccccc1C2=O,7.44
Clc1ccc(CN2CCOC(CCc3ccccc3)C2)cc1,4.69897
Clc1ccc(N2CCN(Cc3cn4ccccc4n3)CC2)cc1Cl,5.77
Cc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2cccnc2)n1C)CC3,6.90001
CCCN(CCC1CCC(NC(=O)C=Cc2ccc(Cl)cc2)CC1)C1CCc2nc(N)sc2C1,8.6
COc1c(C(=O)NCCN2CCN(c3cccc([N+](=O)[O-])c3)CC2)cc(Br)c2ccccc12,6.19
COc1ccc2onc(N3CCN(CCCCNC(=O)c4ccc5nonc5c4)CC3)c2c1,7.07058
CSc1ccc(C2(O)CCN(Cc3c[nH]c4ncccc34)CC2)cc1,5.31
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1F,8.92082
Fc1ccc(SCCCN2CCC(c3ccc(Cl)cc3)CC2)cc1,6.89
O=C(CCCN1C2CCC1CC(O)(c1ccc(Cl)cc1)C2)c1ccc(F)cc1,9.15
COc1ccccc1N1CCN(CCCCNC(=O)c2cccn3nccc23)CC1,7.7
O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(c2ccccc2F)CC1,8.28
CCOCCOCc1ccc(N2CCN(CCCCNC(=O)c3ccccc3)CC2)c(OC)c1,6.03152
CN1CCc2ccccc2Cc2c([nH]c3ccccc23)CC1,6.29
O=C(NCCCCN1CCN(c2ccc(Cl)cc2Cl)CC1)c1cc2ccccc2[nH]1,9.74
OC1(c2ccc(Cl)c(Cl)c2)CC2CCC(C1)N2Cc1coc2ccc(F)cc12,9.27572
O=C(c1ccccc1)c1ccccc1OCCN1CCCC1,5.62
COc1c(C(=O)NCCN2CCN(c3ccc(F)cc3F)CC2)cc(Br)c2ccccc12,6.7
O=C1c2ccccc2C(=O)N1CCCCN1CCCN(C(c2ccccc2)c2ccccc2)CC1,6.88
CCN(CC)C(=O)NC1CC2=C(Cc3c[nH]c4cccc2c34)N(C)C1,9.76195
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(Cc2ccn[nH]2)CC3)cc1Cl,7.0
CN1C2CCC1CC(OC(c1ccc(Cl)cc1)c1ccc(Cl)cc1)C2,6.66
C(=Cc1cc(CCCCN2CCN(c3ccccc3)CC2)on1)c1ccccc1,7.57
COc1c(C(=O)NC2CCN(Cc3ccccc3)C2)cc(C#Cc2ccccc2)c2ccccc12,6.0
C=CCN(CCC)C1CCc2ccc3[nH]cc(C=O)c3c2C1,6.89
c1ccc(N2CCN(Cc3ccc[nH]3)CC2)cc1,6.24
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1csc2ccccc12,9.1
CCCCN1CCN(c2ccccc2OC)CC1,7.6216
CNc1cc(OC)c(C(=O)NC2CN(Cc3ccccc3)CC2C)cc1Cl,7.57
FCCOc1ccc(N2CCN(Cc3cnn4ccccc34)CC2)cc1,5.06048
CCCN1CCOC2c3cc4c(O)n(C)cc4cc3CCC21,5.66
COc1ccc(N2CCN(CCCN3CCc4ccccc4C3=O)CC2)cc1,5.0
c1ccc(-c2nc(CN3CCN(c4cccnc4)CC3)c[nH]2)cc1,6.54
c1ccc(-c2ncc(CN3CCN(c4cccnc4)CC3)[nH]2)cc1,6.5391
CCCN1CCCC(c2ccc(OS(=O)(=O)C(F)(F)F)c(OS(=O)(=O)C(F)(F)F)c2)C1,6.47
COc1ccc(N2CCN(CCCCNC(=O)c3ccc4nonc4c3)CC2)cc1,5.21
COc1ccc2onc(N3CCN(CCCCNC(=O)c4ccc5c(c4)OCO5)CC3)c2c1,6.93
Oc1c2ccccc2cn1CCCCN1CCN(c2ccc(Cl)cc2)CC1,6.18046
OC1(c2ccc(Cl)cc2)CCN(Cc2coc3ccccc23)CC1,7.28
CCCN(CCCCN1CCN(c2ccc(-c3cccc(O)c3)cc2)CC1)C1CCc2nc(N)sc2C1,8.03
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ncc[nH]2)cc1,9.52288
Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4cccc(Cl)c4)n2C)CC3)no1,8.80134
O=C1N(CCN2Cc3ccccc3C2)CCN1c1cc(F)cc(Cl)c1,8.80134
CC(C)C1(NC(=O)C2CC3c4cccc5[nH]cc(c45)CC3N(C)C2)OC2(O)C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O,9.11
C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,7.07
Cc1ccccc1N1CCN(CCN2CCCCCC2)C1=O,6.2
CCCN(CCc1ccccc1)C1CCc2c(O)cccc2C1,8.47
CCCN(CCN1CCN(c2ccc(I)cc2)CC1)C1CCc2ccc(O)cc2C1,8.12
CN(CCC=C1c2ccccc2CCc2ccccc21)C(=O)c1ccc(OCCCN2CCCCC2)cc1,6.61439
COc1ccc(CN2CCOC(CCc3ccccc3)C2)cc1,5.08778
Clc1ccc(N2CCN(CCCOc3ccccc3)CC2)cc1,6.14
COc1ccccc1N1CCN(CCC(O)CNC(=O)c2ccc3c(c2)Cc2ccccc2-3)CC1,8.89
CC1CCN(Cc2c[nH]c3ccccc23)CC1,5.17393
Cc1ccc(OCCNCCCOc2ccccc2C)cc1,6.42
COc1ccc2[nH]cc(CN3CCC(O)(c4ccccc4)CC3)c2c1,5.53358
O=C1c2cc3ccccc3n2CCN1CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,9.98
N#Cc1cc(N2CCN(CCN3Cc4ccccc4C3)C2=O)ccc1F,7.8
Cn1c(CN2CCC(c3ccccc3C(F)(F)F)CC2)nc2ccccc21,6.3
O=C(NCCCCN1CCN(c2cccc(F)c2F)CC1)c1cc2ccc1CCc1ccc(cc1)CC2,8.72125
CCOC(=O)c1[nH]c2ccccc2c1CCN(C)C,6.96
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1,9.1
COc1ccc(C23CC2CN(CCCSc2nnc(-c4ocnc4C)n2C)C3)cc1Cl,8.5
O=C(NCCCCN1CCN(C(c2ccccc2)c2ccccc2)CC1)C1CCCCC1,7.52
C=CCN1CCc2nc(N)sc2CC1,7.05012
Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(OC(C)C(=O)O)c1,6.08
COc1cc(NC(=O)C(F)(F)F)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)C1,8.29
Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1,8.35
CC(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,9.5376
O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2cc(F)ccc2[nH]1,8.79317
CC(C)(C)c1nc(N2CCN(CCCCn3ccc(C4CCCCC4)nc3=O)CC2)cc(C(F)(F)F)n1,8.32
Cc1ccc2c(-c3nnc(SCCC(C)N4CCc5cc6nc(C)oc6c(Br)c5CC4)n3C)cccc2n1,7.3
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCn2ncc(Cl)c2C1,9.23
O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,9.92
OC1(c2ccc(I)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,7.03
COc1cc(F)cc(N2CCN(CCCCNC(=O)c3ccc(-n4ccnc4)cc3)CC2)c1,7.53462
O=C1CC(CN2CCN(c3ccccc3)CC2)N=C(c2ccccc2)N1,4.92
COc1ccc2c(c1)CCN(C)CCc1c([nH]c3ccccc13)C2,5.95
O=S(=O)(NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1cccnc1,9.69897
O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1,8.21396
COc1ccccc1N1CCN(CCCCCn2cc3c(Cl)nc4ccccc4c3c2O)CC1,7.79
Cc1cc2nc(C)c(CN3CCN(c4ccccc4)CC3)n2c(C)n1,5.38
CCN(CC)CCCOc1ccc(-c2nc3ccccc3n2CC=CCn2c(-c3ccc(OC)cc3)nc3ccccc32)cc1,7.59
Cc1cccc(C(=O)NCN2CCN(c3ccccc3C#N)CC2)c1,5.55
COc1ccc2onc(N3CCN(CCCCNC(=O)c4cccc(N5CCOCC5)c4)CC3)c2c1,5.84164
O=C(CCN1CCN2c3ccccc3CCC2C1)c1ccc(F)cc1,6.33
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2c1-c1ccccc1C2,8.35
Cc1ncoc1-c1nnc(SCCCN2CCc3cc4nc(C(F)(F)C(F)(F)F)oc4cc3CC2)n1C,8.50031
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(F)nc2)CC1,7.85387
Oc1cc2ccccc2n1CCCCN1CCN(c2ccccc2)CC1,7.1
Clc1cccc(N2CCN(CCCCNc3nccc4ccccc34)CC2)c1Cl,7.72125
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCCCC1,6.85387
COc1ccccc1N1CCN(CCCNC(=O)Cc2cccc3ccccc23)CC1,6.97
CCCN(CCN1CCN(C(=O)c2cc3ccccc3[nH]2)CC1)C1CCc2c(O)cccc2C1,9.24413
CN1CCN(C2=Nc3ccccc3Oc3ccc(OS(=O)(=O)C(F)(F)F)cc32)CC1,7.54
CCCCN(CC)CC(=C(C)O)C1C(=O)c2ccccc2OC1O,5.0
O=C(NCCCCN1CCN(C(c2ccccc2)c2ccccc2)CC1)c1ccc2ccccc2c1,7.95468
CCCN1CCCC(c2cccc(SC)c2)C1,6.86
Cc1ccc(C)c(C(=O)CCCN2CCC(O)(c3ccc(Cl)cc3)CC2)c1,7.14
CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1,9.55
Cc1ccc2c(-c3nnc(SCCCN4CC5CC5(c5ccc(C(C)(C)C)cc5)C4)n3C)cccc2n1,8.8
COc1c(-c2nc(CNCC3CCN(Cc4ccccc4)C3)co2)cc(Br)c2ccccc12,5.23
CC(C)(C)c1nc(N2CCN(CCCCn3ccc(C4CCC4)nc3=O)CC2)cc(C(F)(F)F)n1,8.13077
CCCN(CCC)C1CCc2ccc3[nH]cc(C=O)c3c2C1,6.12
COc1ccc(-c2cc(CCCCN3CCN(C(c4ccccc4)c4ccccc4)CC3)on2)c(OC)c1,7.8
Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4cccs4)n2C)CC3)no1,8.9
CCCN(CCC)C1COc2ccc3nc(N)sc3c2C1,6.29
COc1ccccc1N1CCN(CC(F)CCNC(=O)c2cc3ccccc3s2)CC1,8.42022
CN(CCC=C1c2ccccc2Sc2ccc(Cl)cc21)Cc1ccc(OCCCN2CCCCC2)cc1,7.30103
CCCN(CCN(CCC)C1CCc2c(O)cccc2C1)C1CCc2c(O)cccc2C1,8.96
CCCN1CCOC2c3cc(C(=O)OCC)ccc3CCC21,5.58
COc1cccc2cc(C(=O)NCCCCN3CCN(c4cccc5nccnc45)CC3)oc12,6.5817
Clc1ccc(N2CCN(Cc3cc4ccccn4n3)CC2)cc1,5.30103
O=c1oc2cc(O)ccc2c2c1CN(Cc1ccc(Cl)cc1)CC2,6.5
COc1ccc2onc(N3CCN(CCCCNC(=O)c4ccc(N5CCOCC5)cc4)CC3)c2c1,7.42022
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2ccccc2c1,8.52
Clc1ccc(N2CCN(Cc3cnn4ccc5ccccc5c34)CC2)cc1,5.28
O=C(C=Cc1ccccc1)NCCCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,8.21
Fc1cccc(Nc2nc(Cc3ccccc3)nc3c2CCNCC3)c1,6.17115
COc1ccc(N2CCN(CCc3c[nH]c4ncccc34)CC2)cc1,6.28
CCCN(CCN1CCN(c2ccc(-c3cccc(OC)c3)cc2)CC1)C1CCc2nc(N)sc2C1,8.63264
O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,8.21
Cn1ccc(-c2ccc3c(c2)c(C2CCN(CCN4CCNC4=O)CC2)cn3-c2ccc(F)cc2)n1,5.68
Cc1cn(CCCCN2CCN(c3cc(C(F)(F)F)nc(C(C)(C)C)n3)CC2)c(=O)n(C)c1=O,7.98297
COc1ccccc1N1CCN(CC=CCNC(=O)c2ccc(OCCF)cc2)CC1,8.21
COc1ccc2c(c1)CCN1Cc3ccccc3CC21,6.60033
CCCN(CCC)C1CCC(=C(C#Cc2ccccc2)C#Cc2ccccc2)CC1,5.74473
CN1CCc2c(c3cccc4c3n2-c2ccccc2CC4)C1,5.0
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(C(C)=O)cc2)CC1,9.0
COc1ccc2c(c1)CCC1CN(CCN3CCC(NC(=O)c4ccc5ccccc5c4)CC3)CCN21,5.15
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc(Cl)c1,8.57
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc([N+](=O)[O-])cc1,9.1549
CSc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccn3n2)CC1,9.46
c1ccc(CN2CCC(n3nnc(-c4ccccc4)n3)CC2)cc1,5.85
CCN(CC)CCCN(C)Cc1c(-c2ccccc2)oc(-c2ccccc2)c1Cl,5.86
ON=Cc1cnn2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc12,9.16
CCCN1CCOC2c3cc4c(cc3CCC21)CCOC4=O,6.92
Oc1ccc2c(c1)OC(CNCc1ccccc1)CC2,7.56
Clc1ccc(N2CC3CC2CN3CCCc2cc3ccccc3o2)cc1,6.17347
CCCCn1cc(COc2ccc(CN3CCN(c4ccccc4OC)CC3)cc2OC)nn1,6.49485
Cc1ccc2c(-c3nnc(SCCC(C)N4CCc5cc6c(cc5CC4)C(=O)N(C)C6)n3C)cccc2n1,6.3
COc1ccccc1N1CCN(CC(F)CCNC(=O)c2ccc(-c3ccccn3)cc2)CC1,7.69
O=Cc1cccn1C1CCN(Cc2ccccc2)CC1,5.60206
CCc1nc2cc3c(c(C)c2o1)CCN(CCCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,7.6
C#Cc1ccc(C(=O)NCCCCCN2CCN(c3ccccc3OC)CC2)cc1,7.37
Oc1ccc2c(c1)OC(CNCc1ccccc1)CO2,8.96
CN1CCN(C2=Cc3cc(Cl)ccc3Cn3cccc32)CC1,7.62
c1ccc(CCC2CCN(Cc3cc4cccnc4[nH]3)CC2)cc1,6.60206
COc1cccc2c1CCC1CN(CCCCNC(=O)c3ccc4ccccc4c3)CCN21,8.03
COc1ccccc1N1CCN(CCCCOc2ccc(-c3cn4cccc(C)c4n3)cc2)CC1,6.41454
CCCCN1CCC(COC(=O)c2ccc(N)c(OC)c2)CC1,5.20259
COc1cccc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,8.64
CC(C)(C)c1nc(N2CCN(CCCCn3ccc(-c4ccccc4)cc3=O)CC2)cc(C(F)(F)F)n1,8.10237
CN1CCCN(C2=Cn3cccc3Sc3ccc(Cl)cc32)CC1,8.37
Fc1ccc(N2CCN(CCC3CCC(Nc4ncccn4)CC3)CC2)cc1,7.32
CCCNC1CCc2nc(N)sc2C1,9.06
N#CC(C#N)=Cc1cc(CN2CCN(c3ccccc3)CC2)c[nH]1,5.63
CCCN(CCCCCCCCCN(CCC)C1CCc2c(O)cccc2C1)C1CCc2c(O)cccc2C1,9.28
Fc1ccc(-c2cc(CCCCN3CCN(C(c4ccccc4)c4ccccc4)CC3)on2)cc1,7.52
Cc1cccn2cc(-c3ccc(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)cc3)nc12,7.2644
CN(CCC=C1c2ccccc2CCc2ccccc21)C(=O)Cc1ccc(OCCCN2CCCCC2)cc1,6.49
Cc1c(-c2ccccc2)cnn1C1CCN(Cc2cccc(C#N)c2)CC1,5.36
O=C(Nc1ccccc1)NC1CCN(Cc2ccccc2)CC1,6.15
CCCN(CCC)CCc1cccc2[nH]c(O)cc12,7.53313
CCCN(CCN1CCN(c2ccccc2OC)CC1)C1CCc2cc3[nH]cnc3cc2C1,7.71
CCCN(CCN1CCN(c2ccccc2OC)CC1)C1CCc2cc3nc[nH]c3cc2C1,7.70553
N#Cc1cc(N2CCN(CCC3CCC(NS(=O)(=O)c4ccc(Br)cc4)CC3)CC2)cc(C(F)(F)F)c1,8.48149
COc1ccc(N2CCN(Cc3c(C)nc4cc(C)ncn34)CC2)cc1,4.89
COc1cccc(CN2CCN(c3ccc(C)cc3)CC2)c1,3.81
c1ccc(N2CCN(Cc3c[nH]c4ccccc34)CC2)cc1,6.55284
O=C(Nc1nccc2ccccc12)NC1CCN(Cc2ccccc2)CC1,5.7
COc1ccccc1N1CCN(CCCCNC(=O)C2(c3ccc(Cl)cc3)CCCC2)CC1,7.38
CCCN(CCC1CCC(NC(=O)c2ccc(-c3noc(C4CC4)n3)cc2)CC1)C1CCc2nc(N)sc2C1,8.45593
Cc1cnc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4cccn4C)n2C)CC3)o1,8.80134
Oc1ccc(C2=CC(CN3CC=C(c4ccccc4)CC3)CCC2)cc1,9.28
OC1CCc2c(c3ccccc3n2CCCN2CCN(c3ccccc3)CC2)C1,5.4
Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4ccc(C#N)cc4)n2C)CC3)no1,8.40012
O=Cc1cnn2cccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)c12,7.7
CCn1c2ccccc2c2cc(NCCCN(C)C)ccc21,5.0
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cn(-c2ccc([N+](=O)[O-])cc2)nn1,6.49485
CCCN(CCC)C1CCn2c(CO)ccc2C1,5.13
CC(C)(C)c1nc(N2CCN(CCCN3C(=O)CCc4ccccc43)CC2)cc(C(F)(F)F)n1,7.03
Cc1ncoc1-c1nnc(SCCCNC2CCC3(c4ccc(C(F)(F)F)cc4F)CC23)n1C,8.50031
COc1ccccc1N1CCN(CC=CCNC(=O)c2cc(C)ccc2OCCF)CC1,7.73283
Fc1ccc(OCCCN2CCN(c3ncccn3)CC2)cc1,6.11
Oc1cccc2c1CC1CCCN(CCN3CCN(c4cccc(Cl)c4Cl)CC3)C1C2,6.77469
O=S(=O)(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(F)cc1,7.8
O=C1CCc2ccc(OCCCCN3CCC(n4c(O)nc5cc(Cl)ccc54)CC3)cc2N1,6.24109
O=C(NCCN1CCN(C2CCCc3ccccc32)CC1)c1ccc(Cl)cc1,5.68
OC1(c2ccc(Cl)cc2)CCN(CCCSc2ccc(F)cc2)CC1,7.31
CC(C)(C)c1nc(N2CCN(CCCCCC(=O)NCc3ccccc3)CC2)cc(C(F)(F)F)n1,8.21
CCCN(CCC)C1CCC(=C(C#N)C#N)CC1,5.8
Oc1nc2ccccc2n1CCCN1CCC(n2c(O)nc3cc(Cl)ccc32)CC1,8.46
COc1cc(C)ccc1N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1,6.60033
CCN(CC)CCCOc1ccc(-c2nc3ccccc3n2CC=CCn2c(-c3ccc(OCCCN4CCN(c5ccccc5)CC4)cc3)nc3ccccc32)cc1,7.72
COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(-c3ccccc3)s2)CC1,8.05
CCCCCCOc1ccc(C2(O)CCN(Cc3c[nH]c4ccccc34)CC2)cc1,5.71
Fc1ccc(C(OC2CC3CCC(C2)N3CCCCc2ccccc2)c2ccc(F)cc2)cc1,7.86
COc1ccc2c(c1)CCC1CN(CCC3CCC(NC(=O)c4ccc5ccccc5n4)CC3)CCN21,6.73755
Cc1cnc(-c2nnc(SCCN3CCc4ccc(-c5cc(C)nn5C)cc4CC3)n2C)cn1,8.30016
CN1CCN(CCN2CCN(c3cccc(Cl)c3)C2=O)CC1,6.8
CCCN(CCN1CCN(c2ccccc2)CC1)C1CCc2ccc(N)cc2C1,7.69465
Cc1ccc(C(=O)NCN2CCN(c3ccccc3C#N)CC2)cc1,6.42
CC(C)(C)c1nc(N2CCN(CCCCN3CCC(=O)CCC3=O)CC2)cc(C(F)(F)F)n1,8.41
CCN1CCN(C)CC(NC(=O)c2cc(Br)c(NC)nc2OC)C1,7.84
CC(C)(C)c1nc(N2CCN(CCCCN3C(=O)CCC(=O)c4ccccc43)CC2)cc(C(F)(F)F)n1,9.1
CCc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,5.77
COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCCF,5.96
CCCN(CCc1cccs1)C1CCc2ccc(O)cc2C1,9.12
C=CCN1CCCC1CNC(=O)c1cc(Br)cc(OC)c1OC,9.22
