SMILES,pXC50
COc1ccccc1N1CCN(CCCn2c(=O)c3ccccc3c(=O)n2-c2ccccc2)CC1,6.52
CN1CCc2cccc3c2C1Cc1ccc(CO)c(O)c1-3,6.86328
COc1ccc(C)c2c1CC1CNCCN1C2=O,6.84
CCCc1ccc(S(=O)(=O)N(C)C2CCN(C)CC2)cc1,6.4828
c1ccc(CCN2CCC3(CCc4ccccc4O3)CC2)cc1,8.59
O=C1C2CCCN2C(=O)N1CCCCNCCOc1cccc2c1CCCC2,7.31
Oc1ccc(N2CCN(Cc3cnn(-c4ccc(Cl)cc4)c3)CC2)cc1,5.09
COc1ccc(NC(=O)Nc2cccc(F)c2)cc1-c1c(Br)cnn1C,9.50031
COc1ccccc1N1CCN(C(N)=NCCCNS(=O)(=O)c2cccc3ccccc23)CC1,6.03
CCOC(=O)c1cc2cc(OCCCN3CCN(c4ccccn4)CC3)ccc2[nH]1,6.46344
COc1ccc(OC)c(N2CCN(CCCCCC(=O)NC3CCCc4ccccc43)CC2)c1,6.59
COc1cc(CCN2CCCCC2)c(OC)cc1Br,6.81
Cn1nccc1-c1cc(NC(=O)Nc2ccc(C(F)(F)F)cc2)ccc1OCCN1CCCCC1,9.47
Cn1ncc(Cl)c1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCCCC1,9.37
CCc1nc(C(=O)NCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1,7.57
O=C(NCCCCN1CCN(c2cccc(Cl)c2)CC1)C1CCCN1C(=O)c1ccccc1,6.89279
COc1cc(Br)c(OC)c2c1C(CN)CC2,7.33
O=S(=O)(c1ccc(C=Cc2ccc(F)cc2)nc1)c1ccccc1F,8.27
CCC1(N=C2CC(c3ccc(F)cc3)=NCCN2)CCCC1,9.1
CC1(C(=O)O)CCN(C2CCC3(Cc4ccccc4Cc4ccccc43)C2)CC1,7.40001
CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,9.3
CC(C)N(CCN1CCC(c2noc3cc(F)ccc23)CC1)C(=O)c1noc2ccccc12,7.53
Cn1c2c(c3ccccc31)CN(CCCOCc1ccccc1)CC2,6.65
CC(Cn1ccc2ccc3ncccc3c21)NCc1ccc2ccccc2c1,6.74232
CC(C)N1CCN(Cc2ccc3[nH]cc(CCN(C)C)c3c2)S1(=O)=O,5.0
COc1ccccc1N1CCN(CCNC(=O)C2CCCN2C(=O)C2CCCCC2)CC1,5.63339
OCc1cc(C(F)(F)F)c2c(O)n3c(c2c1)CNCC3,5.52
COc1cc2c(c(OC)c1)CN1CCc3cc(OC)cc(OC)c3C1C2,4.52
O=S(=O)(c1ccc(OCC(O)CN2CCN(c3ccccc3Cl)CC2)cc1)N1CCOCC1,4.6
O=C1Oc2cc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc2C2=CCCCC12,6.90101
COc1ccc(CCN2CCN(C(=O)c3nn(C)cc3Br)CC2)cc1,6.39
CCCc1nc(C(=O)NCCCN2CCN(c3cccc(C)c3C)CC2)c(C)n1-c1ccccc1Cl,7.05
CN(CCOc1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12)CCN1CCNC1=O,9.06
O=C(c1cccc2ccnn12)N1CCN(CCc2ccc(F)cc2F)CC1,9.4
CCN(CC)c1nc(Nc2cccc(OC)c2)c2cn[nH]c2n1,5.6811
NCC1CC1c1cccc(Cl)c1Cl,6.46
C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12,8.55284
CC(C)Oc1cccc2c3n(c(O)c12)CCNC3,6.60206
CN1CCc2c(sc3[nH]c(=O)n(CCN4CCN(c5ccccc5)CC4)c(=O)c23)C1,4.18
CCCN(CCC)CCNC(=O)c1cc2c(-c3ccc(Cl)cc3)nn(C)c2s1,5.1821
C=Cc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,6.29328
Nc1cc(F)ccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCC3,8.92
Cn1nccc1-c1cc(NC(=O)c2cccc(F)c2)ccc1OCCN1CCOCC1,8.29243
CN1CCc2c(sc3ncn(CCN4CCN(c5cncc6ccccc56)CC4)c(=O)c23)C1,6.74473
Clc1ccc(-n2cc(CCCN3CCN(c4ccccc4)CC3)cn2)cc1,6.22185
COc1ccccc1N1CCN(CCC2CCc3sccc3C2=O)CC1,6.95
CC(c1ccccn1)c1c(CCN(C)C)oc2ccccc12,5.21
CN(CCN1CCC(C(=O)c2ccc(F)cc2)CC1)C(=O)c1noc2ccccc12,7.57
O=C(c1cccn2cc(Br)nc12)N1CCN(CCc2ccc(F)cc2F)CC1,8.77
CCOc1cccc2c1CC1CNCCN1C2=O,5.99
[H]C([H])([H])N1CC(C(=O)N(CC)CC)=CC2c3cccc4[nH]cc(c34)CC21,7.67428
CCN(CC)C(=O)C1=CC2c3cccc4[nH]cc(c34)CC2N(C)C1,8.45593
CCOc1nc2c(c(=O)n(C)c(=O)n2C)n1CCCN1CCN(c2ccccc2)CC1,6.75449
COc1cccc(N2CCN(CCC(OC(N)=O)c3ccccc3)CC2)c1,6.3
CNCc1cc(F)ccc1Oc1ccc(F)c(Cl)c1,6.24
CN1CCN(C2=Cn3cccc3Sc3ccc(Cl)cc32)CC1,9.47
CN1CCCC1Cc1c[nH]c2ccc(NS(=O)(=O)c3cccc(Cl)c3)cc12,6.57025
Oc1c2c(c(O)n1OCCCN1CCN(c3ncccn3)CC1)C1C=CC2C1,6.93
C=CCN1CCc2c(cc(O)c(O)c2Cl)C(c2ccccc2)C1,6.69171
COc1cccc2c3c(n(C)c12)CCN(CCCOc1ccc(F)cc1)C3,6.92
Nc1cc(F)ccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCC3,9.05
O=c1ccc(N2CCNCC2)nn1CCOc1ccccc1C(F)(F)F,5.96
COc1cccc(C(=O)NC2CC3CCC(C2)N3Cc2ccco2)c1OC,6.12814
CCCc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1OC,6.86
Cn1c(=O)c2c(nc3n2CCCC(=O)N3CCCN2CCN(c3ncccn3)CC2)n(C)c1=O,4.41
O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc2cc(Cl)ccc2c1,7.89
CC(=O)Nc1ccc(CN2CCN(Cc3ccc4[nH]cc(CCN(C)C)c4c3)S2(=O)=O)cc1,5.1
CCC(CC)NC(=O)C1=CC2c3cccc4[nH]cc(c34)CC2N(C)C1,8.09691
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)C1)c1ccc(-c2cccs2)cc1,7.6
Fc1ccc(CCN2CCC3(CCc4ccccc4O3)CC2)c(F)c1,9.14
CC(N)CN1CCc2cc(F)c(C(F)(F)F)cc21,6.36452
Cc1[nH]c(-c2ccccc2)cc1C(=O)NCCCN1CCN(c2cccc(Cl)c2)CC1,6.61083
COc1ccc2c(c1)C=C(CCN1CCN(c3ccccc3)CC1)CC2,6.97
NCC1CC1c1cccc(C(F)(F)F)c1,5.83
CNCCCC1c2ccccc2Cc2ccccc21,7.89
Fc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,6.63414
CN(C)c1cccc2c(S(=O)(=O)NCCCCC34CCCN3C(=O)N(CCCCN3CCN(c5cccc6ccccc56)CC3)C4=O)cccc12,6.6
CC(N)Cc1c2ccoc2c(C(F)(F)F)c2ccoc12,9.54
OCC(NC1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1)c1ccc(F)cc1,5.96
COc1nn(CC(C)N)c2c1ccc1occc12,8.06048
Cn1c(=O)sc2cc(CCCCN3CCC(c4ccccc4)CC3)ccc21,6.4
Clc1ccccc1OC1CCCc2ccc(N3CCNCC3)nc21,9.1549
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5c4CCO5)CC3)cc12,8.37
O=S(=O)(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cncc2ccccc12,7.05
COc1ccccc1Cc1c(N)nc(SCCN2CCN(Cc3ccccc3C(F)(F)F)CC2)nc1N,7.32
CN1CCN2c3c(cccc31)C1CN(CCCC(=O)c3ccc(F)cc3)CCC12,9.27
COc1ccccc1C1CC1CN,5.66434
CC(N)Cc1cn(C)c2ccc3c(c12)CCCO3,9.7
CN1CCN(c2nc(Nc3ccc(Cl)cc3)c3cn[nH]c3n2)CC1,7.54061
Cc1cc2c[nH]c(O)c2cc1OCCCN1CCN(c2cccc3ccccc23)CC1,7.25259
COc1cc2c(cc1Br)C(C)CNCC2,7.52288
CN1CCN2c3c(cccc31)C1CN(CCCOc3ccc(F)cc3)CCC12,8.62
Cn1nccc1-c1cc(NC(=O)c2ccc(C(F)(F)F)cc2)ccc1OCCN1CCOCC1,8.62
COc1ccc2c(c1)CC1c3cc(OC)c(OC)cc3CCN1C2,4.7
c1ccc2c(c1)Cc1cccc3c1C2CNC3,6.53
O=C1NC2CNCCCN2c2cccc(Cl)c21,4.87
COc1ccc(CC2NCCc3c2[nH]c2c(C)c(C)ccc32)cc1OC,8.06
CN1CCN(c2cc(-c3cccs3)nc(Cl)n2)CC1,5.57
Cc1c(C(=O)NCCCN2CCN(c3cccc4cccnc34)CC2)cc(-c2ccccc2)n1C,6.45346
O=C(c1nn2ccccc2c1Cl)N1CCN(CCc2ccc(F)cc2F)CC1,9.22185
COc1ccc2c(c1)CCC(CCN1CCN(c3ccccc3)CC1)=C2,7.25
CN(CCCCN1CCN(c2csc3cc(F)ccc23)CC1)C(=O)c1noc2ccccc12,6.73
COc1ccc(C)cc1NC(=O)CCN1CCN(c2ccccc2F)CC1,4.12
O=S(=O)(c1ccccc1)c1c[nH]c2cccc(CCNC3CCCC3)c12,7.72125
Cc1cccc(N2CCN(CCC(OC(N)=O)c3ccccc3)CC2)c1,7.03386
Fc1ccc(CCN2CCC3(C=Cc4cc(F)ccc4O3)CC2)c(F)c1,7.8
N#Cc1ccc(-c2nc(C3CCCC3)nc3c2CCNCC3)cc1,7.47
Fc1ccc(OCC2CNCCO2)c2c1CCC2,7.07
CCCN1CCCC(c2cccc(O)c2)C1,4.12
CCc1cc2c3n(c(O)c2cc1OC)CCNC3,6.43
O=C(NC1CCN(Cc2ccc(C(F)(F)F)cc2)CC1)c1cccc2ccccc12,5.67
c1ccc2c(c1)OCC(COCCCN1CCC(c3nc4ccccc4s3)CC1)O2,7.55284
COc1ccc(C#CCCCc2ccccc2)cc1CCN,6.53
Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccc2)n1-c1ccc(F)cc1,8.39
CN1CCCC(CN2c3ccccc3Sc3cc(Cl)ccc32)C1,5.6
Clc1ccccc1OC1CCc2ccc(N3CCNCC3)nc21,7.06048
c1ccc(N2CCN(CC3CCCCN3)C2)cc1,5.6
O=C1NC2CNCCN2c2cccc(Cl)c21,6.48
COc1c(OCCF)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,8.4908
O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1cc2ccc(Cl)cc2s1,7.96
CCCCn1cc(CCN(C)C)c2c(O)cccc21,7.49485
O=C1N(CC2CCCCN2)CCN1c1cccc(Cl)c1,5.8
O=C1NC2CCNCCN2c2cccc(Cl)c21,6.89
CN(CCN1CCC(c2noc3cc(F)ccc23)CC1)C(=O)c1nsc2ccccc12,7.48
COc1cccc(OC)c1CC(=O)N1CCC(C)c2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c21,8.91
c1ccc(-c2[nH]c3ccccc3c2CCN2CCC2)cc1,7.36
CC(C)N(CC1CC2c3ccccc3Cc3ccccc3N2O1)C(C)C,6.0
Cn1c(=O)sc2cc(CCCCN3CCN(Cc4ccc(Cl)c(Cl)c4)CC3)ccc21,5.0
CCOC(=O)c1cc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccn2n1,7.66
CCc1cc(OC)c(CC(C)N)cc1OC,7.0
CCc1ccc2c(c1)C(=O)N1CCNCC1C2,7.4318
Cc1[nH]c2cccc(O)c2c1CCN(C)C,6.91364
CCN1CCN(C2Cn3cccc3Sc3ccc(F)cc32)CC1,8.37
Cc1c(Cl)cccc1N1CCN(CCCNC(=O)c2nc(C)n(-c3ccc(F)cc3)c2C)CC1,7.42022
COc1cccc(C(O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,10.0
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)c(Cl)c12,8.95
Cc1ccc(Cl)c2c(O)n3c(c12)CNCC3,5.4
COc1c(O)ccc2c1CN1CCc3cc4c(cc3C1C2)OCC4,6.32
CN(C)CCCc1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,7.72
CNC(C)c1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1,6.52
COc1ccccc1N1CCN(CCCCSc2nc3ccccc3o2)CC1,6.53
CN1CCN(c2ccc(C#N)c(NCc3ccccc3)c2)CC1,7.33
CN(CCc1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12)CCN1CCNC1=O,8.28
c1ccc(C2Oc3ccccc3OC2COCCCCN2CCC(c3nc4ccccc4o3)CC2)cc1,9.15
CCCc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccc2c(c1)OCCO2,6.97469
O=C(Nc1ccccc1)N1OCC2CSc3ccc(F)cc3C21,4.7
O=C(CCCN1CCC(c2ccccc2)CC1)c1nc2ccccc2s1,6.54212
COc1ccccc1N1CCN(CCCNC(=O)C2CCCN2C(C)=O)CC1,5.50307
CC(C)=C1c2ccccc2C=C(C2=CCN(C)CC2)c2cc(Cl)ccc21,6.12
O=C1NC2(CCc3ccccc32)C(=O)N1CCCN1CCN(c2cccc(Cl)c2)CC1,7.28
O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCC(c2ccc(Cl)cc2)C1,6.63
C1=C(c2c(-c3ccccc3)[nH]c3ccccc23)CCNC1,7.30103
COc1ccc(N2CCN(CCC3OCCc4ccccc43)CC2)cc1,7.12
CNCc1cc(F)c(OC)cc1Oc1ccc(Cl)c(Cl)c1,7.13
CN(C)CCCc1c[nH]c2cccc(O)c12,6.23062
Cc1ccc2c(c1)c1c(n2CCc2ccccc2)CCN(C)C1,8.7
CCOCC1C2CNCC21c1ccc(Cl)c(Cl)c1,6.8
O=c1c(CO)coc2cc(OCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc12,8.72
CC1c2ccccc2C=C(C2=CCN(C)CC2)c2ccccc21,6.7
O=CC1C=C(O)c2ccc(OCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2O1,8.14267
COc1cccc(C(=O)Nc2ccc(OCCNCCO)c(-c3ccnn3C)c2)c1,8.74473
Fc1ccc(Cc2nc3c(c(-c4ccc(F)cc4)n2)CNCC3)cc1,7.89
COc1ccccc1N1CCN(Cc2c[nH]c3ncccc23)CC1,5.64
O=C(CCCc1ccccc1)N1c2ccccc2Sc2ccccc21,5.8
c1ccc2c(c1)CC1CCNCCN21,6.09
COc1ccc(Cl)c2c(O)n3c(c12)CNCC3,7.07
O=C(c1ccco1)N1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1,4.12
COc1ccc(CN2CCN(C(=O)c3cccs3)CC2)cc1,4.12
Brc1cccc2[nH]c3c(c12)CC=NC3,6.74
COc1ccc2c(c1)CCCC2CCCN1CCN(c2ccccc2)CC1,6.8
Cc1cccc2c1C(=O)NC1CCNCCN21,7.1549
COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1CCCN(C)C,8.2
Cc1cccc(-c2ccc(C(=O)NCC=CCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2)n1,7.03292
Cc1ccc2c(c1)N1OC(CN(C)C)CC1c1ccccc1C2,8.51
CCCCCCc1ccc2c(c1)Cc1cc(OC)ccc1C2CN,7.37
CCCOc1nc2c(c(=O)n(C)c(=O)n2C)n1CCCCN1CCN(c2ccccc2)CC1,7.24413
Fc1ccc(SCCCN2CCN(c3ccccn3)CC2)cc1,7.59
CCCn1c(-c2ccccc2)cc(C(=O)N(C)CCCN2CCN(c3cccc(C)c3C)CC2)c1C,7.77
Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2cccnc2)n1C,6.68
Cc1ccc2c(c1I)CCN2C(=O)Nc1cccnc1,5.6
Cn1cc2c(OCC3CCN(CCc4ccc(C(=O)O)cc4)CC3)nc3ccccc3c2c1,5.0
COc1ccc2[nH]cc(CCNCc3ccc(N)cc3)c2c1,6.98
COc1ccc(-c2ccc(C(=O)Nc3cccc(Cn4ncc(N5CCNCC5)cc4=O)c3C)cc2)cn1,8.2
COc1ccc(CN2CCN(c3ncccn3)CC2)c(C)c1C,6.58
CSc1cc2c(cc1F)CCN2CC(C)N,7.28
COc1ccc2[nH]cc(CCNCCCc3ccccc3)c2c1,8.0
[CH2]CC([CH2])N1CCN(c2ccccc2F)CC1,7.0
COc1cccc(CN2CCC(NC(=O)c3cccc4ccccc34)CC2)c1,5.48
Oc1c2c(OC(F)(F)F)cccc2c2n1CCNC2,7.17393
CCOc1nc2c(c(=O)n(C)c(=O)n2C)n1CCCN1CCN(c2ccccc2OC)CC1,6.01
COc1ccccc1N1CCN(CCC2CCc3ccc(N)cc3C2O)CC1,6.8
COc1nc(NCCCN2CCOCC2)nc(OC)c1NC(=O)c1ccc(Oc2cc3c(cc2C)CCC3(C)C)o1,6.23433
CCn1c(-c2ccccc2)cc(C(=O)NCCCN2CCN(c3cccc(Cl)c3)CC2)c1C,7.04
CCCCCC(=O)Oc1cccc2c1-c1cccc3c1C(C2)N(CCC)CC3,6.96257
O=C(NC1CC2CCC(C1)N2Cc1ccco1)c1ccc(Cl)cc1[N+](=O)[O-],4.49
CNc1nc(Cc2ccccc2)nc2c1CCNCC2C,6.4437
NC(N)=NN=Cc1c[nH]c2ccc(O)cc12,6.6
COc1ccc(N2CCN(c3ccccc3)C2=O)cc1OCCN1CCCCC1,5.6
COc1ccccc1N1CCN(CC2CC(=O)c3c([nH]c4ccccc34)C2)CC1,6.5
Cc1cccc(S(=O)(=O)NCCN2CCN(c3nsc4ccccc34)CC2)c1,8.06
O=C(c1ccc(F)cc1)C1CCN(CCc2ccc(F)cc2)CC1,8.02
Cc1c(Cl)cccc1N1CCN(CCNC(=O)c2cc(C(C)(C)C)n(C)c2C)CC1,6.63264
COc1ccc(OC)c(C(=O)NC2CC3CCC(C2)N3Cc2ccco2)c1,5.95861
CC(C)n1nc(C(=O)NCC2CCN(CCc3ccc(C(=O)O)cc3)CC2)c2ccccc21,5.0
CCCc1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,5.5
O=C(Nc1cccc(Cn2ncc(N3CCNCC3)c(Cl)c2=O)c1)c1ccc(-c2ccccc2)cc1,7.22
Nc1ccc2c(c1)C(=O)C(CCN1CCC(c3noc4cc(F)ccc34)CC1)CC2,8.30016
O=C(NC1CC2CCC(C1)N2Cc1ccco1)c1ccc2ccccc2c1,7.62
O=C(O)C1CCC(N2CCN(C3=Cc4ccccc4Cn4ccnc43)CC2)CC1,6.3
Cc1ccc(C2CC2CN)cc1C,5.62124
COc1cc2c(cc1I)C(C)CNCC2,7.21467
CCn1nnc(Cc2ccc3[nH]cc(CCN(C)C)c3c2)n1,5.8
Cn1c2c(c3ccccc31)CN(CCCOc1cccc3ccccc13)CC2,6.2
O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cccc2scnc12,8.04096
COC1Cc2ccccc2C2(CCN(CCCc3ccccc3)CC2)O1,6.34
N#Cc1cccc(NC(=O)NCCCN2CCC(Cc3ccc(F)cc3)C2)c1,6.75
O=S(=O)(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cnc2ccc(Cl)cc2c1,6.94
O=S(=O)(c1ccc(F)cc1)N(CCCN1CCN(c2ccccc2)CC1)CC1CC1,6.85
O=S(=O)(NC(CCCN1CCN(c2ncc(F)cn2)CC1)c1ccc(F)cc1)c1ccc(F)cc1,5.47
CCCCCN=C(N)NN=Cc1c[nH]c2ccc(OC)cc12,7.0
C(CCc1ccccc1)=C(c1ccccc1)C1CCN(CCCCc2ccccc2)CC1,7.28
COc1ccccc1N1CCN(CCCNc2nc3c(c(=O)n(C)c(=O)n3C)n2CCCc2ccccc2)CC1,6.52
CCOc1ccccc1-c1cc(Cl)cc2cc3n(c12)CCNCC3,7.49
C=Cc1cc(C(F)(F)F)c2c(O)n3c(c2c1)CNCC3,6.08145
OCCN1CCN(C2Cn3cccc3Sc3ccc(Cl)cc32)CC1,8.06
CC(=O)NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21,9.48149
COc1cc(Br)c2c3c1C(CN)CCCC3CO2,6.77
COc1cccc(C(=O)Nc2ccc(OCCN)c(-c3ccnn3C)c2)c1,8.66
Cc1ccc2c(c1)CC1CNCCN1C2=O,6.59
Cn1c(=O)c2c(nc(NCCCN3CCN(C(c4ccccc4)c4ccccc4)CC3)n2C)n(C)c1=O,6.512
Cc1cc(=O)n(CCCOc2ccccc2F)c(N2CCNCC2)n1,4.81
CC(NCC1CCN(CCc2c[nH]c3ccc(CC4COC(=O)N4)cc23)C1)c1ccccc1,5.66
COc1ccccc1N1CCN(CCn2c(O)cc(C3CCCCC3)c2O)CC1,6.06148
c1ccc(COc2cccc(CN3CCN(c4ccccn4)CC3)c2)cc1,7.66
CCCc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1,7.68
Cc1c(S(=O)(=O)NCCCN2CCN(c3noc4ccccc34)CC2)sc2ccc(F)cc12,5.92082
CC(N)Cn1ncc2cc(F)ccc21,7.05061
COc1ccc(S(=O)(=O)Nc2cc(Cl)cc(Cl)c2Cl)cc1N1CCNCC1,5.0
CN(C)CCOc1cn(-c2ccc(F)cc2)c2cc(Cl)ccc12,7.77
CC1CCc2cc(F)cc3c(CCN)cn1c23,6.57
COc1cccc(N2CCN(CCCCCCN3CCN(c4cccc(OC)c4)CC3)CC2)c1,7.55284
COc1ccccc1N1CCN(CCCC2CCCc3c(OC)cccc32)CC1,6.48
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5ccccc45)CC3)cc12,8.31
NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,6.06
Cc1cccc(N2CCN(CCCCOc3ccc4c(n3)NC(=O)CC4)CC2)c1Cl,9.30103
O=C1CC(CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2n[nH]cc21,7.37
Cc1cccc(N2CCN(CCc3ccc4n[nH]nc4c3)CC2)c1C,8.29
Cc1cccc(N2CCN(CCc3ccc4nn[nH]c4c3)CC2)c1C,8.28988
CC1CC(C)CN(c2nc(Nc3ccc(F)cc3)c3cn[nH]c3n2)C1,5.48
Nc1ccccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCC3,8.51
O=C1CC(CN2CC=C(c3c[nH]c4cc(F)ccc34)CC2)Cc2nc(N3CCCC3)sc21,7.40001
O=C1c2ccsc2CCC1CCN1CCN(c2ccccn2)CC1,6.31
CNCc1cc(F)ccc1Oc1ccc(-c2ccccc2)cc1,6.42
Cc1ccccc1C(=O)ON=C(c1ccccc1)c1ccccn1,4.69394
COc1ccccc1N1CCN(CCCCNC(=O)c2nsc3ccccc23)CC1,6.14
O=C(O)C1CCCN(C2CCC3(Cc4ccccc4Oc4ccccc43)C2)C1,7.0
CC(C)c1ccc(S(=O)(=O)N(C)C2CCN(C)CC2)cc1,6.79317
COc1ccc(NC(=O)Nc2ccc(F)c(F)c2)cc1-c1c(F)cnn1C,8.9
CC(C)n1cc2c3c(cccc31)C1=CC(COC(=O)C3CCCC3)CN(C)C1C2,8.25
CC(C)Oc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1c(Br)cnn1C,9.50031
O=C(CN1CCN(c2ccccn2)CC1)Nc1ccc(Oc2ccccc2)cc1,5.9333
O=C(O)C1CN(C2CCC3(Cc4ccccc4Oc4ccccc43)C2)C1,7.47006
Fc1ccc(CC2CCN(CCCCc3ccccc3)CC2)cc1,7.4
CN(C)CC1CC2c3ccccc3Cc3cccc(Cl)c3N2O1,7.49
O=c1ccoc2cc(OCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc12,8.07
O=C(Cn1cnc2ccccc2c1=O)N1CCN(Cc2ccc3c(c2)OCO3)CC1,4.79
O=C(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1,8.07
Oc1cccc2c3n(c(O)c12)CCNC3,5.78
CC(C)(C)c1ccc(C(CCN2CCN(c3ccccc3)CC2)OC(N)=O)cc1,6.6
O=c1[nH]c2ccccc2c(=O)n1CCN1CCC(C(c2ccccc2)c2ccccc2)CC1,7.74
CN(C)CCc1c[nH]c2cccc(F)c12,6.47496
COc1ccc2[nH]cc(C3CCN(C)C3)c2c1,5.89
COc1ccccc1N1CCN(CCC2CCc3occc3C2=O)CC1,6.3
CCN(CC)C(=O)C1Cc2c(cc3c4c(cccc24)NC3)N(C)C1,8.46
[H]C([H])([H])N1CC(C(=O)N(CC)CC)Cc2c1cc1c3c(cccc23)NC1,7.67
COc1ccccc1N1CCN(CCCCSc2nc3ccccc3s2)CC1,6.97469
COc1ccc(C)cc1NC(=O)c1ccc(CN2CCN(c3ccccc3)CC2)cc1,4.12
O=C(CCCN1CCN(c2ncccn2)CC1)c1nc2ccccc2s1,5.66
CCCn1c(-c2cccnc2)cc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C,7.34
CN(C)CCc1c[nH]c2ccsc12,5.34
Cn1nccc1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCNCC1,7.75
Cc1cc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc(C)n1,6.78
Fc1ccc2c(c1Cl)CCNCC2,6.89
O=c1[nH]c2ccccc2c(=O)n1CCN1CCN(C(c2ccccc2)c2ccccc2)CC1,7.21
CCN1CCc2cc3ccccc3n2CC1,7.52
COC(=O)C1CCN(CC(=O)Nc2ccc3c(c2)OCCO3)CC1,4.12
Cn1c(=O)sc2cc(CCN3CCN(Cc4ccc(Cl)cc4Cl)CC3)ccc21,6.0
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4cncnc4)cc23)CC1,7.26
COc1ccccc1N1CCN(CCCCc2ccc3c(c2)oc(=O)n3CCN2CCC(=C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)CC1,6.47496
Cn1ncc(Cl)c1-c1cc(NC(=O)Nc2ccc(F)cc2F)ccc1OCCN1CCOCC1,9.82
O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1cnc2ccccn12,8.09151
O=C1c2ccc(Cl)cc2CCC12CCN(CCc1ccccc1)CC2,7.6
CC1SC(C)(C)C(=O)N1CCCCN1CCN(c2csc3cc(F)ccc23)CC1,8.1
CCCn1c(-c2ccc(Cl)cc2)cc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C,6.48
c1ccc(OCCCN2CCc3[nH]c4ccccc4c3C2)cc1,7.7
Oc1ccc2cnc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2n1,8.54
CC(N)Cn1ccc2ccc3cccnc3c21,6.64016
COc1cccc(Nc2nc(N3CCN(c4ccc(F)cc4)CC3)nc3[nH]ncc23)c1,6.46
CN1CCc2c(sc3ncn(CCN4CCN(c5ccnc6ccccc56)CC4)c(=O)c23)C1,8.92082
