SMILES,D3R_Activity,D3R_pIC50
CCC1(CC)C(=O)C(=O)N(c2ccccc2)C1(C(=O)OC)C(C)=O,0.0004836763837374747,-4.4745505918915836
Cc1cc(C(F)(F)F)n2ncc(C(=O)N3CCN(Cc4ccc5c(c4)OCO5)CC3)c2n1,0.015490327961742878,-2.945410643921532
CC(CN1CCOCC1)NS(=O)(=O)c1ccccc1Cl,3.3228666325157974e-06,-3.47829670470522
Cc1cc(C)c(OCc2nnc(C)n2C)c(C)c1,0.00035280335578136146,-4.475036696147091
C[C@@H]1O[C@@H]2C[C@H]3O[C@H](C(=O)O)[C@@]4(C)C(=O)C3[C@H]4CC(O)=Nc3ccc(F)cc3)[C@]2(C)[C@H]1O,Invalid SMILES,Invalid SMILES
CCOC(=O)c1cc2c(cc1N=C(O)C(Sc1nc(C)nc3nc[nH]c13)OCO2,Invalid SMILES,Invalid SMILES
COc1ccc(C(CN=C(O)c2ccc(OC)c(S(=O)(=O)N3CCC(C)CC3)c2)N2CCCCC2)cc1,0.003690483747050166,-4.037338547469389
COc1ccc(N=C(O)C2CC(=O)N(Cc3cccc(C(F)(F)F)c3)C2)cc1N,0.002419594442471862,-3.798420888114566
CC(C)[C@@]1(OC(O)=Nc2cccc(Br)c2)CC[C@H]1[C@H]1N=C(O)C(C(=N)O)N1,0.0034098478499799967,-3.208552660065007
CC1CC2(CCN(C(=O)CSc3ccccc3)CC2)c2cc(N=C(O)c3ccco3)ccc2O1,0.0008289925754070282,-2.8878708769867436
COCCN1CCN(Cc2c(Cl)cccc2Cl)CC1.Cl,0.004371304996311665,-2.6065074962066053
CCn1c(OCC(O)=Nc2ccccc2OC)nc2ccccc21,0.0023585271555930376,-3.438175108730601
C#CCn1c(=O)c2c(nc3n2CCCN3CCc2ccco2)n(C)c1=O,7.704869062763464e-07,-3.3930832904104524
Cc1ccc(C(=O)NNCC(O)=Nc2ccc(Br)cn2)c(C)c1,0.005070757120847702,-4.089573774341089
CN(C)CCc1cc(=O)c2cc3c(cc2[nH]1)OCO3,0.0008142906590364873,-3.1061969696390173
CCCc1c(C)nc(N)nc1Nc1ccc2c(c1)OCO2,0.0030097367707639933,-3.7565184430671064
CCOC(=O)N1CCN(Cc2c[nH]c3cc(OC)ccc23)CC1,0.006084672641009092,-3.1470549845106746
Cc1c(CC(=O)O)oc(-c2ccc(C(C)C)cc2)c1C(=O)c1ccco1,0.0032140437979251146,-4.270213956750524
OC(=Nc1ccccc1)c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,0.002735889283940196,-2.998170789150151
OC(=NC1CCN(Cc2ccccc2)CC1)c1ccc(Br)cc1,0.0010113491443917155,-3.7159778000475256
COc1ccc2c(c1)C(=O)C(=O)[C@@]13CCC(C)(C(=O)/C(=C1\c1ccco1)C32,Invalid SMILES,Invalid SMILES
Cc1cc(OC[C@H]2CC[C@@]3(O)[C@@H]4CCCC[C@H]4N(C)C(=O)[C@@H]3C2)ccc1Cl,0.011369134299457073,-2.1308967560747827
CCOC(=O)CN=C(S)N1C(=O)COc2ccc(C(=O)c3c(C)nn(CC)c3C)cc21,0.0027812861371785402,-4.383137815141742
CCCOC(=O)C1=C(CNc2ccc(OC)cc2)N=C(O)NC1c1cccc(Br)c1,0.006471036002039909,-4.04880589533487
CCN(CCCNc1cccc(C)c1C)Cc1cccc2nonc12,0.0014077438972890377,-3.019843502070377
CCCCCCn1cc(S(=O)(=O)NC2CCCCC2)c2c(=O)n(C)c(=O)n(C)c21,0.004630465526133776,-3.854096448457267
CCCCC(=O)O[C@]1(C(=O)SC)[C@@H](C)C[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@]21C,0.016722844913601875,-2.873613795842829
COc1cc(C(=O)N[C@H](c2ccc3c(c2)OCO3)C(C)C)cc(OC)c1OC,0.0038207704201340675,-3.266308849910365
COc1ccc(C2Oc3cc(CCC(O)=NC4CC4)cc(OC)c3C2=O)cc1,0.012849532067775726,-4.095783385010049
OC(COc1ccc(F)cc1)CN1CCN(CCOc2ccccc2)CC1.O=C(O)C(=O)O,0.155752494931221,-2.8936823001642025
Cc1csc(NC(=O)CSc2nnc3c(n2)[nH]c2c(Cl)cccc23)n1,0.0007695001550018787,-3.5139145738026167
COc1ccc(S(=O)(=O)N(C)C)cc1N=c1[nH]nc(SCC(=O)N(Cc2ccco2)C(C)C)s1,0.0024622338823974133,-4.1411953994931885
COc1ccccc1C(O)=Nc1cccc(-c2nnnn2Cc2ccccn2)c1,0.0018978609004989266,-3.742535360429098
COc1cc2c(cc1OC)/C(=C\CN1CCN(CCO)CC1)C2=O,2.7122454412165098e-05,-2.4608699067620674
CCOC(=O)N1CCC(N=N=C(O)C2CCCCC2)CC1,Invalid SMILES,Invalid SMILES
CC(c1nnsc1C(O)=NC1CCN(C(=O)c2ccco2)CC1)c1ccco1,0.002868550829589367,-3.769479286543633
N#CC1(C(=O)O)CC=C2C(c3ccc(O)cc3)C(=O)c3ccccc3C2=O)CCCC1,Invalid SMILES,Invalid SMILES
COc1ccc(Cn2c(-c3cccs3)cc3ccc(N)cc32)cc1,0.0026045574340969324,-3.2751896131466904
Cc1ccc(NC(=N)S)cc1,0.00013981234224047512,-4.794796139975612
O=C(Nc1cc(-n2cccn2)ncn1)c1ccccc1,0.002237049164250493,-3.415414471246505
CCOC(=O)C1(c2ccccc2)CN(C[C@@H]2CN(C)S(=O)(=O)N2)C[C@@H]1c1ccc(F)cc1,0.0010910590644925833,-3.1131356559966408
Fc1cccc(-c2cnnc(N3CCN(c4ccccn4)CC3)n2)c1,0.031230676919221878,-1.923388510559314
CC(C)Cn1c(SCC(O)=Nc2c[nH]c3ccccc23)nnc1-c1ccc(OC(C)=O)cc1,0.0020070807076990604,-3.5583818159379
Cc1nc2c(s1)C(N(C)C3CCCCC3)C(N)=N2,5.303356829244876e-06,-4.562317748114314
N#Cc1c(O)nc(SCC(O)=Nc2ccc3c(c2)OCO3)c2cc3ccccc3nc12,0.007665225770324469,-3.5412377645255324
O=C(NCCN1CCOCC1)c1ccc([N+](=O)[O-])cc1,0.0003817951655946672,-2.7911809559896748
Cc1ccc(NC(=O)c2ccc3c4c(c(=O)oc3c2)CCC4)cc1,0.008340615779161453,-3.439572012908405
Cc1ccccc1N=c1[nH]nc(SCC(O)=Nc2ccc(CC(=O)N3CCOCC3)cc2)o1,0.0015239495551213622,-4.199405092976653
Cc1oc2c3c(ccc2c1C(O)=NC1CCCCC1)C(=O)N(Cc1ccco1)CCC3,0.007043622899800539,-4.00311516171187
C=Cc1cc(OC)c(OC)cc1C.O=C(O)C(=O)O,0.03837335482239723,-3.8207216470873515
CCC(=O)OCC(=O)[C@]1(OC(=O)CC)C(=O)C2C3CCC4=CC(=O)CC[C@@]4(C)[C@]3(F)[C@H](O)C[C@@]21C,0.0008771184366196394,-3.439678126304154
CC[C@H]1O[C@H](n2cc(-c3ccc(Cl)cc3)nn2)[C@@H](c2cccs2)[C@@H]1O,0.0048353285528719425,-1.745449216676434
Cc1ccc(S(=O)(=O)N2CCCCC2)cc1N=C(O)CN1CCCC1=O,0.003840666264295578,-5.035567515624844
COc1ccc(C)cc1Cc1c(OC)c2cccnc2n1C,0.00039923726581037045,-3.855298636571237
COc1cc(C(=O)NNCCCN2CCOCC2)cc(Cl)c1OC.Cl,0.00027910020435228944,-2.9750349217875507
Cc1ccc(CN2CCC3(CC2)C(OCc2ccc(F)cc2)C(=O)N3c2ccc(F)c(F)c2)cc1,0.003933035768568516,-3.2232539246210132
Cc1ccc(C(C)Nc2nc(-c3ccccc3)cc(-c3ccc(C)o3)n2)cc1,0.01569485105574131,-3.177687460678206
Cc1cc2c(nn1)-c1ccccc1C(c1ccccn1)=NN2C,0.00025274831568822265,-2.958697816350461
O=C1CC[C@H]2[C@@H]3CCC(O)C45CCC5(C)C4CC[C@@]3(Cl)[C@H]3C(=O)CN12,Invalid SMILES,Invalid SMILES
Cc1ccc(N(C(O)=Nc2ccccc2F)S(=O)(=O)c2ccccc2)c(C)c1,0.0011838373029604554,-4.519468271270268
CCOC(=O)c1c(-c2cccs2)sc2nc3ccccc3nc12,0.015755347907543182,-2.9286671201439933
COc1ccc(/C=N/N=C(O)CN2CCN(c3ccccn3)CC2)c(OC)c1OC,0.07359591126441956,-3.470943974367681
CCOc1ccc(NC(=O)C(C)Sc2nnc(-c3ccc(Br)cc3)n2C)cc1,0.00033702587825246155,-3.5246756825505345
COc1cccc(C(O)=Nc2nc(-c3cccc(N4CCOCC4)c3)cs2)c1,0.0313473716378212,-2.855255815252552
OC(=NCc1ccc(Cl)cc1)C12CC3CC(CC(C3)C1)C2,0.0032588434405624866,-3.277643697246706
Cc1cccc(N(C(=O)CSc2nnc(-c3cccs3)n2C)C(C)C)c1,0.0003574635775294155,-3.577516925849669
CCn1c(O)nc2ccc(OCc3cccc(Br)c3)cc21,0.022360939532518387,-3.591859906392652
COc1ccc(C(O)=NC2CC3CCCC(C2)N3Cc2ccco2)cc1OC,0.0006371341296471655,-3.471761410640638
OCCN=c1scc(-c2cccs2)n1/N=C/c1ccc(O)c(O)c1O,0.7520442605018616,-3.2922786308435446
Cc1ccccc1-c1cc(C#N)c(NCc2ccccn2)n1,Invalid SMILES,Invalid SMILES
COc1cccc(-c2ncc(CN3CCN(C(=O)Cc4ccccc4)CC3)o2)c1OC,0.011233522556722164,-3.709805308893429
OC(=NC(N1CCOCC1)C(Cl)(Cl)Cl)c1ccccc1,0.0007153595797717571,-3.7058457863819347
CCN1CCN(c2cc(-c3ccccc3)nc3cc(Cl)cnc23)CC1.O=C(O)C(=O)O,0.02603214979171753,-2.551790910460925
O=C(Cn1nc2c(cc1=O)CCC2)N1CCN(C(=O)C2CCCO2)CC1,0.0007409139652736485,-3.9658423271137755
O=C(c1snc(-c2ccccc2)c1N1CCOCC1)N1CCN(Cc2ccccc2)CC1,0.0005122852744534612,-3.273575479112342
C#CCn1c(/C=C/c2ccc(O)cc2)nc2c1c(=O)n(C)c(=O)n2C,6.685468179057352e-07,-3.8513071589991212
CC1CCN(CC(O)(c2ccccc2)c2cccc(F)c2)CC1.Cl,0.0014110953779891133,-3.1450374581832845
Cc1ccc(N=C(O)CCN2CCN(c3ccccc3)CC2)cc1-n1cnnn1,0.22667908668518066,-2.6470710968391824
CCC(C)C(=O)OCC(=O)O.Cl,0.0019200716633349657,-4.42883355182979
COc1ccc(OC)c(C2=NN(C(=O)c3sc(N=C(O)c4cccc(OC)c4)nc3C)C(c3ccccc3)C(=O)N2)c1,0.003089925739914179,-4.343467382661903
Cc1ccc(C)c(S(=O)(=O)N(C)CC(=O)N(C(C)C)C2(C(=O)OC(C)(C)C)c1,Invalid SMILES,Invalid SMILES
CC(=O)c1ccc(OCC(=O)N(C(C)C)C2CCC2)cc1,0.0002027565788011998,-3.393540506000045
CC(C)Nc1c(C#N)nc(C#N)c2c1Cc1ccccc1C2O,0.0002579001884441823,-3.591642273063119
O=C(O)C(=O)O.O=[N+]([O-])c1ccc(C(O)=NCCc2ccc3c(c2)OCO3)cc1,0.002024533459916711,-3.573380359391199
CCOc1cc(/C=N/NC(=O)c2ccc(-c3cc(-c4ccc(C)cc4)no3)cc2)ccc1O,0.012321339920163155,-3.2934453133346016
CCc1ccc(OCCSc2ccc(C(=O)N3CCC(C(N)=O)C3)o2)cc1,0.017466077581048012,-3.5898504495250143
COc1ccc(C(=O)O/C=C\C[C@@H](O)CC2=CCCCC2)c(OC)c1O,1.4918150554876775e-05,-3.261412624510768
CCCc1cc(O)n2nc(-c3ccccc3)cc2n1,0.008883589878678322,-3.2417477545662288
CCN1CCc2nc(C)sc2C1.Cl,0.0017125352751463652,-3.0228827833916645
Cc1ccc(OCCNCc2nc3ccccc3nc2C)cc1,0.0003227074339520186,-2.746471952840198
COc1ccc2c(c1)CCCC2CNCc1noc(C2CC2)n1,0.0036619005259126425,-2.7760504365221195
Cc1cc(C2CCCN(C(=S)NCCCOc3ccccc3)C2)n[nH]1,0.0002388865250395611,-2.9452402169315532
CC(C)c1noc(CCC(O)=NCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)n1,0.04049545153975487,-2.26061443115145
CC(C)N1CCN(C(=O)COc2cccc3c2-c2onc(-c4ccccc4)c2C3=O)CC1,0.00713241146877408,-2.8436888902537207
CCCc1ccc(C(=O)N(C)CC(O)=Nc2cc(OC)ccc2OC)cc1,0.0025196559727191925,-4.362040212618098
O=C(O)/C=C/c1ccc2occ(C(O)=Nc3ccc(OC(F)(F)F)cc3)c(=O)c2c1,0.0032609954942017794,-3.718313424478371
CCCN=C(S)N=C(S)NC1CC2CCC(C1)N2Cc1ccccc1,2.7784855774370953e-05,-3.9906247677389306
COc1ccc(C(=O)CSc2nnc3ccccn23)c(OC)c1,0.002387912478297949,-3.022929666952828
Cn1c(=O)c2c(nc(COc3cccc(-n4cnnn4)c3)n2CCc2ccccc2)n(C)c1=O,0.0126567417755723,-3.4292769154612097
COc1ccccc1N=C(O)N1CCN(C(=O)c2ccco2)CC1,0.0022942842915654182,-3.216233656025289
CN(C)S(=O)(=O)c1ccc(Cl)c(N=C(O)CCC(=O)N2CCN(c3ccccc3)CC2)c1,0.029174916446208954,-3.6368512599388785
COC(=O)C(c1ccccc1)N1CCN(c2ncnc3sc(C)c(C)c23)CC1,0.01039931084960699,-3.7800129979157178
CN1CCN(S(=O)(=O)c2c(N)ncnc2Nc2ccc(F)cc2)CC1,0.00045411393512040377,-3.5530711430854
Cc1noc(C(C)Sc2nnc(-c3cccnc3)n2C)n1,0.00037876679562032223,-3.1529071181125863
c1ccc(CCN2CCc3sccc3C2)cc1,0.007216480560600758,-2.983908825983086
CCc1nn(CC(=O)N(CC)CC)c(=O)c2c1oc1ccc2c(c1)OCO2,Invalid SMILES,Invalid SMILES
Cc1cc(N2CCN(Cc3ccccc3C(F)(F)F)CC2)cc2ncccc12,0.008756295777857304,-2.3336259397028525
CN(C)S(=O)(=O)c1ccc(NC(=O)COC(=O)c2cc(-c3ccc(F)cc3Cl)on2)cc1,0.0036447762977331877,-4.123434518577318
C=CCOC(=O)CN(Cc1ccccc1)S(=O)(=O)c1cc(C)ccc1C,0.0007514506578445435,-4.820657951537299
OC(=NCCCSCc1ccccc1)c1ccccn1,0.005301323719322681,-3.3619169387856775
O=C(COc1ccc(C(=O)c2cccs2)cc1)N1CCc2ccccc2C1,0.0009303599945269525,-3.31015555059066
Cc1ccc(C)c(N2CCN(c3nc4ccc(N4CCCCC4)nc4sc(C)cn34)CC2)c1,Invalid SMILES,Invalid SMILES
CCOC(=O)c1noc2c1C=Cc1c(C)[nH]c3cc(OCC(C)C)ccc12,Invalid SMILES,Invalid SMILES
COc1cc(Cl)cc2c1C(c1ccc(CO)cc1)=NCC2,0.0016647689044475555,-3.070957074036441
CN=c1scc(-c2csc(CCC(=O)OCC)n2)n1CC1CCCO1,0.007021632511168718,-3.5261110780513594
CC(=O)c1cccc(N=C(O)CC2SC(=N)N(CCCN2CCN(C(=O)OC(C)(C)C)CC2)c1,Invalid SMILES,Invalid SMILES
COc1cccc(N=C(O)CSc2nnc(S)n2C2CC2)c1,0.0014126173919066787,-3.6627009673109363
CC(C)N=C(O)CNc1nc(-c2ccccc2S(=O)(=O)N2CCOCC2)cs1,0.0015969647793099284,-3.870869143331812
COc1ccc(C(O)=NCCN2CCN(c3ccccc3OC)CC2)cc1NS(=O)(=O)c1ccccc1[N+](=O)[O-],0.006080141291022301,-3.0945855819169483
C#CCNCc1cc2cc(OCC(=O)c3cc(C)ccc3OC)ccc2oc1=O,0.05848873034119606,-3.670168283976965
N#Cc1nc(C=C2CCCC2)cc(-c2cccc(Cl)c2)n1,0.00023583949950989336,-3.4263810284397294
COc1cc(CCNCc2ccc(NC(N)=O)cc2)cc(OC)c1Cl,0.008081825450062752,-4.025417857354996
CC1(C)C2CCC1(C(=O)Nc1ccc(F)cc1F)C(=O)C2,0.0011142854345962405,-3.020841048685016
COc1cc2c(cc1OC)C(C(O)=NC1CCCCC1)OC2=O,0.0004120760422665626,-4.3920892668455025
C=C(C)c1cccc(C(C)C)c1OCC(O)=NCCNC(=O)N(C)C1CCCCC1,0.0006080962484702468,-3.6007921527821996
Cn1c(=O)c2c(nc3n2CCN(CC(O)COc2cccc(Cl)c2)C3)n(C)c1=O,0.0005987983313389122,-2.7977177025570126
Cc1ccc(NC(O)=Nc2cccc(OCC(=O)N3CCc4ccccc4C3)c2)cc1C,0.001990818651393056,-4.299683139600094
CC1(C)O[C@H]2C[C@H]3[C@H]4CCC5=CC(=O)C=C[C@@]5(C)[C@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0.0005297571187838912,-1.2261191220260401
C=CCn1c(=O)c2c(nc3n2CCCN3CC(O)CN2CCN(c3ccc(F)cc3)CC2)n(CCCC)c1=O,0.002138148294761777,-2.2487949169321197
Cc1ccc(C(=O)N2CCN(c3ccccc3OCc3ccccc3)CC2)cc1,0.0066601489670574665,-3.0648007218018494
CC(=O)c1c(C)[nH]c(C(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)c1C,0.004972195718437433,-3.9445136152628106
CN(C)c1ccc(C(=O)Nc2ccc3c(c2)OCO3)cc1,0.0016952382866293192,-3.351475864811554
Cc1ccccc1CN1CCN(c2ccc(Br)cc2)CC1.O=C(O)C(=O)O,0.0024450644850730896,-3.336290109891991
Cc1cc(=NC(=O)CSc2nncn2-c2ccc(S(N)(=O)=O)cc2)[nH]o1,0.0001814083952922374,-4.00709050036448
COc1ccc(OCC(O)=Nc2ccc3c(c2)OCO3)c(OC)c1,0.0045607807114720345,-3.640158447323958
O=C(c1cc(-c2ccccc2)nc2ccccc12)N1CCOCC1,0.005078550428152084,-2.7981016071047513
CCCOc1ccc(Cl)cc1NC(=O)c1ccc2c(c1)CCC(=O)N2,0.004533148370683193,-3.590508110494866
COC(=O)c1cc(NC(=O)C2CCCN(S(=O)(=O)c3ccc(C)cc3)C2)ccc1Cl,0.001390610239468515,-4.493033205287743
COC(=O)C1=C(C)N=C(O)C(C)(C)NC(=O)NC1c1ccc(Br)cc1,0.012335467152297497,-3.6259754034732756
CCN1CCCC1CN=C(O)Cc1nnc(OC(=O)C23CC4CC(CC(C4)C2)C3)n1Cc1ccccc1,0.0001595424400875345,-4.205528683204648
CCN(CC)C(=O)Cn1c(-c2cccc(N=C(C)O)c2)nc2cc(C)ccc21,0.0005289901746436954,-3.939569457272282
CC12CCC(=O)C=C1CC[C@H]1[C@@H]3C[C@](O)(C(=O)CO)[C@]3(C)CCC(=O)C=C12,0.000724594050552696,-2.7717297653393893
NC(=O)CCCN(C(=O)c1ccc(Cl)c(Br)c1)c1ccc(F)cc1,0.002049635164439678,-3.243705486196851
CCOc1ccc(CN[C@@H](C)C(=O)O)cc1OCC,0.00325576588511467,-3.606813583649725
COc1ccc(C)cc1N=C(O)Cc1[nH]c2cc(OC)c(OC)cc2c1Cl,0.004044812172651291,-4.078325593002493
Cc1ccc(NS(=O)(=O)c2ccc3c(c2)CCN3C(=O)CC(C)(C)Sc2nc(N)c3ccccc3n2)cc1,0.018569162115454674,-3.7822028879034275
CCCc1cc(C(=O)O)c(N=C(O)C2CCN(C(=O)c3cccs3)CC2)s1,0.013557384721934795,-4.051142165322496
c1ccc(-c2csc(CCNc3ncnc4c3nc3n4CCCCC3)n2)cc1,0.008665886707603931,-2.436585472845555
COC(=O)[C@@H](CCN(C)c1ccc(S(=O)(=O)N(C)C)cc1)c1ccccc1,0.003311574226245284,-3.8965857046179493
O=C(COC(=O)c1ccco1)Nc1cc(N=C(O)c2cccs2)ccc1O,0.0007500719511881471,-4.2747673914998225
Cc1ccc2cc(CN3CCN(c4ccccn4)CC3)ccc2n1,0.13754387199878693,-2.5818997795587473
CCC(C)(C)N=C(O)[C@H](CSC(C)c1nc2ccccc2s1)N=C(O)CC,0.0034736208617687225,-3.144969513332166
CCN(CC(O)=Nc1cc(Cl)ccc1OC)C(=O)C1CC(=O)N(Cc2ccccc2)C1,0.002771829953417182,-4.444028667322666
CCCN(CC)CCN=C(O)c1cnc2ccc(CC)cn12,0.01204212661832571,-2.7640710814353238
O=C1c2ccccc2C(O)=Nc2ccccc2N1CCO,0.001384708913974464,-2.7775517191618255
CCOC(=O)c1cnc(N=C(O)c2nc[nH]c2C(O)=NCCS(=O)(=O)N2CCCCC2)s1,0.19018200039863586,-3.852586491148327
O=C(CN1CCN(c2ccccc2)CC1)N1N=C2c3cccc4[nH]cc(c34)CC2C1,0.06117238104343414,-2.4692558305527026
O=c1cc(C(O)=Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c2ccccn12,Invalid SMILES,Invalid SMILES
CCOC(=O)N1CCN(C(=O)[C@H](Cc2ccccc2)N2CCCC2)CC1,0.010895902290940285,-3.9306996685012203
COc1ccc(C2Nc3ccccc3C(=O)N2c2ccc3c(c2)OCCO3)cc1OC,0.0036699993070214987,-3.190499987484476
Cc1ccc(-c2cnc(CCC(=O)N3CCCC3)o2)cc1,0.008371435105800629,-3.1477915647969086
C=CCn1c(S)nc2cc(C(O)=NCCN3CCN(c4ccccc4F)CC3)ccc21,0.03163718432188034,-1.9837709464285134
COc1ccccc1-c1nc(-c2ccccc2CN2CCCCC2)c(C(C)=O)o1,0.0012340823886916041,-3.3540434862102915
COc1ccccc1N=C(O)/C=C/C=C/c1ccc2c(c1)OCCO2,0.004442220088094473,-3.295178794678694
COc1cc(N=C(O)[C@H]2CC[C@@H]2c2ccc3c(c2)OCO3)c(OC)cc1NC(=O)C1CC=CCC1,0.007827245630323887,-3.3171274024278676
CSc1ccc(Cl)c(C(O)=Nc2ccc3c(c2)OCO3)c1,0.004050504416227341,-3.2304003188726735
O=c1ccc2c(Oc3ccc(OC(F)(F)F)cc3)cc(Cl)cc2o1,0.03325532376766205,-3.259109439308129
COc1ccc(C2CC(=O)c3cnc4ccccc4c3C2N2CCCCC2)cc1,0.000869552546646446,-2.72338986842685
OCCSc1ccccc1,0.0016121576773002744,-2.9204059300274867
N#CCSc1cnc2c(c1)c(C#N)cn2CCSc1ccc(Cl)cc1,0.0006630534189753234,-3.2014016662212876
Oc1nc2ccccc2n1CC1CCN(CCC(O)=NCCCCN2CCN(c3cccc(Cl)c3)CC2)CC1,0.006476636976003647,-2.1619944063365875
CN=C(O)COc1cccnc1O.O=C(O)C(=O)O,0.00030083913588896394,-4.214860852019544
COc1ccccc1C(OC(=O)c1cc(C)n(-c2nc3ccccc3[nH]2)c1C,Invalid SMILES,Invalid SMILES
O=C1C(=O)OCc2ccc(NS(=O)(=O)c3ccccc3)cc21,0.015720359981060028,-4.24131512331628
CCN1CCN(c2nccc(-c3cc(C(F)(F)F)no3)n2)CC1,0.0033642295747995377,-1.3999063157404257
CC[C@H]1CC(=O)[C@H](CCCCCC(=O)N(C)C)C(=O)O1,9.129935278906487e-07,-3.2870109682115265
O=C(O)/C=C\C=C/c1ccc(O)c(O)c1O,0.0814146026968956,-4.144718848399642
CN(C)c1nc(-c2ccc(S(=O)(=O)NCC(O)=Nc3cccc(Cl)c3)cc2)nc2ccccc12,0.004917255602777004,-3.420680197208182
CCCOc1ncnc2sc3c(c12)CCCC3,0.0020265644416213036,-2.457994939814996
COc1ccc(S(=O)(=O)N(C)CC(O)=NC2CC2)cc1,0.0003534432908054441,-4.8075134471568
Oc1ccccc1N1CCN(c2ccccc2)CC1,0.010611802339553833,-2.0505590404913665
O=C(N=c1[nH]nc(-c2cc3ccccc3o2)o1)c1ccc2c(c1O)OCO2,0.004461911041289568,-3.488946051435562
OC(=NC1CCN(Cc2ccccc2)CC1)c1ccc(C(F)(F)F)cc1,0.0033690163400024176,-3.4018259851904076
CCC1C(=O)N2CCCCC2N(S(=O)(=O)c2ccc(OC)cc2)C1C,6.758152371055814e-11,-3.737517447576429
C=CCC1(CC(C)=O)CCC2=C(CC)C(C=CC2)C(O)=NC(=O)N1Cc1cc2ccccc2o1,0.0073332819156348705,-3.368663814084977
OC(=NCCN1CCN(c2ccccc2)CC1)Nc1cccc(C(F)(F)F)c1,0.12592095136642456,-3.070253820618986
O=[N+]([O-])c1c(-c2ccccn2)csc1N1CCN(c2ccccc2)CC1,0.0007997874636203051,-2.568809360732241
CC(C(=O)O)c1ccc2nc3ccccc3nc2c1.Cl,6.322250555967912e-05,-3.467500332418182
Cc1c(N=NC(S)=NCCO)cccc1C(=O)Nc1ccc(C)c(C)c1,0.0007545861299149692,-3.8564509554239335
Cc1cc(NC(C)C(O)=NCc2ccco2)n2ncnc2n1,7.726751209702343e-05,-3.576435537548199
COc1cc(=NC(=O)c2cc3occc3n2C)[nH]c(=NCCN2CCCCC2)[nH]1,0.0005943564465269446,-3.5579789078124437
Nc1cc(S(=O)(=O)c2ccc(C(O)=NCC3CCCN(Cc4ccccc4)C3)cc2)ccc1O,0.0004897331236861646,-4.503327092315976
CC12CCC(=O)C=C1CC(c1ccc([N+](=O)[O-])cc1)C2(C)C,0.0038488241843879223,-2.542651097392886
C=CCn1c(S)nnc1-c1ccccc1,0.00026887989952228963,-2.809323482004553
COc1cccc(CSc2nc3ccccn3c2N=C(O)c2ccccc2)c1OC,0.0076910024508833885,-3.311131713136954
CCCCN1CCCC1C(=O)c1ccc(S(=O)(=O)N2CCOCC2)cc1,0.0005536811077035964,-4.05901795804121
CCCCNC[C@@H]1COc2ccc(OS(=O)(=O)CC)cc2[C@]1(C)CC=O,0.03665745630860329,-2.651506556086896
COCCOc1nccnc1N1CCN(C(=O)CC(F)(F)F)CC1,0.0002515791275072843,-2.8991788530221076
C#CCOc1ccc(-c2nnc(SCCCOC)n2N)cc1,2.1408854991022963e-06,-2.9421113242597112
CC1=NC(C(=O)N2CCN(c3ccccc3)CC2)[C@H]2C(CC(O)=NCC2CCCO2)C1=O,Invalid SMILES,Invalid SMILES
Cc1cc(OCC(O)=Nc2ccc3cn[nH]c3c2)cc(S(N)(=O)=O)c1C,0.0056082275696098804,-4.093037186466983
Cc1ccc2c(c1)O[C@@H](c1ccccc1)=C[C@H]2N(C)C1CCCCN1C.Cl,Invalid SMILES,Invalid SMILES
O=c1c2cc3c(/C=C/c4cccs4)ccc(Cl)c3oc2ccc12,Invalid SMILES,Invalid SMILES
COc1ccc2c(c1)c(=O)c(C(CN1CCN(c3ccccn3)CC1)cn2C,Invalid SMILES,Invalid SMILES
Cc1csc(NC(=S)Nc2cc(-n3cnnn3)ccc2Cl)n1,0.0030659502372145653,-4.103094315546068
O=C(c1ccc(Cn2ccnc2)o1)N1CCN(c2ccccc2OCc2ccccc2)CC1,0.008010178804397583,-3.5767193404477045
CC(=O)OCC(=O)C12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CC(C#N)=C4C=C(OCCCl)CCC4(C)C3(F)C(O)CC12C,0.007031570188701153,-2.3065545161242236
CC(O)=Nc1ccc(N=C(O)c2nnn(Cc3ccc(F)cc3)c2N)cc1,0.0004988660220988095,-4.043389673948804
CCOC(=O)c1c(C)noc1-c1cc(-c2ccc(OC)c(OC)c2)nc2ccccc12,0.01134518627077341,-3.217852228262502
CC(C)(CN=C(O)c1cc(Cl)ccc1O)c1ccc(F)cc1,0.005510826129466295,-2.648170923856188
CC(C)(C)OC(=O)N1CCC(c2nnc3c(C#N)c(N4CCOCC4)nn23)CC1,Invalid SMILES,Invalid SMILES
COc1ccc(/C=C/c2ccc(C(=O)c3ccccc3)o2)cc1C(=O)O,0.01066666655242443,-3.7289554280003383
CCOC(=O)c1ccccc1N=C(O)CN1C(=O)C(CC)N=C1O,0.0004434221482370049,-4.341151447712853
CC1CC2(CCC(N=C(O)c3cccc(Br)c3)CC2)O1,0.005330071318894625,-3.4328927596818333
