SMILES,MAOB_pXC50,AChE_pXC50,AChE_MAOB_pXC50
CC(=O)N1N=C(c2ccc(OCc3ccc(Cl)cc3)cc2)CC1c1ccccc1,6.410733222961426,6.182834148406982,6.296783685684204
Cn1cc(C=C2C(=O)NN=C2c2ccc(OC(F)F)cc2)c2ccccc21,5.195451259613037,5.7770490646362305,5.486250162124634
CN(C)CCCCOc1ccc2c(c1)OCO2,5.727980136871338,4.167934894561768,4.947957515716553
Cn1c(=O)c2c(nc(NN=Cc3ccccc3)n2C)n(C)c1=O,3.5899417400360107,5.2918782234191895,4.4409099817276
COc1cc(F)cc(COc2ccc(C3=CCCCC3CO)cc2O)c1,5.517662525177002,4.002546310424805,4.760104417800903
Cc1ccc(CN(C)C)c(OCc2cccc(F)c2)c1,5.249152660369873,5.1283769607543945,5.188764810562134
O=C(c1ccccc1)c1ccc(-c2ccc(CC3=NC(C4CC4)N(O)C3=O)cc2)cc1F,5.514679908752441,5.938050270080566,5.726365089416504
O=C(C=Cc1ccccc1C(=O)O)c1ccccc1F,6.64516019821167,5.31695032119751,5.98105525970459
Cn1nc(-c2ccc(Cl)c(Cl)c2)nc2ccc(NS(=O)(=O)c3ccc(Br)cc3)cc21,,,
CC(N)Cc1cn(C)c2ccc([N+](=O)[O-])cc12,5.564317226409912,4.713785171508789,5.139051198959351
CCOc1ccc2c(c1)C=CC=CC2=O,6.10284948348999,4.828821182250977,5.465835332870483
Cc1ccc(-c2nnc(COc3ccc(C)c(C)c3)o2)cc1,7.114926338195801,5.579499244689941,6.347212791442871
Cn1c(=O)c2c(nc(COc3ccc(Cl)cc3Cl)n2C)n(C)c1=O,6.206886291503906,5.486116409301758,5.846501350402832
CCOc1ccccc1C=C1CC(=O)Oc2ccccc21,5.44564151763916,5.986753463745117,5.716197490692139
O=C(NN=Cc1ccc(O)cc1O)Nc1cccc2nsnc12,3.733660697937012,5.133495330810547,4.433578014373779
CCCC(C)n1ncc2cc(C(=O)Nc3cccc(Cl)c3)ccc21,5.189742088317871,5.646164894104004,5.4179534912109375
Cn1c(=O)c2c(nc(NCCc3ccc(Cl)cc3)n2C)n(C)c1=O,5.749490261077881,5.739490509033203,5.744490385055542
C#CCCCOc1ccc2cc(C(=O)OCC)c(=O)oc2c1,6.680602550506592,4.573709487915039,5.627156019210815
Cc1ccc(C=Cc2cc(O)ccc2O)o1,5.474785327911377,4.240580081939697,4.857682704925537
NC(=S)N1N=C(c2ccccc2F)CC1c1ccc(F)cc1,6.463818550109863,6.937361240386963,6.700589895248413
COc1ccc(-c2csc(NN=Cc3ccc(O)cc3OC)n2)cc1,4.1270036697387695,5.042891502380371,4.58494758605957
O=C(Nc1ccc(OC(F)(F)F)cc1)c1nc2ccccc2s1,5.73606014251709,6.486196994781494,6.111128568649292
O=c1ccoc2ccc(OCc3cccc(Cl)c3)cc12,7.38478946685791,3.992715835571289,5.6887526512146
Oc1occ2ccc(OCc3cccc(Cl)c3)cc12,8.02614974975586,3.9577598571777344,5.991954803466797
O=C(C=Cc1ccc(Cl)c(Br)c1)N1CCCCC1,4.850141525268555,4.868517875671387,4.859329700469971
O=C1CCc2c(OCCCc3ccccc3)cccc2C1=O,6.088707447052002,5.720931053161621,5.9048192501068115
Clc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,6.338080406188965,5.627699851989746,5.9828901290893555
CC(C)C(=O)NC1CC(C)Oc2cc(OCc3cccc(Cl)c3)ccc21,4.2883405685424805,4.4595794677734375,4.373960018157959
COC(c1ccccc1)c1nc2ccccc2s1,4.381087779998779,4.7527971267700195,4.566942453384399
NCC=C1N=C(c2ccccc2)SC1=C1CCCCC1,5.258630275726318,4.518372058868408,4.888501167297363
O=C1CCCc2cc(OCc3ccc(Br)cc3F)ccc21,7.361096382141113,4.136797904968262,5.7489471435546875
COc1cccc(Sc2ccc(=O)on2)c1,5.874819755554199,5.09813117980957,5.486475467681885
COC(=O)c1cc2ccccc2cc1OCc1cccc(F)c1,6.6118574142456055,4.368697166442871,5.490277290344238
Cc1ccc(-n2c(O)cc(Sc3ncccn3)c2O)cc1,5.225882053375244,5.781746864318848,5.503814458847046
CC1=C(c2ccc(Cl)cc2)S(=O)(=O)c2ccccc21,6.188929557800293,5.7581706047058105,5.973550081253052
Cc1csc2c([N+](=O)[O-])cc(-c3ccccc3)cc12,5.810573101043701,5.078390121459961,5.444481611251831
O=c1c(I)c(Cc2ccccc2)cc2ccccc12,,,
COc1ccccc1CN(C)Cc1ccc(-c2cccc(Br)c2)o1,4.11289644241333,5.37996244430542,4.746429443359375
O=C(O)c1cc(F)c2cc(Cl)c(Cl)cc2c1O,6.2769775390625,4.560233116149902,5.418605327606201
Cc1cccc(NC(=O)CN(C)CCc2c[nH]c3ccccc23)c1,4.299488544464111,4.974043846130371,4.636766195297241
Cc1ccc(NC(=O)c2cc(C3CC3)nc3ccccc23)cc1,5.158407688140869,5.77160120010376,5.4650044441223145
O=[N+]([O-])c1ccc(-c2nc(CN3CCCCC3)cs2)cc1,5.709744453430176,5.340725421905518,5.525234937667847
Cc1c(C)c2cc(OCc3cccc(F)c3)ccc2oc1=O,8.70361042022705,4.802408695220947,6.753009557723999
O=[N+]([O-])c1cc(O)c2ccccc2c1O,6.080715656280518,5.172518730163574,5.626617193222046
CC(=O)c1cc(OCc2cccc(C(F)(F)F)c2)ccc1OCCCN1CCOCC1,6.325578689575195,5.5417633056640625,5.933670997619629
Cc1c(Cl)cccc1COc1ccc(-c2nnn(C)n2)cc1,7.258243560791016,5.471837520599365,6.36504054069519
COc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,6.596724510192871,5.141024112701416,5.8688743114471436
CC=CCNC(=O)CSc1ccc(CC2=NC3=CC(C)CC(=O)C3S2)cc1,5.363236427307129,5.785237789154053,5.574237108230591
CCCC(=O)Nc1cc(C(F)(F)F)ccc1Cl,6.093295097351074,4.907394886016846,5.50034499168396
C#CCN(C)Cc1cc2cc(OCc3ccccc3)ccc2n1C,7.657023429870605,4.428907871246338,6.042965650558472
COc1ccc(C(C#N)NC(=O)Cc2cccs2)c(OC)c1,3.777134895324707,5.310637474060059,4.543886184692383
N#Cc1ccc(C(=O)N2CCCc3cc(OCCO)c(OCc4ccccc4)cc32)cc1,5.515857219696045,4.642521381378174,5.079189300537109
O=C1NC(=O)c2cc(SCc3ccc(Cl)cc3)ccc21,7.379498481750488,5.261386394500732,6.32044243812561
CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)cc3)nn2CC(O)CN2CCCC2=O)C1,5.330966472625732,5.7259840965271,5.528475284576416
Cn1c(=O)c2c(nc(SCCc3ccccc3)n2C)n(C)c1=O,6.023036956787109,5.299553871154785,5.661295413970947
Cc1ccc(S(=O)(=O)NC2CCCCC2)cc1,4.181879043579102,4.27242374420166,4.227151393890381
N#Cc1ccc(-c2cc3ccc(OCCCCN4CCCC4)cc3oc2=O)cc1,6.080193996429443,5.290257453918457,5.68522572517395
O=C(C=Cc1ccc2c(c1)OCO2)N1CCCCC1,5.704177379608154,5.749726295471191,5.726951837539673
C#CCN(C)C(C)Cc1ccc(OCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,5.880094528198242,5.907415390014648,5.893754959106445
c1ccc(-c2cc3ccccc3oc2=O)cc1,5.502318859100342,4.99646520614624,5.249392032623291
Cc1ncc(-c2ccc(N(C)C)cc2)nc1C1CCCCC1,5.889955043792725,5.153161525726318,5.5215582847595215
COCCn1nnnc1SCc1ccc(Cl)cc1,6.3530683517456055,5.278661251068115,5.81586480140686
O=C1Cc2c(ccc3ccccc23)C1=NO,5.82762622833252,3.972381353378296,4.900003790855408
O=C(c1ccccc1)c1nn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,4.448155403137207,4.810589790344238,4.629372596740723
CC(=NNc1nc(-c2ccccc2)c(C)s1)c1ccncc1,5.730693340301514,5.388413906097412,5.559553623199463
CCCCCCNC(=O)Nc1cccc(C(=O)OCC)c1,5.333517074584961,5.066427230834961,5.199972152709961
CN1CCc2c(c3cc(O)ccc3n2CCc2ccccc2)C1,4.573808193206787,5.011605739593506,4.7927069664001465
COc1ccc(OCC(=O)c2ccc(OC)c(OC)c2)cc1,5.018491744995117,5.591384410858154,5.304938077926636
C=CCN1C(=O)c2ccccc2OC1c1ccc(OC(C)C)cc1,4.411761283874512,5.69146203994751,5.051611661911011
Cc1ccc(C=C2COc3cc(OCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3C2=O)o1,5.682135105133057,7.305869102478027,6.494002103805542
Cc1ccc(C(=O)N(Cc2ccco2)Cc2ccco2)o1,4.029200553894043,5.825791358947754,4.927495956420898
O=c1cccc2cc(OCCCc3ccccc3)ccc12,,,
COc1ccccc1C=C1CC(=O)Oc2cc(OCc3cccc(Cl)c3)ccc21,6.764730930328369,5.020205974578857,5.892468452453613
O=C(Cc1cccs1)N(CCCl)CCCl,6.47308349609375,5.319858551025391,5.89647102355957
C#CCN(C)Cc1cc2cc(OCc3ccccc3)ccc2n1C,7.657023429870605,4.428907871246338,6.042965650558472
CN(C)CCCNC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,5.078170776367188,5.760145664215088,5.419158220291138
O=c1ccc2cc(OCC3CCCCC3)ccc2o1,6.417970180511475,5.074060916900635,5.746015548706055
Clc1ccccc1C1=CCc2ccccc2O1,5.521015644073486,4.3875579833984375,4.954286813735962
Cn1cc(-c2ccc3ccccc3c2)c2ccccc21,6.348812103271484,4.326678276062012,5.337745189666748
CC(=O)N1N=C(c2ccc(OCCCOc3ccc4[nH]cc(CCN)c4c3)cc2)CC1c1ccc(F)cc1,6.889229774475098,6.3171257972717285,6.603177785873413
O=C(COc1ccc(F)cc1)Nc1nc2ccccc2s1,6.342993259429932,5.578054428100586,5.960523843765259
COc1ccc(-c2noc(Cc3ccc(OC)c(OC)c3)n2)c(OC)c1,5.0759711265563965,4.781643867492676,4.928807497024536
COc1ccc(-c2coc3c(C)c(O)ccc3c2=O)cc1,5.69860315322876,5.539501190185547,5.619052171707153
COC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccccc32)c1C,5.579612731933594,5.6871657371521,5.633389234542847
O=C(C=CC=CC(=O)c1cc(F)ccc1O)Nc1ccccc1,6.790098190307617,5.0273823738098145,5.908740282058716
Cc1ccc(C(=O)Oc2ccc(C=NNc3nc(-c4ccccc4)cs3)cc2)o1,4.912166118621826,6.476857662200928,5.694511890411377
O=C(Nc1ccccc1O)c1csc2c1CCCC2,5.63645076751709,6.354910850524902,5.995680809020996
COC(=O)Nc1nc2ccc(Oc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)cc2s1,5.268412590026856,6.545782089233398,5.907097339630127
CN(C)CC(C)(C)C=CC=CC(=O)O,3.3162903785705566,3.154846429824829,3.235568404197693
N#CCNC1=NC2CCCCC2C1,5.637288093566895,5.304958343505859,5.471123218536377
Cc1c(C)c2ccc(OCc3cccc(F)c3)cc2oc1=O,8.71579647064209,4.808114051818848,6.761955261230469
NC(=O)c1sc2cc(Cl)ccc2c1O,4.930464267730713,6.389012336730957,5.659738302230835
N#Cc1cccc(-c2csc(NN=Cc3cccnc3)n2)c1,5.601629257202148,4.748639106750488,5.175134181976318
C=CCN(C)Cc1cc2cc(OCc3cccc(F)c3)ccc2n1C,6.910330295562744,5.767149925231934,6.338740110397339
C=CCN1CCC(c2ccc(OC)c(OC)c2)CC1,3.537205696105957,4.735514163970947,4.136359930038452
COc1ccc(C=C2C(=O)ON=C2c2ccc(Br)cc2)cc1OC,5.98558521270752,5.480235576629639,5.732910394668579
COc1ccc2c(=O)c(-c3ccc(Cl)c(Cl)c3)coc2c1,6.6286821365356445,4.5137176513671875,5.571199893951416
COc1ccc(C=CC(=O)c2cccc([N+](=O)[O-])c2)cc1,5.16935920715332,5.152451992034912,5.160905599594116
Cc1ccc2cc(-c3csc4ccccc34)c(=O)oc2c1,5.88818359375,5.057547569274902,5.472865581512451
N#CCCn1nc(-c2ccc(OCc3cccc(Cl)c3)cc2)oc1=S,6.97586727142334,5.903298854827881,6.43958306312561
Fc1ccc(-c2csc(C=Cc3ccc4c(c3)OCO4)n2)cc1,6.644786834716797,5.673527240753174,6.159157037734985
COc1ccc(C=C2C(=O)ON=C2c2ccc(Br)cc2)cc1OC,5.98558521270752,5.480132579803467,5.732858896255493
C(=NNc1nc(-c2ccccc2)cs1)c1ccccc1,4.293269634246826,4.4251275062561035,4.359198570251465
CC(=NNc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1ccco1,5.809609889984131,6.1614990234375,5.985554456710815
Cc1ccc(C)c(N=C2CC(=O)c3sc(C)nc3C2=O)c1,5.773226737976074,6.206986427307129,5.990106582641602
CC(=O)c1ccc(C=C2CCCCC2=O)cc1,5.662391662597656,4.860832214355469,5.2616119384765625
N#CC1=C2SCN(c3ncccn3)CN2C(=O)CC1c1cccc(Cl)c1,6.481304168701172,6.764826774597168,6.62306547164917
N#Cc1cccc(-c2csc(NN=Cc3cccnc3)n2)c1,5.601635932922363,4.748649597167969,5.175142765045166
Cc1c(C)c2ccc(OCc3csc(C#CCN)n3)cc2oc1=O,7.736233234405518,4.872869491577148,6.304551362991333
C#CCCCCOc1ccc2c(c1)OC(=O)C(=NC(C)=O)C2=O,6.92797327041626,4.375011920928955,5.651492595672607
NC(=O)C1CCN(CC(=O)c2ccc(Cl)c(Cl)c2)CC1,4.769066333770752,4.790518283843994,4.779792308807373
CCCCc1cc2cc(C)ccc2nc1S,5.556815147399902,4.620743274688721,5.0887792110443115
N#CC(=NNc1ccc([N+](=O)[O-])cc1)C(=N)N1CCCCC1,4.902355194091797,6.251582145690918,5.576968669891357
CC(=O)N1N=C(c2ccc(OCCOc3ccccc3)cc2)CC1c1ccccc1,5.892382621765137,6.766366958618164,6.32937479019165
O=C1c2cccc(O)c2-c2cccc([N+](=O)[O-])c21,5.7690019607543945,5.392731189727783,5.580866575241089
Oc1cccc(-c2csc(NN=Cc3c[nH]c4ccccc34)n2)c1,4.520951271057129,5.1887102127075195,4.854830741882324
Cc1c(C)c2ccc(OCc3ccccc3)cc2oc1=O,8.104912757873535,5.34415864944458,6.724535703659058
O=C1c2ccccc2-c2nnc(-c3cccc(Br)c3)cc21,6.225606918334961,5.314544677734375,5.770075798034668
O=C1c2ccccc2-c2n[nH]c3cccc1c23,5.525638580322266,4.932783126831055,5.22921085357666
OCCn1c(CCc2ccccc2)nnc1-c1ccc(Cl)cc1,5.095090389251709,5.903897762298584,5.4994940757751465
O=C1CCc2cc(C=CC(c3cccc(F)c3)Oc3ccccc3)ccc2N1,6.138275623321533,4.703471660614014,5.420873641967773
CNC(=O)C=Cc1cnc(N)c2c(-c3ccc4c(c3)OCO4)csc12,4.705104351043701,6.441901206970215,5.573502779006958
CC(=O)N1N=C(c2ccc(Oc3ccc(C)cc3)cc2)CC1c1ccco1,5.187524795532227,7.5440874099731445,6.3658061027526855
O=C1C(=Cc2ccc([N+](=O)[O-])cc2)COc2ccc([N+](=O)[O-])cc21,6.946786880493164,4.863687515258789,5.905237197875977
C=C=CN1C(=O)C(=Cc2ccc(OCC(=O)N3CCCC3)cc2)SC1=S,5.853617191314697,6.089489459991455,5.971553325653076
N#CCCn1nc(-c2ccc(OCc3ccco3)cc2)oc1=S,6.349505424499512,6.0809783935546875,6.2152419090271
O=C1NC(=O)c2cc(SC(=O)Nc3nccs3)ccc21,5.119131088256836,7.178291320800781,6.148711204528809
COc1cc(-c2noc(-c3sccc3C)n2)cc(OC)c1OC,5.571236610412598,5.271172523498535,5.421204566955566
CC(NC(=O)c1ccc(Cl)o1)c1ccc2c(c1)OCCO2,5.054903030395508,5.643028259277344,5.348965644836426
O=C1CCCc2cc(OCc3cccc(C(F)(F)F)c3)ccc21,7.482735633850098,4.872254371643066,6.177495002746582
COc1ccc(C=C2COc3ccccc3C2=O)cc1,6.617238521575928,5.155951023101807,5.886594772338867
c1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,6.236650943756104,5.214654445648193,5.725652694702148
COC(=O)c1cn(CC2CCCCC2)c2ccccc12,4.386383533477783,5.4022440910339355,4.894313812255859
COc1cccc(-c2cc3cc(OC)ccc3cn2)c1,6.040731430053711,4.246303081512451,5.143517255783081
COc1ccc(C=NNc2nc(N(C)C)c3ccccc3n2)cc1,4.342552185058594,5.009875297546387,4.67621374130249
CN(C)c1ccc(C=Cc2ccc3ccccc3n2)cc1,6.071048259735107,4.608786106109619,5.339917182922363
O=C(CC=Cc1ccccc1)c1ccc2c(c1)OCO2,5.753758907318115,5.315016746520996,5.534387826919556
CC(=O)OC=C1C=CC=C(C)C(=O)O1,5.376384258270264,2.4158942699432373,3.8961392641067505
CC(N)COc1cnc(Cl)c(C=Cc2ccncc2)c1,6.305225372314453,4.4547929763793945,5.380009174346924
COc1cc(C2Nc3ccccc3C(=O)N2c2ccccc2)ccc1O,4.479733467102051,5.532857894897461,5.006295680999756
C#CCCCCCCCCCCCOc1ccc2c(c1)OC(C)(C)C1CC=C(C)CC21,7.138097763061523,4.954706192016602,6.0464019775390625
O=C1CCc2ccc(OCc3ccc(F)cc3)cc2N1,7.369461536407471,4.175419807434082,5.772440671920776
COCCNC(=O)C=Cc1ccc(OCc2ccc(F)cc2Cl)cc1,6.509445190429688,3.9338369369506836,5.2216410636901855
CC(=O)Oc1cc(=O)oc2c1cc(=O)n2C,,,
COc1cc(C=CC=Cc2ccc(C=Cc3ccc(O)c(O)c3)nc2)ccc1O,6.030750751495361,4.568058490753174,5.299404621124268
Cc1oc2cc(O)ccc2c(=O)c1CCCCC1CCCO1,4.784822940826416,6.061495780944824,5.42315936088562
CC(=O)N1CCCN(C2CCC(n3nc(-c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c4c(N)ncnc43)CC2)CC1,4.762395858764648,5.248499870300293,5.005447864532471
CCOc1ccc(-c2cn3cc(C)ccc3n2)cc1,5.694853782653809,4.961452484130859,5.328153133392334
Cc1ccc(C=CC(=O)c2ccc(Cl)cc2)o1,5.785971164703369,4.340672969818115,5.063322067260742
O=C1C=CC(=O)c2cc(OCc3cccc(Cl)c3)ccc21,8.001755714416504,4.680416107177734,6.341085910797119
Fc1ccc(-c2csc(NN=Cc3ccccc3)n2)c(F)c1,6.095543384552002,5.373710632324219,5.73462700843811
O=C(Cc1cccs1)NN=Cc1ccc(O)c(O)c1,4.239493846893311,5.218769550323486,4.729131698608398
O=C(COc1cccc2cccnc12)Nc1ccc(O)cc1,5.1615400314331055,5.154260158538818,5.157900094985962
C=CCSC1=NC(=Cc2ccc3ccccc3n2)C(=O)S1,5.9945454597473145,6.726202011108398,6.3603737354278564
Oc1occ2ccc(OCc3ccc(Cl)c(Cl)c3)cc12,8.203437805175781,3.859957695007324,6.031697750091553
Cc1c(C)c2ccc(OCc3ccc(F)c(F)c3)cc2oc1=O,8.521514892578125,4.381965637207031,6.451740264892578
C#CCN(C)Cc1cc2cc(OCc3ccccc3)ccc2n1C,7.657023429870605,4.428907871246338,6.042965650558472
O=C1C(=Cc2ccc(Cl)cc2)SC(=S)N1Cc1ccccc1,4.947604656219482,5.283802032470703,5.115703344345093
CCOC(=O)c1c(Nc2ccc(C)cc2)[nH]c2c1cc(=O)c1ccccc12,,,
Cn1c(=O)c2c(nc(SCCCCCc3ccccc3)n2C)n(C)c1=O,6.179816722869873,5.7435736656188965,5.961695194244385
O=C(C=Cc1ccccc1)Nc1cccc(F)c1,6.359133720397949,4.414734363555908,5.386934041976929
COc1ccc(C(=O)NN=C(C)c2ccsc2)cc1,5.049903869628906,5.3116536140441895,5.180778741836548
O=C(NCCc1ccc2c(c1)OCCO2)C1CCCCC1,4.971637725830078,5.153774261474609,5.062705993652344
O=C1C(=O)c2ccccc2OC1c1ccc(Br)cc1,6.098856925964356,5.293461322784424,5.69615912437439
O=C1c2ccccc2-c2nnc(-c3ccc(C(F)(F)F)cc3)cc21,5.861023902893066,5.357794761657715,5.609409332275391
CC(C)CCOc1ccc(C(=O)c2ccccc2)cc1,4.58821439743042,4.950435161590576,4.769324779510498
COc1ccc2c(c(=O)oc2c1)C(=O)c1ccc(OC)cc1O2,,,
c1ccc(-c2noc(-c3ccc4c(c3)COCO4)n2)cc1,5.900004386901856,4.956438064575195,5.428221225738525
O=C(Nc1ccccc1)Nc1ccc2c(c1)C(=O)N(C1CCCCC1)C2=O,5.710666656494141,6.211730480194092,5.961198568344116
Cn1c(=O)c2c(nc(NO)n2C)n(C)c1=O,2.815279483795166,5.02480936050415,3.920044422149658
Cc1ccc(C)c(CSc2nnc(-c3ccc4c(c3)OCO4)o2)c1,6.9956464767456055,6.188242435455322,6.591944456100464
CC(=NNc1nc(-c2ccccc2)c(C)s1)c1nccs1,6.266212463378906,5.414692401885986,5.840452432632446
Cn1c(=O)c2c(nc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)n2C)n(C)c1=O,6.226644515991211,5.995081901550293,6.110863208770752
CC(C)=C1CC(=O)Oc2cc(OCc3cccc(Cl)c3)ccc21,7.260538101196289,4.823709487915039,6.042123794555664
N#Cc1ccc2c(c1)CCC2=Cc1ccccc1,6.813839435577393,3.8245391845703125,5.3191893100738525
Cc1noc(COc2ccc(Cl)cc2Cl)n1,7.310460090637207,4.796626091003418,6.0535430908203125
O=C(C=Cc1ccc(O)c(O)c1)OC1CCCCC1,5.619503974914551,4.193045139312744,4.9062745571136475
CC(=O)c1cc(=O)oc2cc(OCc3ccccc3)ccc12,6.673270225524902,5.8303985595703125,6.251834392547607
N#Cc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,6.8678388595581055,5.656641006469727,6.262239933013916
COc1ccc2cc(-c3ccc(O)c(F)c3)ccc2c1,7.076601028442383,4.285954475402832,5.681277751922607
CC(=O)Nc1ccc(OC(=O)c2cccc(Cl)c2)cc1,5.22319221496582,4.929784774780273,5.076488494873047
Cn1nc(C(=O)O)c2cc(OCc3cccc(Cl)c3)ccc21,6.624549865722656,5.41042947769165,6.017489671707153
O=C1Nc2ccccc2C1=NOCCc1ccccc1,5.640565395355225,4.945679187774658,5.293122291564941
CC(=NNc1nc(-c2ccc(F)cc2F)cs1)c1cccs1,7.238533020019531,6.01493501663208,6.626734018325806
O=C(C=Cc1cccc(F)c1)c1ccsc1,6.390382766723633,4.447541236877441,5.418962001800537
N#Cc1ccc(C#CC(O)c2ccccc2)cc1,6.42708158493042,3.0605783462524414,4.743829965591431
O=C(Nc1nccs1)c1ccc(S(=O)(=O)NC2CC2)cc1,5.081367492675781,6.216189384460449,5.648778438568115
C#CCN(C)C(CF)Cc1cc2cc(OCc3cccc(Cl)c3)ccc2n1C,7.896033763885498,4.410974025726318,6.153503894805908
O=C1C=CC(=O)c2c(OCc3ccc(Cl)cc3)cccc21,7.393218994140625,4.54516077041626,5.969189882278442
O=C(O)c1ccc(Oc2ccc3c4c(cccc24)CC3)cc1,6.301265716552734,5.847891807556152,6.074578762054443
Cc1ccc(C)c(NC(=O)c2cc(Oc3ccccc3)c3ccccc3c2)c1,4.911139011383057,5.820522785186768,5.365830898284912
Cc1ccc2c(c1)c(CC(=O)Nc1ccccc1)c(C)n2C,5.1139726638793945,5.691390037536621,5.402681350708008
CC(=NNc1nc(-c2ccc(F)cc2F)cs1)c1ccccn1,6.858688831329346,5.645199298858643,6.251944065093994
Cc1ccc(C(=O)C=Cc2cc(Br)ccc2O)o1,6.003875732421875,5.32346248626709,5.663669109344482
COc1ccc(C(=O)Nc2cc(OC)c(-c3nc4ccccc4s3)cc2C)cc1,4.649577617645264,5.970271587371826,5.309924602508545
Cc1ccc(C)c(OC(=O)c2ccc3c(c2)CCN3C(=O)C2CCCO2)c1,4.987072944641113,5.219139575958252,5.103106260299683
Cc1cc(C)cc(COc2ccc(-c3nnn(C)n3)c(C)c2)c1,7.328622341156006,5.119345664978027,6.223984003067017
O=C1CC(=O)c2ccc(OCc3ccc(F)cc3)cc2O1,7.325656890869141,5.59326171875,6.45945930480957
O=C(C=Cc1ccccc1)Nc1cccc(F)c1,6.359133720397949,4.414734363555908,5.386934041976929
COc1cc(C=C(C#N)c2ccccc2)ccc1O,5.828888893127441,4.093142032623291,4.961015462875366
COc1c(O)cc2oc(-c3ccc(O)cc3O)cc(=O)c2c1O,3.6737704277038574,5.008016586303711,4.340893507003784
Fc1ccc(-c2csc3ncnc(NCCc4c[nH]cn4)c23)cc1,6.445157051086426,5.37266206741333,5.908909559249878
Cc1ccc(-c2csc(NN=C3CCC(C)CC3)n2)cc1,6.1072540283203125,5.691638946533203,5.899446487426758
CC1CCN(c2nc3sc4c(c3c(=O)n2C)CCCC4)CCC1,5.191627502441406,5.866674900054932,5.529151201248169
CNC(=O)C=Cc1coc2cc(OS(=O)(=O)N3CCCCC3)ccc2c1=O,5.682283878326416,6.975720405578613,6.329002141952515
N#Cc1ccc(CCCC(=O)NC2CCCC2)cc1,4.44327974319458,4.410070896148682,4.426675319671631
COc1cccc(C=NNc2nc3ccc(Cl)cc3s2)c1,4.600767135620117,5.324285984039307,4.962526559829712
CN1C(=O)OC2(COc3ccccc3C(F)(F)F)C(=O)C12,6.4165358543396,6.82268762588501,6.619611740112305
Clc1ccc(C2=Nc3ccccc3N=C2c2ccco2)cc1,4.147064685821533,4.675973892211914,4.411519289016724
O=C1NC(=O)c2cc(SCc3ccc(F)cc3)ccc21,7.332390785217285,5.593077659606934,6.462734222412109
CCCCCOc1ccc(C(=O)OCC)cc1OC,5.712221622467041,4.285284042358398,4.99875283241272
CCCC(=O)NC1CCCc2cc(S(=O)(=O)O)ccc21,4.813132286071777,4.146874904632568,4.480003595352173
C#CCNC1CCc2c(OC)cccc21,5.545805931091309,3.9485385417938232,4.747172236442566
CN1N=C(c2ccc(O)cc2O)CC1c1ccc(Cl)c(Cl)c1,6.480937004089356,6.281497001647949,6.381217002868652
c1ccc(-c2cc(Nc3cccc4ccccc34)nc(N3CCOCC3)n2)cc1,5.108671188354492,5.121636867523193,5.115154027938843
CC(=O)N1CCN(C2=Nc3cc(Cl)ccc3Oc3ccccc32)CC1,4.845865726470947,5.384632587432861,5.115249156951904
Cc1cc(C)c(C=C2SC(=O)N(CCCC(=O)O)C2=O)c(C)c1,6.017392158508301,5.672780513763428,5.845086336135864
COc1ccc(CNC(=O)c2ccc(C3=NN(c4cccc(C#N)c4)C(=O)CO3)cc2)cc1,4.561639308929443,6.040021896362305,5.300830602645874
COc1cccc(-c2csc(NN=C(C)c3cccnc3)n2)c1,5.948775768280029,4.9881672859191895,5.468471527099609
COc1ccc(C(=O)Nc2ccc(-c3ccccc3)cc2)cc1,5.399686336517334,4.9350385665893555,5.167362451553345
Fc1cc(Br)cc(C=NNc2nc3ccccc3[nH]2)c1,5.063122749328613,5.5009765625,5.282049655914307
Cc1c(C)c2ccc(OCc3cccc(Br)c3)cc2oc1=O,8.801799774169922,4.563896656036377,6.682848215103149
C#CCN(C)C(C)Cc1cccc(OC(=O)N(C)CC)c1,6.1950225830078125,4.364236831665039,5.279629707336426
Cc1ccccc1-c1cc2c3c(nc(=O)c2[nH]1)CCC3,,,
CC(=O)N1N=C(c2ccc(O)cc2O)CC1c1ccc(F)cc1F,5.926057815551758,6.82697057723999,6.376514196395874
O=Cc1coc2ccc(OCc3cccc(Br)c3)cc12,7.823744773864746,3.9204959869384766,5.872120380401611
Cc1cccc(C2=NN(CCCCCOc3cccc(C(=O)O)c3)C(=O)C3CCCCC23)c1,6.221871852874756,6.300612449645996,6.261242151260376
Fc1ccc(-c2nc3ccc(-c4coc5ccccc45)cc3o2)cc1,5.96075439453125,5.301042079925537,5.6308982372283936
COc1ccc2oc(=O)c(-c3ccccc3)cc2c1,6.340328216552734,5.594836711883545,5.96758246421814
