SMILES,D2R_pXC50,_5HT2A_pXC50,D2R__5HT2A_pXC50
CN(C)CC1CC2c3ccccc3Cc3ccc(F)cc3N2O1,7.3173136711120605,7.865541458129883,7.591427564620972
Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1,6.189333915710449,5.317759037017822,5.753546476364136
COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4,5.229584693908691,5.10088586807251,5.165235280990601
COc1ccc(NC(=S)NCc2ccc(F)cc2)c(OC)c1,7.3430914878845215,6.856765270233154,7.099928379058838
CC(C)CN1CCN(CCc2ccc(NC(=O)c3ccc(-c4c(C)noc4C)cc3)cc2)CC1,6.069599151611328,6.5100812911987305,6.289840221405029
COc1ccc2[nH]cc(CCN)c2c1,5.983126163482666,7.499403476715088,6.741264820098877
CCCN1CCCC1CNC(=O)c1c(O)c(NC)cc(C(=O)NCCCCCCCCCN2CCN(c3ccccc3OC)CC2)c1OC,7.717280387878418,5.897080898284912,6.807180643081665
O=S(=O)(c1ccccc1Br)n1cc2cc(Cl)ccc2c1O,6.099751949310303,7.412669658660889,6.756210803985596
CCN1CCCC1CNC(=O)c1c(O)c(Cl)cc(Cl)c1Cl,7.473777770996094,7.025350570678711,7.249564170837402
Oc1ccc2c(c1)OC(CNCCCOc1ccc3[nH]ccc3c1)CC2,9.610630989074709,7.150979042053223,8.380805015563965
CCOc1ccc(CC(=O)N2CCN(c3nc(-c4ccccc4)nc4ccccc34)CC2)cc1,5.303114414215088,6.81854248046875,6.060828447341919
NCCCN1c2ccccc2N(c2ccccc2)S1(=O)=O,6.653084754943848,5.997090816497803,6.325087785720825
O=C(c1ccccc1N1CCN(CCc2ccc3ncoc3c2)CC1)c1ccc(F)c(F)c1,6.432701110839844,7.445274353027344,6.938987731933594
Fc1ccc(-c2csc(NCCN3CCOCC3)n2)cc1,6.478501796722412,7.092785835266113,6.785643815994263
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCCCCCCN2C(=O)c3ccccc3C2=O)CC1,7.540409564971924,6.297398567199707,6.918904066085815
Cn1ccc2ccn(CCCCN3CCN(c4cccc5c4OCCC5)CC3)c21,7.920676231384277,7.50795316696167,7.714314699172974
CN1CCN(C2=Cn3cccc3Sc3ccc(Cl)cc32)CC1,8.414504051208496,9.119335174560549,8.766919612884521
Cc1cccc(N2CCN(CCCCNC(=O)c3ccc(-c4ccc(F)cc4)cc3)CC2)c1C,7.122193336486816,7.13467264175415,7.128432989120483
CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3=CC4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12,8.848762512207031,6.859039783477783,7.853901147842407
O=C1CCCN1Cc1ccc2c(c1)nc(O)c1cccn12,7.2486572265625,5.644639015197754,6.446648120880127
COc1ccc(-c2cnc(N3CCN(CCOc4cc(F)ccc4OC)CC3)nc2)cc1,5.827902317047119,6.690608024597168,6.2592551708221436
CSc1nc(C(=O)NCc2ccc(F)cc2)c(-c2ccc3c(c2)OCO3)[nH]1,6.725242137908936,6.390692234039307,6.557967185974121
OC1Cc2ccccc2C2(CCN(CCc3ccc(Oc4ccccc4)cc3)CC2)O1,5.752049446105957,6.624009132385254,6.1880292892456055
COc1ccccc1N1CCN(CC=CCNC(=O)c2cc3ccccc3o2)CC1,7.242805480957031,5.578420162200928,6.4106128215789795
c1ccc(-c2cc(NCCCCCCN3CCN(c4nsc5ccccc45)CC3)no2)cc1,7.770069599151611,7.355947017669678,7.5630083084106445
CCN(CC)CCCOc1cc(CCC(=O)c2ccccc2)ccc1OC,6.645364284515381,6.907852649688721,6.776608467102051
O=C(NCC1(c2ccccc2)CCCC1)c1cc2ccccc2o1,5.608626842498779,5.3240966796875,5.46636176109314
O=C1COc2ccc(Cl)cc2N1CCCCN1CC=C(c2c[nH]c3ccccc23)CC1,8.136306762695312,7.05241584777832,7.594361305236816
COc1ccc(Br)cc1-c1ccc(C#N)c(NC2CCC(N3CCN(Cc4ccc(Cl)cc4)CC3)CC2)n1,6.767515659332275,6.903114795684815,6.835315227508545
CCN1CCN(c2ccc(C#Cc3ccccc3)cc2)CC1,5.019142150878906,6.5244340896606445,5.771788120269775
O=S(=O)(c1cccc2cnccc12)N(CCCN1CCN(c2ccccn2)CC1)CC1CCCCC1,7.021298885345459,7.1881489753723145,7.104723930358887
CN1C(=O)COC2(CCN(Cc3nc4cccc(C(F)(F)F)c4[nH]3)CC2)c2ccccc21,6.386098384857178,5.437307834625244,5.911703109741211
COc1cccc(CN(c2ccc3[nH]ncc3c2)C2CCN(C)CC2)c1,6.035196781158447,7.065952301025391,6.550574541091919
Clc1ccc(N2CCN(CC=Cc3ccccc3)CC2)cc1,5.812728404998779,6.379831314086914,6.096279859542847
CN(C)CCN1CCc2cc(Cl)c(O)cc2C(c2ccccc2)C1,5.907838344573975,6.563149452209473,6.235493898391724
O=C(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc2c(c1)CCN2C(=O)c1ccccc1,7.026703357696533,7.183324813842773,7.105014085769653
CCCCCCN1CCN(c2ccc(O)cc2)CC1,6.644174575805664,6.498808860778809,6.571491718292236
Oc1nc2ccccc2n1CCCN1CCN(c2nsc3ccccc23)CC1,7.539640426635742,7.694169044494629,7.6169047355651855
Oc1ccc2c(c1)CCC2CCCN1CCN(c2ccccn2)CC1,7.133883953094482,6.561173439025879,6.847528696060181
CN1CCCC1Cc1c[nH]c2ccc(Cc3ccccc3)cc12,6.322691440582275,7.875446319580078,7.099068880081177
Oc1ccc2c(c1)OC(c1ccc(OCCN3CCCC3)cc1)CC2,8.159904479980469,7.074033737182617,7.616969108581543
CN1CCc2ccc3c4c5c(ccc4c2C1C5)C(=O)CCC3,,,
Oc1[nH]cc2scc(OCCCN3CCN(c4cccc5ccc(F)cc45)CC3)c12,8.155965805053711,8.201817512512207,8.178891658782959
Nc1ccccc1CC(=O)N1CCC2(CCN(CCOCCO)C2=O)CC1,6.637839794158936,6.550648212432861,6.594244003295898
CN(C)CC1CC2c3ccccc3Cc3ccc(F)cc3N2O1,7.31734037399292,7.865573406219482,7.591456890106201
N#Cc1cnc(SC2CCC(N3CCN(c4cccc(Cl)c4Cl)CC3)CC2)cc1N,6.735584735870361,6.938060283660889,6.836822509765625
Cn1c(=O)cnn(CCCCN2CCN(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)c1=O,6.502648830413818,6.539921760559082,6.52128529548645
O=Cc1c[nH]c2c1ccc1c3ccccc3oc12,5.805852890014648,5.659010410308838,5.732431650161743
O=C(c1cc2c(O)ccnc2[nH]1)N1CCC(C2CCN(Cc3ccccc3)CC2)CC1,5.70713996887207,6.330633640289307,6.0188868045806885
COc1ccc(NC(=O)Nc2ccc(CCN3CCN(c4n[s+](O)c5ccccc45)CC3)cc2)cc1,7.502717971801758,7.364301681518555,7.433509826660156
Cn1c(CN2CCC(c3ccccc3)CC2)nc2ccccc21,6.825496673583984,6.0248003005981445,6.4251484870910645
C=S(O)(O)=CCCOc1cccc2c1ccn2-c1ccnc(NC2CCC(C(N)=O)CC2)n1,7.40703821182251,5.578313827514648,6.492676019668579
COc1cc(CN2CCN(c3ccc(Cl)c(Cl)c3)CC2)ccc1OCCCN1CCN(C)CC1,5.977647304534912,6.656713485717773,6.317180395126343
Cc1ccccc1CCN1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,5.874768257141113,6.715182304382324,6.294975280761719
CN1CCN(C2Cn3cccc3Sc3ccc(Cl)cc32)CC1,8.645715713500977,8.318900108337402,8.48230791091919
CCCCCCCNC(=O)N1CCN(C(=O)C(CCC(=O)O)NC(=O)c2cc(OCCOC)cc(-c3ccccc3)n2)CC1,6.631265640258789,5.397787094116211,6.0145263671875
COc1ccccc1N1CCN(CCn2c(O)nc3cc(C)c(NC(=O)c4cnc5ccccc5c4)cc32)CC1,6.710756301879883,6.263195037841797,6.48697566986084
Cc1cccc2c1N1CCN(CCc3cccc4c3CO4)CC1C2,6.552183628082275,8.384683609008789,7.468433618545532
CCc1c(C)nc2c(c1N1CCN(CCCC(=O)N3c4ccccc4CC3C)CC1)OC(=O)C1CCCC=C21,6.69795560836792,6.6234130859375,6.66068434715271
O=C1CC(=CN2CCC(C(=O)c3ccc(F)cc3)CC2)c2cc3c(cc2N1)OCO3,7.1021904945373535,7.42971134185791,7.265950918197632
COc1ccccc1N1CCN(C2CCC(NC(=O)c3nc(C)c(Cl)n3)CC2)CC1,,,
COc1ccccc1N1CCN(CCCc2ccc3nonc3c2)CC1,7.314419746398926,6.496113300323486,6.905266523361206
O=C1CCc2cc(C(CCCN3CCC4(CC3)OCc3c(F)ccc(F)c3Cl)CNc3nc4ccccc4[nH]3)ccc2N1,,,
CC(N)Cc1c2c(c(Br)c3c1OCCC3)OCC2,6.214804649353027,8.683310508728027,7.449057579040527
COc1ccc(CCn2c3c(c4c(F)cccc42)CN(C)CC3)cc1,7.152788162231445,8.12397575378418,7.6383819580078125
Oc1cc(C2CCN(Cc3c[nH]c4ccccc34)CC2)ccc1F,7.199191093444824,7.08850622177124,7.143848657608032
CN1CCC(Oc2cccc(C(=O)NCC3CCC(NCC(O)COc4cccc5nsnc45)CC3)c2)CC1,6.070992469787598,6.226456642150879,6.148724555969238
CN1CCN(C2Cn3cccc3Sc3ccc(Cl)cc32)CC1,8.645715713500977,8.318900108337402,8.48230791091919
OCCN1CCN(C2Cn3cccc3Sc3ccc(Cl)cc32)CC1,7.914056301116943,7.708837509155273,7.811446905136108
COc1ccccc1N1CCN(CCCCCC(=O)N2CCC(N3C(=O)CCc4ccccc43)CC2)CC1,7.943994522094727,6.884881973266602,7.414438247680664
CC(C)Oc1ccccc1N1CCN(Cc2ccc(CN3CCCC3=O)n2C)CC1,7.99510383605957,6.344185829162598,7.169644832611084
O=C1CC(CN2CCN(c3ccccc3Cl)CC2)c2c(ccc3c2OCC3)N1,7.524295330047607,7.161489486694336,7.342892408370972
COc1ccc(S(=O)(=O)NC2CCC(Nc3nccc(-c4cccnc4)n3)CC2)cc1OC,7.097925662994385,5.510859489440918,6.304392576217651
FC(F)(F)c1nnc2c(NCCCCCCCN3CCN(c4nsc5ccccc45)CC3)nc3cc(Cl)ccc3n12,8.261519432067871,6.455426216125488,7.35847282409668
CCN(CC)CCOC(=O)C(C)(c1ccccc1)C1CCCCC1,6.312290668487549,6.216324806213379,6.264307737350464
Fc1ccc(CN2CCC(CCOc3ccc4cn[nH]c4c3)CC2)cc1,6.961347579956055,7.192821025848389,7.077084302902222
CN1CCN(C2=Cc3ccccc3Oc3ccccc32)CC1,7.522921562194824,8.400096893310547,7.9615092277526855
Nc1nc2c(c(N3CCNCC3)n1)CC=C1OC3CCCCC3C12,6.459406852722168,5.448004722595215,5.953705787658691
Cc1ccc2c(N3CCN(Cc4ccc5nc(N)nc(N)c5c4)CC3)cccc2n1,7.076619625091553,4.743710994720459,5.910165309906006
COc1ccc2c(c1)C(C)(C)C(C1CCN(CC=Cc3cccc(F)c3F)CC1)C2,6.222853660583496,7.153648376464844,6.68825101852417
COc1ccc(Cl)cc1N1CCN(CCn2c(C)nc3ccccc32)CC1,7.082362651824951,6.420445442199707,6.751404047012329
COc1ccc(Cc2nc3c(NCCCNC(=O)C4CCCN4)c(Br)cnc3o2)cc1,7.002769947052002,6.936508655548096,6.969639301300049
CCCN(CCCNc1ccnc2c(Cl)cccc12)C1CCc2c(O)cccc2C1,8.07608699798584,6.396374702453613,7.236230850219727
CC(C)(C)OC(=O)NCCCCN1CCN(S(=O)(=O)c2cc3ccccc3nc2O)CC1,7.225499629974365,5.041282176971436,6.1333909034729
CC(C)(C)Cc1cc(CCCO)ccc1OCCCOc1cccc(NC(=O)CCCCCC(=O)O)c1,6.726808547973633,7.03109073638916,6.8789496421813965
CCCCNCC(Cc1c[nH]cn1)N1CCN(C(=O)CCCC2CCCCC2)CC1,6.4025559425354,6.765815258026123,6.584185600280762
CCOc1nc(NC(C)=O)cc(N)c1C#N,7.19559383392334,4.446213722229004,5.820903778076172
CC(C)CN(CC(C)C)C1CCN(CCNc2cccc(C(F)(F)F)c2)CC1,7.037941932678223,5.688391208648682,6.363166570663452
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5c4COCC5)CC3)cc12,7.823233127593994,7.874759674072266,7.84899640083313
CN1CCc2cc3c(cc2C1Cc1cccc(F)c1-3,,,
O=C(NCCN1CCOCC1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,7.293729782104492,6.007948875427246,6.650839328765869
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5c4CCCC5)CC3)c(F)c12,8.520453453063965,8.511734962463379,8.516094207763672
COC1C(O)C(C)OC2OC3(COC(=O)CCCCC(C)C4CCC5(C)C(CCC6C5CCC5(C)C4CCC3(O)C2O)OC1(C)O,,,
CC1CN(c2nc3ccccc3n2C)CCN1CC(=O)Nc1cccc(F)c1,6.279808044433594,6.116111755371094,6.197959899902344
O=C(NC1CCN(Cc2ccccc2F)CC1)c1c(F)cccc1F,6.418211936950684,6.146183967590332,6.282197952270508
CN1CCN(c2cccc3cc(-c4cccc(N5CCNCC5)c4)cnc23)CC1,6.917503833770752,7.495532989501953,7.2065184116363525
O=C(NCC1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5)c1ccc(F)cc1,7.933177947998047,6.619677543640137,7.276427745819092
COc1ccc2c(c1)CCN(CCCC=C1c3ccccc3CCc3c(O)cccc31)C2,6.838019847869873,6.858080863952637,6.848050355911255
CC(=O)c1cccc(CCCN2CCN(c3nsc4ccccc34)CC2)c1,7.22166633605957,8.072507858276367,7.647087097167969
COc1cc2c(cc1Nc1nc(Nc3cccc(F)c3C(N)=O)c3cc[nH]c3n1)N(C(=O)CN(C)C)CC2,6.6210126876831055,6.518181324005127,6.569597005844116
COc1cccc(OC)c1C1CCCC(=O)N1CCN1CCN(c2cccc3cc(F)ccc23)CC1,7.075502872467041,7.104362487792969,7.089932680130005
N#Cc1ccc2c(c1)CC1(CCN(CCCCc3ccc4oc5ccccc5c4c3)CC1)O2,6.437325954437256,6.035982131958008,6.236654043197632
COc1ccc(CN2CCC3(CCc4cc(F)ccc4O3)CC2)cc1,6.556723594665527,7.190410137176514,6.8735668659210205
Oc1n[nH]c2ccccc12,8.158906936645508,5.036187648773193,6.597547292709351
O=C1Nc2ccccc2Nc2cc(-c3ccncc3F)ccc21,7.822605133056641,6.761687278747559,7.2921462059021
COc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,6.245636463165283,6.646501064300537,6.44606876373291
CC(COc1ccccc1)N(C)CC1CCCN1C,4.780758857727051,6.443323135375977,5.612040996551514
CC1CCN(CC(=O)C2CCCN2C(=O)Cc2ccsc2)CC1,5.056964874267578,5.989215850830078,5.523090362548828
NS(=O)(=O)c1ccc(N2CCN(CCCN3C(=O)c4cccc(Cl)c4C3=O)CC2)c([N+](=O)[O-])c1,6.209573268890381,6.406373977661133,6.307973623275757
COc1cc(C2CC2)ccc1N1CCN(CC(O)CNC(=O)c2cnn3ccccc23)CC1,6.401719093322754,6.0198845863342285,6.210801839828491
O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2cc(F)ccc2[nH]1,6.745157718658447,6.972209930419922,6.858683824539185
O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2ccccc2s1,7.821849822998047,8.453816413879395,8.13783311843872
Cc1cccc(-n2c(CCC(C)(C)C)nc3c(NCCN)ncnc32)c1,6.120921611785889,6.778631210327148,6.4497764110565186
Fc1ccc2c(c1)CCN(CCCCc1nc3ccccc3[nH]1)C2,7.245607376098633,6.532513618469238,6.8890604972839355
N#Cc1ccc2[nH]cc(CC3CCN(CC4COc5c(ccc6c5OCC(=O)N6)O4)CC3)c2c1,7.785676002502441,6.446343421936035,7.116009712219238
O=S(=O)(NC1CCC(N2CCC(c3ccccc3OCC(F)(F)F)CC2)CC1)c1ccc(OC(F)(F)F)cc1,6.831913948059082,6.264122009277344,6.548017978668213
Cn1nccc1-c1cc(NC(=O)Nc2cccc3ccccc23)ccc1OCCN1CCOCC1,6.727997303009033,8.245344161987305,7.486670732498169
CS(=O)(=O)c1cccc(C(=O)N(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)c2ccc(F)c(F)c2)c1,6.2165350914001465,7.58558464050293,6.901059865951538
COCc1nnn(-c2nonc2N)c1CSc1ccc(F)cc1,6.20737886428833,5.2935967445373535,5.750487804412842
Cn1nc(C(F)(F)F)c2c(=O)c3cc(Cl)ccc3n(O)c21,7.026393413543701,6.815615653991699,6.9210045337677
CSc1ccc2c(c1)nc(-c1ccc(F)cc1)c1cncn12,5.433155536651611,4.620800495147705,5.026978015899658
C=CCN1C(C)=C(C(=O)OC)C(c2ccc(OC)c(OC)c2)C(C(=O)OC)C1C,6.29208517074585,5.10546875,5.698776960372925
Cc1ccc(F)cc1C(C)(C)CC(O)(CN1CCN(c2nsc3ccccc23)CC1)C(F)(F)F,6.652551174163818,7.487667560577393,7.0701093673706055
Oc1nc(O)c(N=Nc2ccc3nc[nH]c3c2)s1,7.534879684448242,1.558255672454834,4.546567678451538
COc1ccc(C2=NC(=O)C(C)CC(CN3CCN(c4nsc5ccccc45)CC3)C2)cc1,6.143322944641113,6.76487922668457,6.454101085662842
COc1ccccc1N1CCN(Cc2cn(-c3ccc(C)c(NC(=O)c4ccccc4F)c3)c3ccccc23)CC1,7.001493453979492,6.789087295532227,6.895290374755859
Cc1nc2cc(F)c(F)cc2nc1OCC1CN(C)CCO1,5.396310806274414,6.2010602951049805,5.798685550689697
Cc1ccc2[nH]c(C(C#N)=Cc3ccc(N4CCN(C)CC4)cc3)nc2c1,4.755537033081055,6.314690589904785,5.53511381149292
Fc1ccc(Nc2nc3c(-c4ncn[nH]4)cccc3c3sccc23)cc1,6.972791194915772,4.8093438148498535,5.8910675048828125
O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,7.686042785644531,8.661904335021973,8.173973560333252
CCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCNc1c2c(nc3ccccc13)CCCC2,6.9319844245910645,6.557626724243164,6.744805574417114
O=C(CCCF)N1CCCC2(CCN(Cc3ccccc3)C2)C1,3.942693471908569,5.815676689147949,4.879185080528259
Oc1nc(CN2CCC3(CC2)C(c2ccccc2)CN(c2ncccn2)CC3)no1,6.531509876251221,4.163589000701904,5.3475494384765625
COc1ccc2[nH]cc(CCN)c2c1,5.983126163482666,7.499403476715088,6.741264820098877
O=C(CCCN1CC=C(n2c(O)nc3ccccc32)CC1)c1ccc(F)c(F)c1,8.214544296264648,7.630148887634277,7.922346591949463
CN1CCN(C2=Cn3cccc3Sc3ccc(F)cc32)CC1,8.417153358459473,9.35267162322998,8.884912490844727
Cc1coc2c1C(=O)CC(CNCCCOc1ccc(S(=O)(=O)N3CCC(C)CC3)cc1)C2,6.5878520011901855,6.496969223022461,6.542410612106323
O=S(=O)(c1cccc2sccc12)N(CCCCN1CCN(c2nsc3ccccc23)CC1)CC1CCCCC1,7.554942607879639,8.636284828186035,8.095613718032837
CC(C)(C)N1CCc2c(sc(NC(=O)c3ccc([N+](=O)[O-])o3)c2C#N)C1,5.1352620124816895,3.887381076812744,4.511321544647217
COc1ccccc1N1CCN(CCCCc2c[nH]c3ccc(OCCCn4cncn4)cc23)CC1,7.666317462921143,6.461089611053467,7.063703536987305
FC(F)(F)c1ccccc1-c1c[nH]c2ncccc12,6.567673683166504,5.502124309539795,6.034898996353149
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc2N1,8.820858001708984,8.932706832885742,8.876782417297363
NC(=O)c1cccc(N2CCN(CCCCN3C(=O)c4ccccc4C3=O)CC2)c1,6.744034290313721,6.486956596374512,6.615495443344116
O=C(NCCCN1CCN(c2nsc3ccccc23)CC1)c1cccc(F)c1,6.888247489929199,7.620604038238525,7.254425764083862
O=C(NCCCN1CCCC1=O)c1csc(-c2ccccc2)n1,5.028924942016602,5.45995569229126,5.244440317153931
COc1ccc2c(c1)c(CCO)cn2S(=O)(=O)c1ccc(C)cc1,5.671046733856201,7.195318222045898,6.43318247795105
Cc1ccc2c(c1)N1C(C)CNCC1C2,6.74426794052124,7.469321250915527,7.106794595718384
O=c1c2cc(F)c(NCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2n(CC2CCCO2)cn1,7.507781982421875,7.229277610778809,7.368529796600342
NCC1CC1c1ccc(F)cc1F,6.55523681640625,5.916508674621582,6.235872745513916
C=CCN(CC=C)CC(O)COc1ccc(N=S(C)(=O)O)cc1,5.989174842834473,6.104898929595947,6.04703688621521
O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(c2nsc3ccccc23)CC1,7.418371200561523,9.271183013916016,8.34477710723877
CN(C)c1ccc(NC(=O)Nc2cc(F)cc(F)c2)cc1,6.669756889343262,6.586086273193359,6.6279215812683105
CN1CCCC1Cn1nc(Cc2ccc(F)c(F)c2)c2cccnc2c1=O,5.962684631347656,7.563858509063721,6.7632715702056885
CCOc1ccc(S(=O)(=O)Nc2ccc(CCNCC(O)COc3ccc(O)cc3)cc2)cc1,6.576187610626221,6.5295939445495605,6.552890777587891
O=C(CC1CCCN(CCc2c[nH]c3ccc(-n4cnnc4)cc23)C1)c1cccc(F)c1,7.355381011962891,6.089306354522705,6.722343683242798
CCSc1ccc2c(c1)N(CCCOC)c1ccccc1S2,5.871282577514648,5.18464994430542,5.527966260910034
CCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6ccccc6F)c5)nc5ccccn45)n3)cc2)CC1,5.981136798858643,6.426021575927734,6.2035791873931885
O=C1NC2CNCCN2c2cccc(Cl)c21,5.470884799957275,6.657397270202637,6.064141035079956
O=C(CCCN1CCC2(CC1)C(=O)N(Cc1ccc(Cl)cc1)CN2c1ccccc1)c1ccc(F)cc1,9.040079116821287,7.988354206085205,8.514216661453247
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4nnn[nH]4)cc32)CC1,8.55559253692627,6.337215900421143,7.446404218673706
O=C1C(N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)Cc2ccccc21,5.97901725769043,6.238766193389893,6.108891725540161
CN(C)CC1CC2c3ccccc3Oc3ccc(Cl)cc3C2O1,7.716570854187012,7.438196182250977,7.577383518218994
Cn1cc(C2=C(c3cn(CCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,4.967055320739746,5.773423671722412,5.370239496231079
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5ccc(F)cc45)CC3)c(F)c12,8.439592361450195,8.983060836791992,8.711326599121094
CCOc1ccccc1N1CCN(CCNc2nccc(C)c2C#N)CC1,7.414388656616211,5.89608097076416,6.6552348136901855
CN1CCN(C2Cn3cccc3Sc3ccc(F)cc32)CC1,8.455343246459961,8.428707122802734,8.442025184631348
CN1CCN(C2Cn3cccc3Sc3ccc(Cl)cc32)CC1,8.645715713500977,8.318900108337402,8.48230791091919
COc1ccc(S(=O)(=O)Nc2cc(N3CCN(C)CC3)ccc2N2CCOCC2)cc1OC,5.198257446289063,4.800736427307129,4.999496936798096
O=C1N(CCCCN2CCN(c3nsc4ccccc34)CC2)CCN1c1cccc(Cl)c1,8.096097946166992,8.638782501220703,8.367440223693848
O=C(c1ccccc1)c1cc([N+](=O)[O-])cc(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,6.396131038665772,6.576720237731934,6.4864256381988525
Cc1ccc2c(N3CCN(CCc4cccc(F)c4F)CC3)cc(C(=O)NCCCN(C)C)cc2n1,6.692770957946777,6.854847431182861,6.773809194564819
NCC1CC1c1ccc(F)cc1F,6.55523681640625,5.916508674621582,6.235872745513916
CC(=O)N1CCC(C2CCN(CC3CCc4ccccc4O3)CC2)CC1,7.444485664367676,6.427242279052734,6.935863971710205
CC(C)c1ccccc1N1CCN(CCCN=C2CC(c3ccc(F)cc3)=NN(C)C2=O)CC1,6.665858268737793,7.2352423667907715,6.950550317764282
CCc1ccc(S(=O)(=O)NCCCN2CCC(c3noc4cc(F)ccc34)CC2)cc1,7.825325489044189,8.176719665527344,8.001022577285767
NCCc1c[nH]c2ccc(OCC(=O)N3CCC(N4CCC(Oc5ccc(Cl)c(Cl)c5)CC4)CC3)cc12,6.605802536010742,7.051377296447754,6.828589916229248
C#CCN1CCC(C(=O)Nc2ccsc2)CC1,4.686779975891113,5.753014087677002,5.219897031784058
O=C1N(CCN2CCC2)CN(c2ccccc2)C12CCN(CCc1ccccc1)CC2,7.595821380615234,8.254685401916504,7.925253391265869
COc1ccccc1N1CCN(CCOc2ccc3c(c2)NC(=O)CC3)CC1,8.526775360107422,6.638189792633057,7.582482576370239
O=C(NC1CCN(Cc2ccccc2)CC1)c1ccccc1-c1ccccc1,6.445350170135498,6.463658332824707,6.4545042514801025
Oc1[nH]cc2cc(F)c(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)c(F)c12,8.079899787902832,8.922830581665039,8.501365184783936
O=C1CCc2cc(C(=O)N3CCc4ccccc4C3)cc3c2N1CCCC3,6.045977592468262,6.858167171478272,6.452072381973267
COc1ccccc1N1CCN(CCCCc2ccc3c(c2)OCCO3)CC1,7.8193039894104,6.627771377563477,7.2235376834869385
CN(CCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccccc1,7.219181060791016,8.106142044067383,7.662661552429199
CCOc1ccccc1N1CCN(Cc2ccc3c(c2)Cc2c(cnn2-c2ccc(F)cc2)CC3)CC1,7.411289691925049,6.724973201751709,7.068131446838379
CC(C)(C)OC(=O)NCCCCCC1NC(=O)C2CCCN2C(=O)C(Cc2ccc(Cl)cc2)NC(=O)CCN1=O,,,
CC(N)Cc1c[nH]c2cccc(O)c12,6.0150909423828125,7.747259616851807,6.88117527961731
Oc1nc2ccccc2n1CCCN1CCN(c2nsc3ccccc23)CC1,7.539640426635742,7.694169044494629,7.6169047355651855
CCCCN1CCCC2Cc3[nH]ncc3CC21,7.1058669090271,6.971070766448975,7.038468837738037
O=C(NCCN1CCN(Cc2ccc3ccccc3c2)CC1)c1ccc(OCc2ccc(F)cc2)cc1,6.072213649749756,6.853335857391357,6.462774753570557
Cc1[nH]nc2sc(C(=O)NCC3CCN(Cc4ccccc4)CC3)cc12,5.756122589111328,6.036929607391357,5.896526098251343
NCC1(c2ccccc2)CCCN(c2ncnc3[nH]ccc23)CC1,6.764091968536377,5.294896602630615,6.029494285583496
CC(CO)N1CCCN(C2CC(c3ccc(F)cc3)c3ccc(F)cc32)CC1,6.682535171508789,7.170097827911377,6.926316499710083
CC(Nc1cc(NS(=O)(=O)c2cccc3nsnc23)ccn1)c1ccccc1,7.192629337310791,5.490068435668945,6.341348886489868
CC(C)CC1(O)CCN2CC3c4cccc5[nH]cc(c45)CC3CCC2C(N)=O)C1,,,
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,5.2778520584106445,5.888695240020752,5.583273649215698
N#CNC(=Nc1ccc2c(c1)CCN2CCc1ccccc1)N1CCN(c2nc(C(F)(F)F)cc(C(F)(F)F)n2)CC1,6.086396217346191,6.327598571777344,6.206997394561768
C=CCN1CCC2c3c(cccc3C(N)=O)CCC21,7.082094192504883,6.844274520874023,6.963184356689453
CCc1cccc(N2CCN(CCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)c1,7.885699272155762,7.564951419830322,7.725325345993042
O=C(c1cccc(C(F)(F)F)c1)C1CCN(CCc2ccccc2)CC1,6.73172664642334,7.390589237213135,7.061157941818237
